areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00038588,0.8,37.8,61.4
E00038589,0.8,50,49.2
E00038590,2.6,35.3,62.1
E00038591,4.8,34.4,60.8
E00038595,0,42.4,57.6
E00038596,2.7,32.7,64.6
E00038598,0.8,33.9,65.4
E00038599,7.3,27.4,65.3
E00038600,0,40,60
E00038601,2.7,21.2,76.1
E00038602,5.3,46,48.7
E00038603,1.5,29,69.5
E00038604,3.1,34.1,62.8
E00038605,3.3,28.7,68
E00038606,0.8,22.6,76.7
E00038789,3.3,37.7,59
E00038790,1,22.6,76.4
E00038791,2.9,23,74.1
E00038792,4.1,28.3,67.6
E00038793,3.1,22.1,74.8
E00038794,3.8,21.9,74.3
E00038795,3.4,29.3,67.2
E00038796,5,24.8,70.2
E00038797,2.2,15.8,82
E00038798,7.8,23.4,68.8
E00038799,8,27.4,64.6
E00038800,3.3,14.7,82
E00038801,3.7,26.1,70.1
E00038802,5.4,16.1,78.6
E00038803,0.9,20.9,78.3
E00038804,1.9,19,79
E00038805,4.1,21.6,74.2
E00038806,4.1,30.3,65.6
E00038807,2.4,30.6,66.9
E00038808,2.6,31.6,65.8
E00038809,0.8,16.5,82.7
E00038810,5.3,32.6,62.1
E00038811,2.3,17.8,79.9
E00038812,0.8,42.7,56.5
E00038813,4.8,15.9,79.4
E00038814,2.9,39.3,57.9
E00038815,1.4,14.6,84
E00038816,0.6,23.9,75.5
E00038817,0.7,24.5,74.8
E00038818,0,30,70
E00038819,4,36.5,59.5
E00038820,3.1,20.8,76.2
E00038821,2.4,23,74.6
E00038822,2.1,35.7,62.1
E00038823,0,32.8,67.2
E00038824,2.7,30.6,66.7
E00038825,2.4,29.1,68.5
E00038826,1.4,23.1,75.5
E00039275,3,31.6,65.4
E00039276,6.8,24.4,68.8
E00039277,2.7,21.2,76
E00039278,3.2,26.5,70.4
E00039279,1.6,38.1,60.3
E00039280,3.5,29.6,67
E00039281,4.5,22.7,72.7
E00039282,0.8,31.9,67.2
E00039283,3.1,51.2,45.7
E00039284,5.8,30,64.2
E00039285,3.9,36.9,59.2
E00039286,7.5,38.1,54.5
E00039287,2.7,43.2,54.1
E00039288,1.1,78,20.9
E00039289,4,47.6,48.4
E00039290,2.3,21.1,76.6
E00039291,1.7,36.4,61.8
E00039292,0.8,55.9,43.2
E00039293,2.4,30.9,66.7
E00039294,0.9,29.1,70
E00039295,4.5,41.9,53.5
E00039296,4.2,20.3,75.5
E00039297,3.2,19.4,77.4
E00039298,5.6,39.4,54.9
E00039299,3.3,36.7,60
E00039300,3.7,19.3,77.1
E00039301,5.6,19.7,74.6
E00039302,3,18.8,78.2
E00039303,4.4,8,87.6
E00039304,4.7,16.5,78.8
E00039305,2.8,26.8,70.4
E00039306,5.3,6.6,88.2
E00039307,4.1,21.4,74.5
E00039308,4.4,13.2,82.5
E00039309,1.1,21.8,77
E00039310,2.6,22.4,75
E00039311,2.9,46.1,51
E00039312,6.9,18.1,75
E00039313,3.6,31.5,64.9
E00039314,3.5,42.6,53.9
E00039315,3.5,27.2,69.3
E00039316,5.6,23.1,71.3
E00039317,0.8,35.7,63.5
E00039318,0,50.4,49.6
E00039319,3.4,35.2,61.4
E00039320,6.4,23.9,69.7
E00039321,5.9,33.1,61
E00039322,1.7,20,78.3
E00039323,1.8,32.1,66.1
E00039324,7.3,24,68.8
E00039325,6.8,24.3,68.9
E00039326,0,24.8,75.2
E00039327,0,33.6,66.4
E00039328,5.3,20.5,74.2
E00039329,4.6,29.8,65.6
E00039330,3.1,25.4,71.5
E00039331,4.8,30.5,64.8
E00039332,0.9,40.2,58.9
E00039333,3.6,20.9,75.5
E00039434,3.5,36.6,59.9
E00039435,2,62.3,35.8
E00039436,3.6,38.7,57.7
E00039437,7.3,6.6,86.1
E00039438,2.6,10.4,87
E00039439,0.7,20.6,78.7
E00039440,3.4,35.6,60.9
E00039441,5.8,22.5,71.7
E00039442,5.1,24.5,70.4
E00039443,3.6,30,66.4
E00039445,5.1,28.7,66.2
E00039446,4.8,35.6,59.6
E00039447,12,30.8,57.3
E00039448,6.7,25.8,67.5
E00039449,4.1,52.4,43.4
E00039450,4.3,31.9,63.8
E00039451,2.8,53.9,43.3
E00039452,3.4,26.7,69.8
E00039453,0.9,20.7,78.4
E00039454,8.1,21.6,70.3
E00039455,5.1,27.6,67.3
E00039456,2.4,17.1,80.5
E00039457,4.1,26.4,69.4
E00039458,0.8,30.8,68.3
E00039459,4,29.6,66.4
E00039460,3.4,37.7,58.8
E00039461,3.8,37.6,58.6
E00039462,2.4,27.8,69.8
E00039463,0.7,18.7,80.6
E00039464,5.7,18.9,75.5
E00039465,5.3,25.3,69.5
E00039468,5.5,27.3,67.3
E00039469,4.2,26.8,69
E00039470,3.3,40.8,55.9
E00039471,2.2,25.5,72.3
E00142660,3.6,18.8,77.5
E00142661,4,25.3,70.7
E00142662,3.6,22.1,74.3
E00142663,3.1,36.4,60.5
E00142665,0,43.4,56.6
E00142666,2.1,25.7,72.2
E00142667,3.8,27.5,68.7
E00142668,0.8,16.1,83.1
E00142669,2.5,22.3,75.2
E00142670,3.8,27.5,68.7
E00142671,10.3,21.8,67.8
E00142672,4.6,27.7,67.7
E00142673,3.4,22.9,73.7
E00142674,3,25.7,71.3
E00142675,3.7,35.8,60.6
E00142676,4.6,47.3,48.1
E00142677,4.5,41.1,54.5
E00142678,1.9,38.5,59.6
E00142679,3,36.8,60.2
E00142680,9.1,32.2,58.7
E00142681,5.8,24.2,70
E00142682,0,32.8,67.2
E00142683,3.4,35.9,60.7
E00142684,3.2,25.8,71
E00142685,3.8,33.1,63.2
E00142686,1.7,26.1,72.2
E00142687,1.7,29.9,68.4
E00142786,3.7,41.5,54.8
E00142787,1.6,29.6,68.8
E00142788,6.6,14.8,78.7
E00142790,2.3,31.6,66.2
E00142791,3.3,19.9,76.8
E00142792,1.5,29.1,69.5
E00142794,0,42.3,57.7
E00142796,3.3,33,63.7
E00142797,1.4,29.9,68.7
E00142798,2.9,25.4,71.7
