areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00038588,92.9,7.1
E00038589,97.5,2.5
E00038590,98,2
E00038591,97.3,2.7
E00038595,94.8,5.2
E00038596,99.1,0.9
E00038598,97.1,2.9
E00038599,96.6,3.4
E00038600,98.6,1.4
E00038601,96,4
E00038602,95.9,4.1
E00038603,96.9,3.1
E00038604,98.7,1.3
E00038605,98.4,1.6
E00038606,96,4
E00038789,98.8,1.2
E00038790,97.1,2.9
E00038791,97.1,2.9
E00038792,98.9,1.1
E00038793,99,1
E00038794,95.4,4.6
E00038795,99.6,0.4
E00038796,95.7,4.3
E00038797,96.5,3.5
E00038798,99.3,0.7
E00038799,98,2
E00038800,97.5,2.5
E00038801,96.4,3.6
E00038802,97,3
E00038803,97.5,2.5
E00038804,99.6,0.4
E00038805,97.5,2.5
E00038806,97.3,2.7
E00038807,97.8,2.2
E00038808,97.9,2.1
E00038809,98.3,1.7
E00038810,98.6,1.4
E00038811,98.3,1.7
E00038812,96.8,3.2
E00038813,97.6,2.4
E00038814,95.9,4.1
E00038815,98.3,1.7
E00038816,97.4,2.6
E00038817,97.2,2.8
E00038818,97.5,2.5
E00038819,96,4
E00038820,95.3,4.7
E00038821,98.6,1.4
E00038822,96,4
E00038823,99.6,0.4
E00038824,98.7,1.3
E00038825,97.2,2.8
E00038826,99.1,0.9
E00039275,97.4,2.6
E00039276,94.6,5.4
E00039277,98.9,1.1
E00039278,98.1,1.9
E00039279,96.7,3.3
E00039280,99.2,0.8
E00039281,96.7,3.3
E00039282,100,0
E00039283,95,5
E00039284,99.3,0.7
E00039285,97.1,2.9
E00039286,91.9,8.1
E00039287,98.7,1.3
E00039288,91.9,8.1
E00039289,91.8,8.2
E00039290,97.7,2.3
E00039291,98,2
E00039292,96.8,3.2
E00039293,94.1,5.9
E00039294,94.4,5.6
E00039295,96.9,3.1
E00039296,93,7
E00039297,96.7,3.3
E00039298,93.9,6.1
E00039299,95,5
E00039300,99.1,0.9
E00039301,93.2,6.8
E00039302,97,3
E00039303,96.6,3.4
E00039304,98.1,1.9
E00039305,98.2,1.8
E00039306,97.1,2.9
E00039307,95.9,4.1
E00039308,94.5,5.5
E00039309,99.5,0.5
E00039310,98.4,1.6
E00039311,91.4,8.6
E00039312,98.7,1.3
E00039313,99.5,0.5
E00039314,98.6,1.4
E00039315,96.5,3.5
E00039316,98.6,1.4
E00039317,97.9,2.1
E00039318,97.4,2.6
E00039319,94.4,5.6
E00039320,97.5,2.5
E00039321,96.5,3.5
E00039322,98.9,1.1
E00039323,97,3
E00039324,98.7,1.3
E00039325,96.6,3.4
E00039326,99.3,0.7
E00039327,98.9,1.1
E00039328,99.1,0.9
E00039329,97.8,2.2
E00039330,99.7,0.3
E00039331,99.2,0.8
E00039332,97.6,2.4
E00039333,97.5,2.5
E00039434,94.9,5.1
E00039435,96.4,3.6
E00039436,97.1,2.9
E00039437,99,1
E00039438,96.5,3.5
E00039439,96.5,3.5
E00039440,95.3,4.7
E00039441,97.5,2.5
E00039442,99.2,0.8
E00039443,89.7,10.3
E00039445,95.1,4.9
E00039446,94.8,5.2
E00039447,95.8,4.2
E00039448,96.9,3.1
E00039449,95.2,4.8
E00039450,95.2,4.8
E00039451,90,10
E00039452,98.5,1.5
E00039453,97.6,2.4
E00039454,95.8,4.2
E00039455,92.2,7.8
E00039456,97.4,2.6
E00039457,97.3,2.7
E00039458,98.9,1.1
E00039459,97.7,2.3
E00039460,97.3,2.7
E00039461,98.2,1.8
E00039462,96.2,3.8
E00039463,97.4,2.6
E00039464,93.9,6.1
E00039465,98.1,1.9
E00039468,95.5,4.5
E00039469,99,1
E00039470,97.5,2.5
E00039471,97.1,2.9
E00142660,96.1,3.9
E00142661,92.3,7.7
E00142662,98,2
E00142663,96.3,3.7
E00142665,97.6,2.4
E00142666,97.7,2.3
E00142667,91.2,8.8
E00142668,97.1,2.9
E00142669,95.9,4.1
E00142670,97.8,2.2
E00142671,98.5,1.5
E00142672,96.1,3.9
E00142673,95.7,4.3
E00142674,97.2,2.8
E00142675,95.9,4.1
E00142676,94.3,5.7
E00142677,91.5,8.5
E00142678,84.3,15.7
E00142679,94.6,5.4
E00142680,89.1,10.9
E00142681,96.6,3.4
E00142682,97.1,2.9
E00142683,95.1,4.9
E00142684,98.5,1.5
E00142685,95,5
E00142686,97.6,2.4
E00142687,97.9,2.1
E00142786,96.6,3.4
E00142787,98.6,1.4
E00142788,94.5,5.5
E00142790,97.2,2.8
E00142791,96.2,3.8
E00142792,94.5,5.5
E00142794,96,4
E00142796,96.6,3.4
E00142797,95,5
E00142798,94.7,5.3
E00142800,97,3
E00142803,96.8,3.2
E00142804,95.8,4.2
E00142805,95.9,4.1
E00142806,96.3,3.7
E00142807,93.3,6.7
E00142810,97.6,2.4
E00142811,92.6,7.4
E00142812,95.7,4.3
E00142813,97.6,2.4
E00142814,96.3,3.7
E00142815,99.3,0.7
E00142816,98.6,1.4
E00142817,97.4,2.6
E00142910,93.8,6.2
E00142911,91.1,8.9
E00168773,96.4,3.6
E00168774,96.3,3.7
E00173385,95.6,4.4
E00176787,86.5,13.5
E00176812,95,5
E00176827,93,7
E00176832,92.9,7.1
E00176836,90.1,9.9
E00176842,98.1,1.9
E00176860,96.1,3.9
E00176885,90.5,9.5
E00176888,86.6,13.4
