areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00078842,99.4,0.6,0,0
E00078843,98.8,1.2,0,0
E00078844,97.9,2.1,0,0
E00078848,67.7,8.7,6.3,17.3
E00078849,92.6,0,0.7,6.7
E00078850,78.8,7.1,3.8,10.3
E00078851,73.1,6,6.7,14.2
E00078852,78.1,4.7,3.9,13.3
E00078853,76.8,3.2,5.6,14.4
E00078854,78.4,4.9,5.9,10.8
E00078855,80.6,3.1,2,14.3
E00078856,68.3,10.8,6.5,14.4
E00078857,88.5,7.3,0,4.2
E00078858,61.6,11.6,7.2,19.6
E00078859,79.5,5.1,0.9,14.5
E00078860,79.8,2.8,5.5,11.9
E00078861,87.8,3.3,1.6,7.3
E00078862,81.8,5.8,4.1,8.3
E00078863,78,4.2,4.2,13.6
E00078864,80.2,8.3,5.2,6.3
E00078865,76.3,8.5,4.2,11
E00078866,76.2,3.2,7.1,13.5
E00078867,69.8,7.2,5.8,17.3
E00078868,82.3,9.5,3.8,4.4
E00078869,72.7,6.5,6.5,14.4
E00078870,73,8,3.6,15.3
E00078871,72.2,7,7,13.9
E00078872,72.9,7.6,5.9,13.6
E00078873,71.1,7.4,4.2,17.4
E00078874,58.1,6.2,3.9,31.8
E00078875,81.6,4,5.8,8.5
E00078876,83.7,4.1,2,10.2
E00078877,69.8,5.4,2.7,22.1
E00078878,74.5,6.4,5,14.2
E00078879,74.1,6.7,5.2,14.1
E00078880,92.4,6.1,0,1.5
E00078881,84,4,0.8,11.2
E00078882,71.4,9.2,6.7,12.6
E00078883,80.1,2.9,8.8,8.1
E00078884,82,7.9,5,5
E00078885,78.3,3.3,3.3,15
E00078886,70.5,5.3,9.8,14.4
E00078887,69.4,9.7,7.3,13.7
E00078888,87.8,6.5,0.8,4.9
E00078889,19.5,36.1,7.5,36.8
E00078892,49.8,7,10.9,32.3
E00078893,57.3,6.5,4.9,31.3
E00078894,73.9,9.2,2.1,14.8
E00078896,30.6,25.3,6.5,37.6
E00078898,51.4,3.4,7.4,37.8
E00078899,31.7,12.6,8,47.7
E00078900,40.6,28.1,5.5,25.8
E00078901,26.5,30.9,5.6,37
E00078902,37.5,21.2,10.3,31
E00078903,30.8,31.6,11.3,26.3
E00078904,21.3,30.5,9.9,38.3
E00078905,28.9,21.1,11.3,38.7
E00078906,23.1,24.8,7.7,44.4
E00078907,21.4,38.9,6.3,33.3
E00078909,44.4,20.9,3.2,31.6
E00078910,25.8,26.5,11.4,36.4
E00078911,35.2,33.9,4.2,26.7
E00078912,28.9,31.4,5.8,33.9
