areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00078842,99.8,0.2,0
E00078843,99.5,0.5,0
E00078844,99.1,0.9,0
E00078848,75.1,17.9,6.9
E00078849,90.6,5,4.4
E00078850,80.8,16.9,2.3
E00078851,73.3,22.5,4.3
E00078852,78.5,16.9,4.6
E00078853,75,21,4
E00078854,80.1,16.4,3.6
E00078855,82,13.3,4.7
E00078856,73.5,21.9,4.6
E00078857,92.3,7.7,0
E00078858,66.7,24.9,8.4
E00078859,76,15.9,8.2
E00078860,79.1,18.4,2.6
E00078861,88.5,9,2.4
E00078862,83,11.1,5.9
E00078863,76.5,18.6,4.9
E00078864,81.8,15.4,2.8
E00078865,80.6,14.3,5.1
E00078866,74.6,21,4.4
E00078867,69.9,22.8,7.3
E00078868,84.1,13.5,2.4
E00078869,78,17.6,4.4
E00078870,76.7,16.9,6.4
E00078871,69.8,24.5,5.7
E00078872,78,17.7,4.3
E00078873,74.6,21.4,4
E00078874,61.5,32.3,6.2
E00078875,83.2,14.9,1.9
E00078876,84.3,14.2,1.5
E00078877,69.8,23.9,6.3
E00078878,76.8,20.3,2.9
E00078879,77.1,15.8,7.1
E00078880,94.5,3.6,1.8
E00078881,83.3,12.6,4.1
E00078882,77.9,17.2,4.8
E00078883,83.8,13.1,3.1
E00078884,83.8,15.6,0.6
E00078885,77.5,19.6,2.9
E00078886,74.3,18.6,7
E00078887,72.1,22.6,5.3
E00078888,90.5,9.5,0
E00078889,45.7,35.5,18.8
E00078892,46.2,42.3,11.5
E00078893,56.3,36.1,7.6
E00078894,74.2,17.2,8.6
E00078896,51.6,29.6,18.8
E00078898,52.4,32.3,15.3
E00078899,44.1,38.3,17.6
E00078900,60.3,26.2,13.5
E00078901,50.4,28.3,21.2
E00078902,59.8,24.8,15.4
E00078903,59.3,29.1,11.6
E00078904,47.4,34.4,18.1
E00078905,47.7,28.2,24.1
E00078906,46,32.5,21.6
E00078907,54.2,30.4,15.4
E00078909,62.2,25.4,12.4
E00078910,50.7,31.1,18.2
E00078911,64.2,23.9,11.9
E00078912,56.7,27.2,16.1
E00078913,64.1,27,8.9
E00078914,46.6,36.1,17.3
E00078915,80.1,16,4
E00078916,77.9,19.2,2.9
E00078917,76.5,19.2,4.3
E00078918,71.5,20.5,7.9
E00078919,75.2,20.2,4.6
E00078920,66.3,28.3,5.4
E00078921,77.6,18.8,3.6
E00078922,84.8,9,6.1
E00078923,62.8,27.8,9.4
E00078924,60.5,32.5,6.9
E00078925,74.4,21.8,3.8
E00078926,73.5,18.6,8
E00078927,74.4,20.7,4.9
E00078928,66.3,23.8,9.9
E00078929,72.9,19.9,7.2
E00078930,68.4,26.5,5.1
E00078931,88.4,8.6,3
E00078932,67.4,24.6,7.9
E00078933,64.6,26.9,8.5
E00078934,77.6,20.2,2.2
E00078935,73.1,23.1,3.9
E00078936,77.7,18.3,4
E00078937,79.7,17.5,2.8
E00078938,78.1,16.9,5.1
E00078939,80.6,15.2,4.2
E00078940,78.4,19.4,2.2
E00078941,68.6,21.7,9.8
E00078942,74.4,19.1,6.5
E00078943,78.8,14.1,7.1
E00078944,75.2,20.2,4.6
E00078945,58.7,36.1,5.2
E00078946,59.3,29.4,11.3
E00078948,80.7,15.2,4.1
E00078949,72.8,20.4,6.7
E00078950,66,27.6,6.3
E00078951,69.3,24.2,6.4
E00078952,60,31.3,8.7
E00078953,62.1,26.2,11.7
E00078954,66.2,24.3,9.5
E00078955,53.5,31.5,14.9
E00078956,67.2,25.9,6.9
E00078957,64.7,23.5,11.8
E00078958,57.8,28.8,13.4
E00078959,50.4,34.3,15.3
E00078960,63.7,25.9,10.5
E00078961,53.6,30.4,16
E00078962,62.8,26.2,11
E00078963,63.1,24.5,12.4
E00078964,67.4,22,10.6
E00078965,72.7,23.4,3.9
E00078967,75.6,16.4,8
E00078968,65.9,29.2,4.9
E00078969,90.8,6.6,2.7
E00078970,61.3,32,6.6
E00078971,73.7,23.1,3.2
E00078972,73.5,21.2,5.3
E00078974,74.7,20.5,4.8
E00078975,79.7,13.7,6.6
E00078976,96.3,2.6,1.1
E00078977,98.2,1.8,0
E00078978,97.4,2.6,0
E00078979,97.9,1.7,0.4
E00078980,99.2,0.8,0
E00078981,91,3.8,5.1
E00078982,90.6,7.4,2
E00078983,95.5,3.3,1.2
E00078984,96.7,2.5,0.8
E00078985,95.9,3.8,0.3
E00078987,96.7,2.7,0.6
E00078988,96.8,2.6,0.5
