areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00078842,97.3,0.4,2.2
E00078843,96.2,0.2,3.6
E00078844,93.3,2.8,3.9
E00078848,72.9,0.8,26.3
E00078849,83.9,1.8,14.3
E00078850,74.1,2.5,23.4
E00078851,69.2,3.8,27
E00078852,75.2,0.3,24.5
E00078853,74,2.9,23
E00078854,80.8,0.3,18.8
E00078855,78.6,0.9,20.5
E00078856,71.8,2,26.2
E00078857,90.3,2.5,7.2
E00078858,67.7,3.6,28.7
E00078859,70,3.3,26.7
E00078860,75.8,1.2,23
E00078861,89.4,2.4,8.2
E00078862,77.2,3.6,19.2
E00078863,71.5,1.8,26.6
E00078864,78.5,0.8,20.7
E00078865,81,1.5,17.5
E00078866,72.6,3.6,23.8
E00078867,64.5,3.3,32.1
E00078868,89.3,1.9,8.8
E00078869,74.1,3.5,22.4
E00078870,78.3,0,21.7
E00078871,68.3,2.3,29.4
E00078872,75.1,1.7,23.2
E00078873,65.7,3,31.3
E00078874,55.7,4.2,40.2
E00078875,77.2,4,18.8
E00078876,81.2,1.2,17.6
E00078877,64.4,2,33.6
E00078878,69.5,3.1,27.4
E00078879,73.7,0.7,25.7
E00078880,91.7,3.3,5.1
E00078881,85.4,0.4,14.2
E00078882,77.6,1,21.4
E00078883,81.6,2.9,15.5
E00078884,87.7,3.3,8.9
E00078885,71.4,1.8,26.9
E00078886,70.6,2.1,27.3
E00078887,70.5,2.1,27.4
E00078888,88.2,5.9,5.9
E00078889,54.3,5,40.7
E00078892,40,3.1,56.8
E00078893,40.8,2.6,56.6
E00078894,79.2,1,19.9
E00078896,57.7,3.4,38.9
E00078898,51.3,4.5,44.2
E00078899,48.6,2.6,48.8
E00078900,57.5,7.7,34.8
E00078901,55.1,3.1,41.7
E00078902,63.3,3.1,33.7
E00078903,67.1,4,28.9
E00078904,59,3.2,37.8
E00078905,51.6,1.6,46.8
E00078906,61.5,2,36.5
E00078907,62.4,3.9,33.7
E00078909,62.2,3.1,34.7
E00078910,54.8,2.9,42.2
E00078911,69.7,2.4,27.9
E00078912,65.4,1.7,32.9
E00078913,60.8,3.8,35.5
E00078914,44.5,4.7,50.8
E00078915,78.1,3.3,18.6
E00078916,79.2,3,17.8
E00078917,81.9,1.2,16.9
E00078918,70.9,3.6,25.5
E00078919,70.5,3.8,25.8
E00078920,67.9,2.4,29.7
E00078921,77.3,3.8,18.9
E00078922,87.9,1.2,10.9
E00078923,61.6,3.4,35
E00078924,63.9,2,34.2
E00078925,72,1.3,26.6
E00078926,73.8,0.7,25.5
E00078927,78.1,1.4,20.5
E00078928,63.7,3.7,32.6
E00078929,69.1,3.6,27.3
E00078930,63.4,2,34.6
E00078931,84.7,2.2,13.1
E00078932,73.5,1.1,25.5
E00078933,64.2,1.6,34.2
E00078934,83.1,2.5,14.5
E00078935,76.9,1.9,21.2
E00078936,74.8,1.7,23.5
E00078937,77,2.1,20.9
E00078938,75.8,3.1,21.1
E00078939,82.5,0.7,16.7
E00078940,72.2,3.1,24.7
E00078941,75.7,3.1,21.1
E00078942,73.2,3.1,23.7
E00078943,76.2,2.3,21.5
E00078944,74.3,3.2,22.6
E00078945,57.5,2.1,40.5
E00078946,61.4,5,33.6
E00078948,79.9,6.2,13.9
E00078949,70.4,3.9,25.7
E00078950,73.4,3.8,22.8
E00078951,65.6,2.8,31.5
E00078952,64.5,3.4,32.1
E00078953,67.7,0.3,32
E00078954,68.4,1.6,30.1
E00078955,48.2,3.1,48.7
E00078956,72.4,4.4,23.2
E00078957,60.6,3.5,35.8
E00078958,57.5,3,39.5
E00078959,41.1,3.3,55.7
E00078960,56.5,2.1,41.4
E00078961,45.7,2.9,51.4
E00078962,61.2,1.4,37.4
E00078963,65,3.6,31.5
E00078964,72,2.5,25.5
E00078965,75.7,3.5,20.8
E00078967,74.6,4.3,21.1
E00078968,58.2,3.5,38.3
E00078969,85.4,1.2,13.4
E00078970,62.5,2.8,34.7
E00078971,69.1,2.6,28.3
E00078972,72.9,2.7,24.5
E00078974,72.8,4.4,22.8
E00078975,75.8,2.1,22.1
E00078976,96,0.4,3.6
E00078977,94.9,1.4,3.7
E00078978,93.5,0,6.5
E00078979,96.3,1.2,2.4
E00078980,97.9,0.4,1.7
E00078981,88.4,0.6,11
E00078982,89.1,1.1,9.8
