areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00078842,86.2,1.1,12.7
E00078843,84.6,1.6,13.8
E00078844,88.6,3.6,7.8
E00078848,48.5,31,20.6
E00078849,47.6,12,40.4
E00078850,50.9,25.9,23.2
E00078851,52.5,31.5,16
E00078852,47.5,23.2,29.3
E00078853,53.8,24.6,21.6
E00078854,59,19.8,21.2
E00078855,50.9,21.8,27.3
E00078856,43.8,28.1,28.1
E00078857,78.5,8.4,13.1
E00078858,42.8,30.1,27.1
E00078859,44.7,22.1,33.2
E00078860,57.4,25.2,17.4
E00078861,66.9,10.9,22.2
E00078862,57.4,21.7,20.8
E00078863,41.8,26.2,32
E00078864,50.4,28.6,21
E00078865,55.4,22.7,21.9
E00078866,64.7,28.7,6.5
E00078867,49.7,33.8,16.4
E00078868,88.1,8.5,3.4
E00078869,44.7,26.6,28.7
E00078870,53.1,25.7,21.2
E00078871,46.5,32.3,21.2
E00078872,50.6,25.3,24.1
E00078873,45.3,33.5,21.2
E00078874,42.8,41.3,15.9
E00078875,59.2,21.1,19.7
E00078876,60.5,14.4,25.1
E00078877,52.2,35.9,12
E00078878,55.5,28.5,16
E00078879,44.6,29.5,25.9
E00078880,88.8,5.3,5.9
E00078881,67,13.4,19.6
E00078882,44.1,27.8,28.1
E00078883,48.7,22.1,29.3
E00078884,86.5,10.1,3.4
E00078885,52.4,28,19.6
E00078886,48.1,31.8,20.2
E00078887,50,32.1,17.9
E00078888,79.4,6.9,13.7
E00078889,55.3,39.5,5.1
E00078892,26.8,59.5,13.6
E00078893,32.3,58.2,9.5
E00078894,64.5,23.5,11.9
E00078896,55.1,40.4,4.5
E00078898,36.6,53.2,10.2
E00078899,37.6,50,12.4
E00078900,57.7,35.7,6.6
E00078901,55.5,35.1,9.4
E00078902,55.3,35.5,9.2
E00078903,65.6,26.9,7.5
E00078904,58.1,36.3,5.6
E00078905,43.3,46.7,10
E00078906,58.6,32.6,8.8
E00078907,61.8,34.2,4
E00078909,52.5,35.2,12.3
E00078910,50,42,8
E00078911,68.9,25.8,5.3
E00078912,62.7,31.8,5.5
E00078913,47.6,37.6,14.8
E00078914,43.8,45.2,11
E00078915,57.5,19.3,23.1
E00078916,61.4,21.3,17.3
E00078917,66.3,19.4,14.3
E00078918,44.4,25.8,29.7
E00078919,55.4,27.5,17.1
E00078920,41.9,33.9,24.2
E00078921,50.9,19.9,29.2
E00078922,55.4,14.7,29.8
E00078923,46,36.5,17.5
E00078924,42,37.8,20.2
E00078925,51.5,29,19.5
E00078926,58.5,31.6,9.9
E00078927,54.7,23.5,21.8
E00078928,36.6,35.2,28.2
E00078929,54.1,27.1,18.8
E00078930,37.9,38.9,23.1
E00078931,63.5,13.1,23.4
E00078932,52.8,26.5,20.7
E00078933,45.2,37.6,17.2
E00078934,61.4,19.7,18.9
E00078935,58.5,21.3,20.2
E00078936,60.5,24.1,15.4
E00078937,58.7,23,18.3
E00078938,70.6,22.7,6.7
E00078939,56.5,18.9,24.6
E00078940,66.1,25.2,8.7
E00078941,60.5,23.6,16
E00078942,57.2,25.8,17
E00078943,53.6,22.4,24
E00078944,64.8,24.6,10.6
E00078945,44.2,46.5,9.4
E00078946,55.5,32.6,11.9
E00078948,70.2,15.4,14.5
E00078949,67.9,26.1,6
E00078950,61.7,22.4,15.8
E00078951,49,32.4,18.6
E00078952,47.5,36,16.5
E00078953,54.2,31.3,14.4
E00078954,47.1,32.4,20.5
E00078955,32.7,49.5,17.9
E00078956,62,24.7,13.4
E00078957,51.6,37.9,10.5
E00078958,49.2,38.7,12.1
E00078959,28.1,59,12.8
E00078960,45.8,36.9,17.3
E00078961,34.2,51.7,14.1
E00078962,44.3,39.5,16.2
E00078963,46.1,30.1,23.8
E00078964,51.5,29.2,19.2
E00078965,49.7,28.3,22
E00078967,56,26.6,17.4
E00078968,45.3,40.1,14.6
E00078969,54.1,13.6,32.2
E00078970,40.5,38.8,20.7
E00078971,52.6,29.7,17.7
E00078972,54.5,28.7,16.8
E00078974,60.4,21.6,18
E00078975,57.4,24.7,17.9
E00078976,79.9,4,16.1
E00078977,83.2,3.1,13.6
E00078978,74,6.1,19.9
E00078979,90.9,2.4,6.7
E00078980,83.2,2.1,14.7
E00078981,76.7,8.8,14.5
E00078982,71.5,10.6,17.9
E00078983,78.9,6.7,14.4
E00078984,68.9,4.6,26.5
E00078985,63.8,7.3,28.9
E00078987,80.8,3.8,15.4
E00078988,81,4.9,14.1
E00078989,82.6,1.1,16.3
E00078990,86.4,3.7,9.9
E00078991,79.5,7.3,13.2
E00078992,82.9,1.4,15.7
E00078993,65.6,8.1,26.3
E00078994,60.9,26.1,13
E00078995,59.3,21.6,19.1
E00078996,52.1,25.6,22.3
E00078997,54.8,32,13.2
E00078998,68.3,19.9,11.8
E00078999,68.4,22.1,9.5
E00079000,49.8,28.8,21.5
E00079001,74.6,16.7,8.6
E00079003,64.7,20.2,15.1
E00079004,47.4,27,25.6
E00079005,51.4,20.6,28
E00079006,48.5,26.6,24.9
E00079007,65,21.3,13.7
E00079008,68.3,22,9.6
E00079009,77.4,13.6,9
E00079010,61,22.9,16.1
E00079011,49.3,34.1,16.7
E00079012,69.6,14.2,16.2
E00079013,55.5,27.2,17.3
E00079014,63,16.1,20.9
E00079015,54.8,30.8,14.4
E00079017,53.6,30.8,15.6
E00079018,68.2,22.4,9.4
E00079019,49.5,32.1,18.5
E00079020,61.7,27.7,10.6
E00079021,47.6,37.9,14.5
E00079022,54,27.1,18.9
E00079026,88.9,6.8,4.3
E00079027,80.7,5.2,14.1
E00079028,92,3.5,4.5
E00079029,85.6,3.7,10.6
E00079030,88.1,3.9,8
E00079031,82.2,1.9,15.9
E00079032,82.9,2.8,14.3
E00079033,76.1,2.4,21.4
E00079034,84,5.6,10.4
E00079045,76,4,20
E00079047,82.4,3.1,14.5
E00079048,79.4,5.4,15.2
E00079049,87.6,4.6,7.9
E00079050,79.1,6.1,14.8
E00079051,82.5,5.5,12
E00079052,83.6,4.9,11.5
