areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00078842,25.1,20.2,43.3,11.3
E00078843,30.8,22,35.7,11.5
E00078844,24.7,17.6,48.8,8.8
E00078848,52.5,13.4,16.2,17.9
E00078849,57.7,15.4,7.7,19.2
E00078850,62.3,10.9,16.6,10.3
E00078851,53.6,16.6,15.9,13.9
E00078852,48.8,19,16.5,15.7
E00078853,56.1,9,17.4,17.4
E00078854,57.2,8.7,17.4,16.7
E00078855,69.5,14.6,4.9,11
E00078856,53.7,12.3,14.8,19.1
E00078857,48.9,5.6,37.8,7.8
E00078858,59.6,16.1,13.5,10.9
E00078859,61.8,11.8,7.4,19.1
E00078860,49.1,17.2,22.4,11.2
E00078861,47.3,16,21.4,15.3
E00078862,51.2,18.2,17.6,12.9
E00078863,74,13,6,7
E00078864,51.1,14.1,14.1,20.7
E00078865,61.4,7.8,16.3,14.4
E00078866,50.7,16.4,19.9,13
E00078867,59.1,17.1,13.8,9.9
E00078868,41.5,14,35.1,9.4
E00078869,60.8,9.9,14.6,14.6
E00078870,64.3,14.6,9.6,11.5
E00078871,50,11,19.2,19.9
E00078872,57.9,8.6,18.4,15.1
E00078873,61.1,14.4,10.9,13.6
E00078874,65.1,9.9,18,7
E00078875,51.1,11.1,22.9,14.9
E00078876,63.6,10.7,11.4,14.3
E00078877,58,11.4,20.2,10.4
E00078878,70.9,7.9,11.3,9.9
E00078879,55.1,18.8,15.9,10.1
E00078880,34,13.6,43.2,9.3
E00078881,49.3,19.2,23.3,8.2
E00078882,58.5,12.3,18.5,10.8
E00078883,62.2,10.1,12.8,14.9
E00078884,44.8,14.6,34.4,6.3
E00078885,58,8.6,19.8,13.6
E00078886,55.4,14.6,12.7,17.2
E00078887,57.5,15.6,13.4,13.4
E00078888,42.5,12.4,36.3,8.8
E00078889,51.1,25,9.6,14.4
E00078892,45.5,26.7,13.7,14.1
E00078893,42.6,11.4,34.6,11.4
E00078894,51,20,14,15
E00078896,45.7,26.5,11,16.7
E00078898,39.6,22.1,14.3,24
E00078899,52.5,21,8.4,18.1
E00078900,48.1,23.8,13.1,15
E00078901,51,16.5,11.5,21
E00078902,48.2,17.9,11.3,22.6
E00078903,49,17.8,8.7,24.5
E00078904,43.8,15.8,15.3,25.1
E00078905,45.8,22.4,10.4,21.4
E00078906,50,16.4,13,20.5
E00078907,53.8,17.9,12.3,16
E00078909,55.7,17.7,13.1,13.5
E00078910,53,18.8,8.8,19.3
E00078911,52.1,14.8,16.7,16.3
E00078912,43.1,28.8,10,18.1
E00078913,57.6,14.6,18.2,9.6
E00078914,58.2,17.4,8.7,15.8
E00078915,55.9,11,14.7,18.4
E00078916,50,12.6,18.7,18.7
E00078917,50.6,15.5,10.7,23.2
E00078918,55.1,22.4,8.8,13.6
E00078919,57.5,18.1,9.4,15
E00078920,63.8,13.8,5.4,16.9
E00078921,63.1,11.7,12.6,12.6
E00078922,64.6,14.6,8.3,12.5
E00078923,63.1,15.6,9.9,11.3
E00078924,52.7,16.8,12.2,18.3
E00078925,55.3,15.2,15.2,14.4
E00078926,44.7,16.7,18.9,19.7
E00078927,58.4,14.9,13.7,13
E00078928,66.2,16.6,5.5,11.7
E00078929,56.1,14.5,14.5,14.9
E00078930,71.4,12.6,4.4,11.5
E00078931,65.7,3.8,14.3,16.2
E00078932,50.6,16.1,7.1,26.2
E00078933,62.7,17.2,8.2,11.9
E00078934,53.4,15.8,15.8,15.1
E00078935,54.2,13.2,12.5,20.1
E00078936,53.8,16.9,14.4,15
E00078937,56.7,12.1,14.2,17
E00078938,45.2,13.4,29.3,12.1
E00078939,59.2,9.9,13.8,17.1
E00078940,50.6,15.9,22.6,11
E00078941,49.1,18,12.6,20.4
E00078942,54,16.7,14.7,14.7
E00078943,52.3,12.5,19.3,15.9
E00078944,42.8,13,27,17.2
E00078945,65.7,10,15.2,9
E00078946,52.9,15.9,12.7,18.5
E00078948,56.7,11.7,18.3,13.3
E00078949,56.5,14.8,15.8,12.9
E00078950,55.8,12.7,13.3,18.2
E00078951,56.4,16.4,15,12.1
E00078952,56.1,20.3,7,16.6
E00078953,59.8,12.8,14.5,12.8
E00078954,55.7,17.4,6.6,20.4
E00078955,54.3,21.3,12.8,11.7
E00078956,47.7,16.9,10.8,24.6
E00078957,50.2,16.6,18.1,15.1
E00078958,48.3,17.2,12.8,21.7
E00078959,49.5,24.7,6.8,18.9
E00078960,50.3,22,13,14.7
E00078961,54.2,20,7.9,17.9
E00078962,57.6,18.5,9.9,13.9
E00078963,61.7,10.6,8.5,19.1
E00078964,60,15.2,8,16.8
E00078965,56.8,8.2,19.7,15.3
E00078967,65.2,8.7,10.1,15.9
E00078968,52.5,13.2,18.7,15.5
E00078969,59.8,13.7,12.8,13.7
E00078970,56.4,15.7,11.4,16.4
E00078971,61,9,15,15
E00078972,57.4,10.5,20,12.1
E00078974,57.4,11.6,14,17.1
E00078975,56.7,11.7,13.3,18.3
E00078976,38.2,16,27.8,18.1
E00078977,37.2,14.9,25.5,22.3
E00078978,38.5,7.7,39.6,14.3
E00078979,36.4,16.1,38.2,9.3
E00078980,46.7,11.7,28.3,13.3
E00078981,43.1,15,26.1,15.7
E00078982,38.4,15.6,31.2,14.8
E00078983,38.7,20.7,28.8,11.7
E00078984,45.8,14.2,23.9,16.1
E00078985,48.4,15.8,20.1,15.8
E00078987,14.9,42.2,30.5,12.4
E00078988,8,38.2,35.8,17.9
E00078989,27.4,19.3,34.8,18.5
E00078990,18.6,36,28.9,16.5
E00078991,23.3,32.3,29.2,15.2
E00078992,20.4,35.9,28.2,15.5
E00078993,18.5,45.5,21.3,14.6
E00078994,53.2,9.6,21.8,15.4
E00078995,54.1,11.2,23.5,11.2
E00078996,47.9,12.9,25,14.3
E00078997,45.8,16.8,26.6,10.7
E00078998,46.8,13,25.9,14.4
E00078999,47.4,9.9,32,10.8
E00079000,52.3,12.5,19.9,15.3
E00079001,48.2,9.2,26.7,15.9
E00079003,46.4,14.3,30.7,8.6
E00079004,55.2,15.1,15.7,14
E00079005,45.8,11,22.9,20.3
E00079006,48.9,15.9,22.7,12.5
E00079007,38,6.3,38.7,16.9
E00079008,48,9.8,26.8,15.4
E00079009,48,15.3,23.5,13.3
E00079010,53.5,11.8,25,9.7
E00079011,58.7,7.2,15.6,18.6
E00079012,55.2,14.7,15.5,14.7
E00079013,51.4,15.3,21.4,11.9
E00079014,40.7,17.8,25.2,16.3
E00079015,52.2,13.3,23.9,10.6
E00079017,48.3,13.5,23,15.2
E00079018,39.6,11.6,32.9,15.9
E00079019,63.2,10.5,14.3,12
E00079020,46.3,13.4,30,10.4
E00079021,43.2,9.5,34.1,13.3
E00079022,48.5,13.5,23.9,14.1
E00079026,29.5,12.9,44.6,12.9
E00079027,27.2,17.5,41.2,14
E00079028,37.5,16.1,37.5,8.9
E00079029,26.4,20.9,38.5,14.2
E00079030,36.6,15.2,40,8.3
E00079031,39.4,13.9,30.9,15.8
E00079032,33.5,19.5,42.1,4.9
E00079033,37.3,15.8,34.2,12.7
E00079034,35.3,7.4,42.6,14.7
E00079045,36.9,18.5,27.7,16.9
E00079047,34,16.3,35.5,14.2
E00079048,26.8,18,38.5,16.6
E00079049,34.1,19.8,33.3,12.7
E00079050,35.6,20.3,32.2,11.9
E00079051,37.7,18.5,28.8,15.1
E00079052,34.2,19.7,32.2,13.8
E00079053,32.1,16.3,37.4,14.2
E00079054,56.2,21.2,8,14.6
E00079055,52,17.9,10.4,19.7
E00079056,52.7,13.2,18.7,15.4
E00079057,45.5,11.2,26.1,17.2
E00079058,50.9,26.4,13.2,9.4
E00079059,50,7.5,17.5,25
E00079060,43.5,17.6,17.6,21.3
E00079061,52.1,11.5,14.5,21.8
E00079062,57.7,12.1,16.3,14
E00079063,48.9,24.4,7.8,18.9
E00079064,56.7,18.1,12.9,12.3
E00079065,51.8,10.6,13.5,24.1
E00079066,52.9,17.9,12.1,17.1
E00079067,52,24,4,20
E00079068,53.3,12.4,14.6,19.7
E00079069,59.3,17.1,7.3,16.3
E00079070,46.7,28,7.5,17.8
E00079071,58.6,20.4,7.2,13.8
E00079072,61,13.5,13.5,12.1
E00079073,20.6,25.1,42.5,11.7
E00079074,18.8,25,37.5,18.8
E00079075,21.9,26,40.1,12
E00079076,18.1,30.4,37,14.5
E00079077,20.2,31,28.7,20.2
E00079078,24.6,27.6,26.1,21.6
E00079079,26.4,28.7,29.5,15.5
E00079080,32,18.2,42,7.7
E00079081,33.5,9,46.5,11
E00079082,54.5,16.8,15,13.8
E00079083,50.5,15.2,17.9,16.3
E00079084,43.3,12.2,27.4,17.1
E00079085,34.4,14.1,43,8.6
E00079086,53.8,15.4,11.8,18.9
E00079087,51.5,11.9,16.4,20.1
E00079088,47.8,10.9,23.9,17.4
E00079089,55.6,15.1,17.5,11.9
E00079090,55.9,13.7,13.7,16.8
E00079091,58.6,14.5,8.1,18.8
E00079092,54.8,13.1,11.9,20.2
E00079093,45.2,9.7,28,17.2
E00079094,45,16,26,13
E00079095,48.5,17.2,19,15.3
E00079096,49.7,18.4,17.9,14
E00079097,60.5,13.2,15.1,11.2
E00079098,42.8,12.7,27.7,16.9
E00079099,53.6,20.7,13.6,12.1
E00079100,56.8,12.4,15.1,15.7
E00079101,50.8,17.8,12.7,18.6
E00079102,58,11.1,13,17.9
E00079103,60.6,10.2,15.7,13.4
E00079104,45.9,11.7,26.1,16.2
E00079105,45.3,13.3,26.6,14.8
E00079106,52.5,15.1,19.4,12.9
E00079107,45.9,14.1,28.9,11.1
E00079108,54.8,13,15.8,16.4
E00079109,44.1,10.5,26.6,18.9
E00079110,39.4,11.7,30.9,18.1
E00079111,58,14.9,12.7,14.4
E00079112,55.2,14.8,12.8,17.2
E00079113,55.3,18,16,10.7
E00079114,42.1,20,23.2,14.7
E00079115,33.8,15.1,40.3,10.8
E00079116,39.6,15.3,33.3,11.7
E00079117,51.5,10.6,25.8,12.1
E00079118,45.9,11.9,28.9,13.2
E00079119,39,11.9,39.4,9.6
E00079120,36.6,16,34.4,13
E00079121,37.5,12.5,40.4,9.6
E00079122,39.3,15.9,32.7,12.1
E00079123,49.6,8.4,23.5,18.5
E00079125,41.4,18.1,29.3,11.2
E00079126,40.3,10.1,32.4,17.3
E00079127,43.2,18.2,22.7,15.9
E00079128,41.7,18.8,25,14.6
E00079129,55.6,11.1,23.8,9.5
E00079130,57.9,15.7,14,12.4
E00079131,55.4,13.5,12.2,18.9
E00079132,46.9,15.9,15.9,21.3
E00079133,28.8,10.6,54.5,6.1
E00079134,31.3,14.1,51.5,3
E00079135,33.8,11.3,45.8,9.2
E00079136,37,14.2,39.4,9.4
E00079137,34.5,12.1,41.4,12.1
E00079138,36.9,15.6,35.6,11.9
E00079139,40.7,12.7,33.1,13.6
E00079140,31.1,11.4,49.2,8.3
E00079141,40.8,15,38.1,6.1
E00079142,28.2,9.2,48.1,14.5
E00079145,49.4,11.8,23.5,15.3
E00079146,32.4,12.7,48,6.9
E00079147,40.5,14,30.6,14.9
E00079148,37.6,15.6,36.2,10.6
E00079149,35.7,14.6,37.6,12.1
E00079151,38.2,15.2,35.2,11.5
E00079152,39.8,14.8,32.4,13
E00079153,37.7,9.6,40.1,12.6
E00079154,36.7,12.4,40.4,10.6
E00079155,60.3,15.9,11.3,12.6
E00079156,48.7,9.6,24.3,17.4
E00079157,36.2,19.8,28,15.9
E00079158,50.5,13.7,21.6,14.2
E00079159,48.9,13.3,25,12.8
E00079160,43,19.2,26.2,11.6
E00079161,44.8,14.7,18.9,21.7
E00079162,48.5,12.2,14.8,24.5
E00079163,46.2,16.7,13.4,23.7
E00079164,46.2,11.4,29.3,13
E00079165,51.1,16.9,12.4,19.7
E00079166,49.3,15.1,24,11.6
E00079167,52.4,10.7,26.8,10.1
E00079168,48,14.1,20.3,17.5
E00079169,52.3,18.8,15.2,13.7
E00079170,54.2,13.7,20.3,11.8
E00079171,48.1,15.5,17.1,19.3
E00079172,49.6,11.6,29.8,9.1
E00079173,45.5,11.1,29.8,13.6
E00079174,45.4,16.5,22.2,16
E00079175,57.7,17.7,8.6,16
E00079177,42.1,9.5,40.5,7.9
E00079178,46.8,29.4,6.4,17.4
E00079179,49,21.6,13.1,16.3
E00079180,50,27.2,5.7,17.1
E00079181,56.2,16.2,12.3,15.4
E00079182,55.1,10.9,24.4,9.6
E00079183,51.2,15.9,13.4,19.5
E00079185,61.1,14.5,11.5,13
E00079186,60.8,17,9.7,12.5
E00079187,56.9,14.4,12.8,16
E00079188,56.1,12.3,13.9,17.6
E00079189,49.5,11,23.8,15.7
E00079190,49.1,7.3,26.4,17.3
E00079191,54.1,10.8,22.7,12.4
E00079192,45.7,13,32.1,9.3
E00079193,43.1,13.1,25.5,18.3
E00079194,48,12.2,21.1,18.7
E00079195,48,11.3,26,14.7
E00079196,57.4,7.9,18.8,15.8
E00079197,65.2,8,7.1,19.6
E00079198,51.4,10.1,19.6,18.8
E00079199,50,13.8,17.2,19
E00079200,52.5,9.3,19.1,19.1
E00079201,59.6,11.4,14.9,14
E00079202,60.9,14.1,14.1,10.9
E00079203,57,10.9,15.6,16.4
E00079204,52.8,7.2,13.6,26.4
E00079205,61.9,13.6,8.2,16.3
E00079206,50.7,15.7,15,18.6
E00079207,67.3,9.2,7.1,16.3
E00079208,56.5,18.8,13.1,11.5
E00079209,52.2,16.5,17.4,13.9
E00079210,57.6,20.1,6.5,15.8
E00079211,58.4,13.3,11.5,16.8
E00079212,64.8,14.5,10.1,10.7
E00079213,52,14.5,17.8,15.8
E00079214,64.7,10,6.7,18.7
E00079215,62.5,18,10.2,9.4
E00079216,62.1,13.7,10.5,13.7
E00079217,67.9,14.3,10.7,7.1
E00079218,72.5,14.7,5.5,7.3
E00079219,62.4,13.5,12.4,11.8
E00079220,49,20.9,17.6,12.4
E00079221,47,18,10.5,24.5
E00079222,41.3,15.6,25.1,17.9
E00079223,49.4,19.9,17,13.7
E00079224,56.5,16.2,13.6,13.6
E00079226,46.9,24.8,13.8,14.5
E00079227,71.4,8.8,8.2,11.5
E00079228,57.1,14.7,15.3,12.9
E00079229,58.7,18.7,9.3,13.3
E00079230,60.1,12.4,11.9,15.5
E00079231,67.5,14.2,7.6,10.7
E00079232,40.9,12.7,25.5,20.9
E00079233,50,15.4,24.3,10.3
E00079234,50.3,14.7,25.9,9.1
E00079236,48.6,11.3,22,18.1
E00079237,49,24.5,12.2,14.3
E00079238,61.5,16.7,10.4,11.5
E00079239,49.8,13.4,25.9,10.9
E00079240,50.5,10.1,18.3,21.1
E00079241,53.6,10.1,15.2,21
E00079243,44.8,12.8,29.6,12.8
E00079244,50.7,16.2,16.9,16.2
E00079245,48,6.9,23.5,21.6
E00079246,38.9,15.4,28.4,17.3
E00079247,51.5,13.4,21.6,13.4
E00079248,51.7,11,20.7,16.6
E00079249,45.3,9.4,21.1,24.2
E00079250,56.9,16.2,12.3,14.6
E00079251,52.5,13.1,21.3,13.1
E00079252,44.3,11.4,30,14.3
E00079253,50.3,11.2,25.9,12.6
E00079254,36.9,16.2,35.1,11.7
E00079255,37.9,12.1,28.6,21.4
E00079256,54.8,11.8,18.3,15.1
E00079257,47.9,14.8,23.7,13.6
E00079258,52.7,10.9,21.2,15.2
E00079259,51.6,10.7,24.4,13.3
E00079260,55.6,11.6,19.7,13.1
E00079261,48.1,12.8,23.3,15.8
E00079262,45.4,12.8,27.5,14.2
E00079263,48.8,13.7,28.3,9.3
E00079264,44.6,14.9,23,17.6
E00079265,40.8,16.1,34.6,8.5
E00079266,41.8,9,36.7,12.4
E00079267,48.9,15.6,17.8,17.8
E00079268,55.6,6.7,16.3,21.5
E00079269,33.3,13.3,20,33.3
E00079270,38.1,13.1,26.2,22.6
E00079271,48.4,8.9,26.1,16.6
E00079272,45.9,8.1,33.3,12.6
E00079274,45.5,14.4,25.1,15
E00079275,48.4,12.2,19.1,20.2
E00079276,46.9,12.4,26.6,14.1
E00079277,55.6,14.1,13.3,17
E00079278,47,14.6,25,13.4
E00079279,60.5,11.6,13.2,14.7
E00079280,40.1,13.6,22.2,24.1
E00079281,56.3,15.9,17.5,10.3
E00079282,50.7,11.5,20.3,17.6
E00079283,42.5,14.4,26.9,16.3
E00079284,58.1,6,17.1,18.8
E00079285,53,8.5,28.7,9.8
E00079286,52,8.7,24,15.3
E00079287,58.6,7.8,14.7,19
E00079288,51.2,15.5,19.4,14
E00079289,47.6,11.8,20.6,20
E00079290,42.2,15.1,29.1,13.6
E00079291,41.6,13.9,19.7,24.8
E00079292,34.9,19.3,36.7,9
E00079293,53.7,12.4,19,14.9
E00079294,34.5,11.5,44.6,9.4
E00079295,46.1,11.3,27.8,14.8
E00079296,44.9,10.9,30.8,13.5
E00079297,54.5,14.9,18.2,12.4
E00079298,45,8.9,32.5,13.6
E00079299,57.3,14,12,16.7
E00079300,57,10.1,21.2,11.7
E00079301,51.6,15.6,15.6,17.2
E00079302,47.1,18.8,18.2,15.9
E00079303,55.1,14.5,14.5,15.9
E00079304,40.8,16.8,25.5,16.8
E00079305,36.7,5.6,47.8,10
E00079306,52.9,10.3,22.8,14
E00079307,37.3,18.7,36,8
E00079308,38.6,10.6,36,14.8
E00079309,41.5,15.7,34.6,8.3
E00079310,38.9,10.2,36.3,14.6
E00079311,42.1,11.2,36.4,10.3
E00079312,40,8.2,40,11.8
E00079313,49.5,9,28.8,12.6
E00079314,41.3,9.5,35.7,13.5
E00079315,48.9,11.3,27.7,12.1
E00079316,40.7,15.6,25.7,18
E00079317,51.8,8.1,27.5,12.6
E00079318,38.8,12.4,29.8,19
E00079319,39.8,10.2,30.7,19.3
E00079320,41.8,9,36.6,12.7
E00079321,43.6,11.8,28.2,16.4
E00079322,63.3,8.2,10.2,18.4
E00079323,39.7,19,25.9,15.5
E00079324,51.8,9.5,29.9,8.8
E00079325,51.8,11.6,26.1,10.6
E00079326,41.3,7.7,34.6,16.3
E00079327,40.1,7.8,40.6,11.5
E00079328,43.4,12.4,25.6,18.6
E00079329,31.3,14.3,33.9,20.5
E00079330,45.7,5.7,37.1,11.4
E00079331,39.6,9.7,32.1,18.7
E00079332,49.6,10.9,26.1,13.4
E00079333,45.3,9.4,32.8,12.5
E00079334,52.3,12.8,22,12.8
E00079335,57.1,5.5,24.2,13.2
E00079336,36.2,16.5,33.9,13.4
E00079337,46.9,9.9,33.3,9.9
E00079338,33.8,12.5,41.9,11.8
E00079339,47.4,8.8,29.8,14
E00079341,49.4,12.4,22.9,15.3
E00079342,31.8,8.2,47.3,12.7
E00079343,33.9,9.6,47,9.6
E00079344,38.3,9.8,42.1,9.8
E00079345,42.4,15.3,39,3.4
E00079346,34.8,12.2,42.6,10.4
E00079347,45.7,13,28.8,12.5
E00079348,44.1,12.7,32.2,11
E00079349,36.6,8.3,45.5,9.7
E00079350,48.2,13.1,30.7,8
E00079351,36.4,15.4,46.2,2.1
E00079352,47.4,13.2,30.7,8.8
E00079353,36.6,14.9,41,7.5
E00079354,43.9,6.5,45.8,3.7
E00079355,60.3,12.2,16.8,10.7
E00079356,59.7,7.5,22,10.7
E00079357,49.5,15.1,18.2,17.2
E00079359,48.7,17.1,24.3,9.9
E00079360,47.9,15.7,29.3,7.1
E00079361,46.1,9.2,30.5,14.2
E00079362,51.1,17.9,19.6,11.4
E00079363,48.8,22.5,14.6,14.1
E00079364,44.9,12.3,39.1,3.6
E00079365,57.9,16.9,10.9,14.2
E00091097,27.5,32.7,19.3,20.5
E00091098,32.7,24.8,23,19.4
E00091099,21.9,43.8,15.6,18.8
E00091100,32.1,22.9,27.5,17.4
E00091101,26.4,27,27,19.6
