areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00078842,17.1,67.8,15.1
E00078843,11.4,74.8,13.8
E00078844,9.9,76.6,13.5
E00078848,19.3,43.1,37.6
E00078849,7.1,72.4,20.5
E00078850,16.3,53.7,30.1
E00078851,15.7,65.7,18.6
E00078852,8.5,61,30.5
E00078853,11.2,68.5,20.2
E00078854,9.8,46.3,43.9
E00078855,16.9,40.3,42.9
E00078856,14.6,51.2,34.1
E00078857,14,70.2,15.8
E00078858,21.7,37.5,40.8
E00078859,9.4,60.7,29.9
E00078860,4.6,78.2,17.2
E00078861,10.3,74.8,15
E00078862,13.8,59.8,26.4
E00078863,11.9,60.4,27.7
E00078864,14.5,53.2,32.3
E00078865,17.8,63.4,18.8
E00078866,23.9,61.4,14.8
E00078867,17.1,55.2,27.6
E00078868,5.5,79.8,14.7
E00078869,11.6,50.4,38
E00078870,16.2,48.6,35.1
E00078871,15.3,60,24.7
E00078872,7.4,61.9,30.7
E00078873,23.8,41.5,34.6
E00078874,15.1,65.5,19.3
E00078875,15.7,66.1,18.2
E00078876,13.3,60,26.7
E00078877,12.8,54.1,33
E00078878,17.5,59.8,22.7
E00078879,13.5,50,36.5
E00078880,8.3,78.9,12.8
E00078881,7.2,68,24.8
E00078882,12,37.3,50.6
E00078883,9,47.7,43.2
E00078884,14.7,76.7,8.6
E00078885,16.9,59.3,23.7
E00078886,18,52.3,29.7
E00078887,13.3,58.4,28.3
E00078888,11.3,78.2,10.5
E00078889,15.4,28.2,56.4
E00078892,26.3,42.1,31.6
E00078893,18.2,47.2,34.6
E00078894,10.7,56,33.3
E00078896,19.3,23.4,57.3
E00078898,6.8,59.1,34.1
E00078899,17.5,36.8,45.6
E00078900,15.1,29.5,55.4
E00078901,12.1,25.6,62.3
E00078902,13.7,37.6,48.7
E00078903,12.7,26.1,61.2
E00078904,13.5,28.5,58
E00078905,19.7,24.9,55.5
E00078906,12.2,29.9,57.9
E00078907,15,21.7,63.3
E00078909,17,35.8,47.3
E00078910,16,29.3,54.7
E00078911,17.5,25.5,57.1
E00078912,17.9,26.8,55.4
E00078913,24.1,43.5,32.4
E00078914,16,28,56
E00078915,15.8,46,38.1
E00078916,6.3,49.6,44.1
E00078917,19.7,42.4,37.9
E00078918,10.1,49.3,40.6
E00078919,12.9,52.9,34.3
E00078920,16.7,53.6,29.8
E00078921,13.7,53.7,32.6
E00078922,4.8,61.9,33.3
E00078923,17.8,50.5,31.7
E00078924,24.5,39.1,36.4
E00078925,11.7,52.4,35.9
E00078926,13.8,63.1,23.1
E00078927,16.4,50.9,32.7
E00078928,15.8,50.5,33.7
E00078929,9,42.5,48.5
E00078930,14.9,42.2,42.9
E00078931,10.2,64.6,25.2
E00078932,14.6,37.5,47.9
E00078933,19,40.9,40.1
E00078934,7.1,65.1,27.8
E00078935,16.4,41.8,41.8
E00078936,17.2,51.5,31.3
E00078937,15,55.1,29.9
E00078938,12,61.5,26.5
E00078939,15.7,39.3,45
E00078940,12.5,66.3,21.2
E00078941,15.2,44,40.8
E00078942,15.8,47.4,36.8
E00078943,7.1,59.5,33.3
E00078944,10.6,63.8,25.5
E00078945,24.3,51.4,24.3
E00078946,18.4,40,41.6
E00078948,5.2,69.7,25.2
E00078949,14.9,51.5,33.6
E00078950,13.7,37,49.3
E00078951,14.1,52.3,33.6
E00078952,18.4,37.6,44
E00078953,14.6,46.9,38.5
E00078954,15.5,38,46.5
E00078955,15.4,52,32.5
E00078956,10.9,33.6,55.5
E00078957,16.4,38.5,45.1
E00078958,14.8,35.2,50
E00078959,24,35.2,40.8
E00078960,22.2,40.3,37.5
E00078961,20.2,35.5,44.4
E00078962,9.6,48.6,41.8
E00078963,11.5,48,40.5
E00078964,14.5,36.6,48.9
E00078965,9.2,70.2,20.6
E00078967,9.4,58.3,32.3
E00078968,19.4,43,37.6
E00078969,7.9,64.6,27.5
E00078970,20.6,48.6,30.8
E00078971,11.3,56.6,32.1
E00078972,8.9,54.5,36.6
E00078974,9.6,53.7,36.8
E00078975,7.5,69.8,22.6
E00078976,16.5,63.5,20
E00078977,14.2,68.9,17
E00078978,6.6,67,26.4
E00078979,14.9,71.9,13.2
E00078980,5.2,83.7,11
E00078981,6.8,65,28.2
E00078982,17.6,50.3,32
E00078983,17.8,63,19.3
E00078984,8.3,67.7,24.1
E00078985,18,56,26
E00078987,10.8,75.8,13.4
E00078988,13.2,63.2,23.7
E00078989,16.8,62.1,21.1
E00078990,15.4,66.9,17.6
E00078991,13,74,13
E00078992,6.6,81.3,12.1
E00078993,8.6,73.7,17.8
E00078994,17.7,64.5,17.7
E00078995,18.5,37,44.4
E00078996,15.7,51.7,32.6
E00078997,31.1,52.5,16.4
E00078998,16.9,56.3,26.8
E00078999,19,50.9,30.2
E00079000,12.8,51.9,35.3
E00079001,15,65,20
E00079003,5.1,74.6,20.3
E00079004,14.7,40.4,45
E00079005,18,46.1,36
E00079006,10.5,56.8,32.6
E00079007,12.2,74.4,13.4
E00079008,26.9,63.5,9.6
E00079009,13.3,77.1,9.6
E00079010,12.7,56.4,30.9
E00079011,23.1,38.5,38.5
E00079012,11.5,69,19.5
E00079013,18.7,50,31.3
E00079014,13.7,53.7,32.6
E00079015,18.6,66,15.5
E00079017,14.8,64.8,20.5
E00079018,17.8,64.4,17.8
E00079019,18.4,41.4,40.2
E00079020,21.3,54.1,24.6
E00079021,24.2,38.9,36.9
E00079022,17.5,48.5,34
E00079026,14.2,67,18.9
E00079027,7.8,68.1,24.1
