areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00082128,10.4,34.8,5.2,46.3,3.3
E00082129,11.9,38.4,2.6,45.8,1.4
E00082131,13.7,31.6,4.3,49.1,1.3
E00082132,6.2,30.3,3.7,57.5,2.3
E00082133,3.4,30.7,2.2,61.8,1.9
E00082134,20,38,4,34.8,3.2
E00082135,5.5,33.1,2.9,55.9,2.6
E00082136,4,30.5,3.1,60.7,1.6
E00082137,8.2,23,4.5,62.7,1.6
E00082138,5.4,27.9,2.5,63,1.1
E00082139,7.6,31.1,5.3,53.8,2.3
E00082140,4.5,33,3.5,58.5,0.5
E00082141,17.7,48.3,6.1,25.4,2.4
E00082151,6.1,48.3,3.4,41.8,0.4
E00082158,11.5,44.3,6.6,34.4,3.3
E00082163,10.2,52.3,4.7,30.1,2.7
E00082166,15.9,39.5,6.1,35.6,2.9
E00082167,8,34.9,3.8,50.9,2.4
E00082168,6.6,33.7,6.6,48.1,4.9
E00082169,6.6,38.5,2.2,52.2,0.4
E00082170,10.3,36.8,4.7,46.2,2.1
E00082171,15.1,45,5.6,32.5,1.9
E00082172,10.3,32.4,6.4,50.5,0.5
E00082173,10.5,36.1,4.6,46.3,2.5
E00082174,5.8,37.6,3.5,51.6,1.5
E00082175,10.9,36.4,3.2,49.1,0.5
E00082176,11.6,37.1,3.9,45.6,1.9
E00082177,10.9,35.7,2.9,48.3,2.1
E00082178,6.5,34.5,3.4,50.4,5.2
E00082179,8.4,45.5,4.9,39.8,1.4
E00082180,8.2,44.7,2,42.6,2.5
E00082182,10.6,34.4,3.3,47.8,3.9
E00082183,8.6,44.7,3.9,41.4,1.3
E00082184,3.3,54.5,4,38,0.3
E00082185,24.7,41.6,8.1,23.4,2.2
E00082186,8.6,39.1,3.9,47,1.4
E00082196,9.3,41.2,5.2,42.9,1.4
E00082197,12.1,42.4,2.7,40.6,2.2
E00082198,14.3,45.9,7.4,27,5.3
E00082200,16.8,47.3,4,29.7,2.2
E00082210,14.3,42.7,6.5,33.3,3.1
