areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00082128,11.1,71.3,17.6
E00082129,15.2,70.1,14.6
E00082131,10.9,73.3,15.8
E00082132,12.7,75.4,11.9
E00082133,19.8,71,9.2
E00082134,13.8,56.3,30
E00082135,11.7,79.8,8.5
E00082136,11.3,78.2,10.5
E00082137,11.5,68.8,19.8
E00082138,10,77.3,12.7
E00082139,7,74.4,18.6
E00082140,16.2,69.5,14.3
E00082141,8.6,77.6,13.8
E00082151,19.5,69,11.5
E00082158,10.7,76.8,12.5
E00082163,20,64,16
E00082166,19.2,65.8,15
E00082167,8.3,77.5,14.2
E00082168,11.8,79.1,9.1
E00082169,18.8,68.8,12.5
E00082170,10.7,78.6,10.7
E00082171,13.9,68,18
E00082172,17.5,73.8,8.8
E00082173,14.3,73.8,11.9
E00082174,10.2,80.7,9
E00082175,14,76,10
E00082176,9.6,76.6,13.8
E00082177,14.1,67.7,18.2
E00082178,7.8,84.5,7.8
E00082179,17.5,59.6,22.8
E00082180,16.3,63.8,20
E00082182,14.8,78.7,6.6
E00082183,17.4,68.8,13.8
E00082184,44.1,35.3,20.6
E00082185,14.5,70.2,15.3
E00082186,7.4,74.1,18.5
E00082196,9.9,75.2,14.9
E00082197,23.3,61.6,15.1
E00082198,14.3,58.4,27.3
E00082200,14.9,61.4,23.8
E00082210,13.3,75.9,10.8
E00082228,17.4,67.4,15.1
E00082229,9.9,72.7,17.4
E00082230,5.8,79.1,15.1
E00082231,7,36.2,56.8
E00082232,20.4,68.5,11.1
E00082233,9.7,77.3,13
E00082234,26.2,52.3,21.5
E00082235,17.8,67.3,15
E00082236,20.3,55.9,23.7
E00082237,10.1,72.5,17.4
E00082238,13.2,70.8,16
E00082239,18.7,52.5,28.8
E00082240,19.4,65.3,15.3
E00082241,15.2,60.6,24.2
E00082242,6.1,70.4,23.5
E00082243,9.3,68.6,22.1
E00082244,15.5,54.3,30.2
E00082245,13.1,47.4,39.4
E00082247,8.3,70.8,20.8
E00082248,10.3,74.2,15.5
E00082249,4.5,75.9,19.6
E00082250,15.4,64.6,20
E00082251,15,68.8,16.3
E00082252,26.9,57.7,15.4
E00082253,9.4,75,15.6
E00082254,13.8,72.3,13.8
E00082255,10.7,70,19.3
E00082256,11,74.2,14.7
E00082257,13.7,71.8,14.5
E00082258,6.4,67.3,26.4
E00082259,24.1,58.2,17.7
E00082261,10.2,77.3,12.5
E00082262,9.8,72.4,17.9
E00082263,7,66.4,26.6
E00082264,9.5,70.2,20.2
E00082265,20.2,65.8,14
E00082266,28.4,56.8,14.7
E00082267,15.3,72.9,11.8
E00082268,13.3,65.6,21.1
E00082269,21.3,61.7,17
E00082270,22.5,66.7,10.8
E00082271,15.6,67.4,17
E00082272,11,76.9,12.1
E00082273,21.3,60.6,18.1
E00082274,14.8,77.8,7.4
E00082275,10.9,73.9,15.2
E00082276,5,90,5
E00082278,20.5,64.1,15.4
E00082279,11.7,76.6,11.7
E00082280,23.1,62.8,14.1
E00082386,12.4,66.7,21
E00082388,7.6,73.5,18.8
E00082389,11.1,71.4,17.5
E00082390,11.1,77.8,11.1
E00082391,5.1,86.1,8.9
E00082394,20,63.8,16.2
E00082395,18,74.2,7.9
E00082396,10.2,83.2,6.6
E00082397,17.7,62.9,19.4
E00082398,11.6,73.3,15.1
E00082399,18.6,62.9,18.6
E00082400,15.9,69.8,14.3
E00082405,10.7,78.6,10.7
E00082406,14,77.4,8.6
E00082407,9.2,78.5,12.3
E00082408,18.2,39.8,42
E00082409,8.8,75,16.3
E00082410,11.5,75,13.5
E00082411,8.6,79.3,12.1
E00082412,17,69.5,13.5
E00082413,15,70.1,15
E00082414,12.1,76.9,11
E00082415,14.9,76.3,8.8
E00082427,12.1,79.4,8.4
E00082428,13.8,73.8,12.5
E00082429,12.2,74.1,13.6
E00082453,9.9,69.3,20.8
E00082454,4.6,73.8,21.5
E00082455,9.9,62.4,27.7
E00082456,11.5,77.9,10.7
E00082457,9.7,63.1,27.2
E00082458,12.1,75.8,12.1
E00082459,13.4,67.2,19.4
E00082460,12.6,79.6,7.8
E00082461,6.4,79.2,14.4
E00082462,20.2,71,8.9
E00082463,7.2,80.8,12
E00082464,13.7,68.5,17.8
E00082465,8.2,75.5,16.3
E00082466,13.5,55.8,30.8
E00082467,17.2,48.4,34.4
E00082468,3.9,85.7,10.4
E00082469,10.3,72.4,17.2
E00082470,14.1,71.9,14.1
E00082471,10,77.5,12.5
E00082472,8.3,66.9,24.8
E00082473,7.6,81.5,10.9
E00082474,13.2,77.6,9.2
E00082475,9.1,65.2,25.8
E00082476,3.7,72.2,24.1
E00082477,17.5,62.5,20
E00082478,14.5,65.8,19.7
E00082480,10,77,13
E00082483,23.9,60.6,15.5
E00082484,8.3,72.7,18.9
E00082486,20,67.1,12.9
E00082487,7.4,76.8,15.8
E00082488,17.3,58.7,24
E00082489,14,64,22
E00082490,8.6,74.2,17.2
E00082491,8.4,75.7,15.9
E00082492,14.8,72.2,13
E00082493,13,82.6,4.3
E00082494,10,62.7,27.3
E00082495,8.3,76.4,15.3
E00082503,14.3,69.2,16.5
E00082505,11.1,61.6,27.3
E00082506,20,51.3,28.8
E00082507,7.5,62.6,29.9
E00082508,15.4,57.7,26.9
E00082509,9.7,75.8,14.5
E00082510,16.9,59.2,23.8
E00082511,11.9,85.1,3
E00082512,21.9,60.3,17.8
E00082513,5.7,87.6,6.7
E00082514,21,67.6,11.4
E00082515,17.6,58.8,23.5
E00082516,20.6,61.9,17.5
E00082517,24,57,19
E00082518,8.2,75.5,16.3
