areacd,in_full_time_education-001,in_full_time_education-002
E00082128,13.6,86.4
E00082129,21.8,78.2
E00082131,17.4,82.6
E00082132,19.3,80.7
E00082133,16.8,83.2
E00082134,19.1,80.9
E00082135,13.3,86.7
E00082136,16.3,83.7
E00082137,23.9,76.1
E00082138,24.3,75.7
E00082139,17,83
E00082140,31.5,68.5
E00082141,17.8,82.2
E00082151,21.6,78.4
E00082158,25.1,74.9
E00082163,19.9,80.1
E00082166,20,80
E00082167,14.1,85.9
E00082168,14.7,85.3
E00082169,20.9,79.1
E00082170,15.9,84.1
E00082171,20.8,79.2
E00082172,22.8,77.2
E00082173,15.9,84.1
E00082174,19.8,80.2
E00082175,12,88
E00082176,20,80
E00082177,23.9,76.1
E00082178,16.3,83.7
E00082179,24.9,75.1
E00082180,26.5,73.5
E00082182,18.7,81.3
E00082183,21.5,78.5
E00082184,28.1,71.9
E00082185,24.6,75.4
E00082186,23,77
E00082196,22,78
E00082197,22.1,77.9
E00082198,30.3,69.7
E00082200,19.7,80.3
E00082210,15.7,84.3
E00082228,18.2,81.8
E00082229,25.6,74.4
E00082230,22.3,77.7
E00082231,51.3,48.7
E00082232,18.2,81.8
E00082233,25.6,74.4
E00082234,23.4,76.6
E00082235,22.9,77.1
E00082236,21,79
E00082237,14.1,85.9
E00082238,13.3,86.7
E00082239,25.8,74.2
E00082240,15,85
E00082241,19.9,80.1
E00082242,12.4,87.6
E00082243,16.2,83.8
E00082244,22.6,77.4
E00082245,21.5,78.5
E00082247,19,81
E00082248,16,84
E00082249,12.5,87.5
E00082250,16.2,83.8
E00082251,10.9,89.1
E00082252,16.4,83.6
E00082253,20.3,79.7
E00082254,19.9,80.1
E00082255,14.2,85.8
E00082256,15.6,84.4
E00082257,20.3,79.7
E00082258,20.6,79.4
E00082259,14.2,85.8
E00082261,22.9,77.1
E00082262,21.2,78.8
E00082263,26.5,73.5
E00082264,26.3,73.7
E00082265,19.8,80.2
E00082266,25.9,74.1
E00082267,25.4,74.6
E00082268,27.1,72.9
E00082269,24.6,75.4
E00082270,14.7,85.3
E00082271,19.4,80.6
E00082272,18.8,81.3
E00082273,16.9,83.1
E00082274,20.7,79.3
E00082275,22.5,77.5
E00082276,19.4,80.6
E00082278,19.2,80.8
E00082279,18,82
E00082280,21.1,78.9
E00082386,20.6,79.4
