areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00082128,30,13.1,48.8,8.1
E00082129,18.6,19.7,49.6,12.1
E00082131,14.6,21.9,58.4,5.1
E00082132,12.8,20.1,58.4,8.7
E00082133,8.8,9.5,76.6,5.1
E00082134,15.4,17.2,47.3,20.1
E00082135,9,18.5,60.1,12.4
E00082136,11.5,17,67.5,4
E00082137,6.8,16.2,68.9,8.1
E00082138,13.3,17.5,62,7.2
E00082139,8,18.2,59.1,14.8
E00082140,9,24,61,6
E00082141,39,12.4,30,18.6
E00082151,25.7,17.7,46.3,10.3
E00082158,27.6,15.4,42.3,14.6
E00082163,37.4,11.2,35.8,15.5
E00082166,22.5,17.6,40.1,19.8
E00082167,19.6,20.8,45.2,14.3
E00082168,18.1,17.4,52.9,11.6
E00082169,21.8,23.9,47.2,7
E00082170,19.7,10.6,59.8,9.8
E00082171,26.6,13.3,43.2,17
E00082172,21.1,13,56.1,9.8
E00082173,28,17.8,40.8,13.4
E00082174,19.7,16.3,55.4,8.6
E00082175,11.9,16.1,56.8,15.3
E00082176,20.6,18.8,47.9,12.7
E00082177,21.4,25,38.6,15
E00082178,15.6,17.2,54.9,12.3
E00082179,22,15.7,49,13.3
E00082180,22,20.1,46.3,11.6
E00082182,20.7,15.5,44.8,19
E00082183,27.7,12.8,47.7,11.8
E00082184,19.9,46.4,27.3,6.4
E00082185,38.3,20.2,24.5,17
E00082186,20.1,18.1,52.3,9.5
E00082196,26.1,15.4,50,8.5
E00082197,28.3,10.5,48.7,12.5
E00082198,36.1,13.3,27.1,23.5
E00082200,35.9,17.1,34.1,12.9
E00082210,31.4,13.1,38.1,17.4
E00082228,24.1,17.3,35.5,23.2
E00082229,32.1,15.3,43.1,9.5
E00082230,29.8,16,41.4,12.7
E00082231,23.9,23.9,38.7,13.5
E00082232,6.1,26.3,59.6,8.1
E00082233,19.8,16.9,56,7.3
E00082234,36,12.5,45.5,5.9
E00082235,24.9,16.6,49.3,9.2
E00082236,30.3,18.5,42.1,9
