areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00082128,5.6,24.6,69.8
E00082129,6,27.5,66.5
E00082131,5.3,18.4,76.3
E00082132,3.1,14.1,82.8
E00082133,2.4,15.9,81.7
E00082134,3.1,21.3,75.6
E00082135,3.5,23.2,73.2
E00082136,8.3,10.3,81.4
E00082137,0,21.7,78.3
E00082138,5.2,17.9,76.9
E00082139,6.6,18,75.4
E00082140,4.5,19.3,76.1
E00082141,5.6,19.1,75.3
E00082151,5.4,8,86.6
E00082158,1.1,18.3,80.6
E00082163,2.5,18.9,78.7
E00082166,4.1,17.2,78.6
E00082167,4.9,17.6,77.5
E00082168,6.6,25.4,68
E00082169,6.4,25.7,67.9
E00082170,6.1,24.6,69.3
E00082171,3.2,23.2,73.6
E00082172,2,25.3,72.7
E00082173,3.5,24.6,71.8
E00082174,4.2,20.6,75.1
E00082175,9.4,15.6,75
E00082176,3.9,19.7,76.4
E00082177,4.7,14,81.3
E00082178,5.4,16.1,78.6
E00082179,5.2,15.7,79.1
E00082180,3.3,19,77.7
E00082182,1.1,29.5,69.5
E00082183,3.2,22.6,74.2
E00082184,2,13.6,84.4
E00082185,3.8,20.5,75.6
E00082186,1.4,22.5,76.1
E00082196,1.7,10.9,87.4
E00082197,0.8,32,67.2
E00082198,2.9,20.9,76.3
E00082200,4.4,23.5,72.1
E00082210,5.9,17,77.1
E00082228,7,17.5,75.5
E00082229,3.8,27.5,68.7
E00082230,4.5,11.2,84.3
E00082231,2.7,25.3,72
E00082232,4.1,23,73
E00082233,3.7,15.9,80.4
E00082234,3.3,21.3,75.4
E00082235,6.3,11.1,82.6
E00082236,3.4,16.8,79.8
E00082237,5.1,16.8,78.1
E00082238,6.1,27,66.9
E00082239,8.9,19,72.1
E00082240,4.2,43.1,52.8
E00082241,17.9,17.9,64.3
E00082242,7,29,64
E00082243,11.5,24.7,63.8
E00082244,8.8,22,69.2
E00082245,10.9,32.3,56.7
E00082247,7.9,22.3,69.8
E00082248,6,25.8,68.2
E00082249,7,22.7,70.3
E00082250,11,32.3,56.7
E00082251,8.1,24.4,67.5
E00082252,7,30.4,62.7
E00082253,9.1,29.8,61.2
E00082254,4,20.2,75.8
