areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00082128,3.8,10.8,29.2,56.2
E00082129,5.5,21.4,38.8,34.3
E00082131,7,19.1,27,47
E00082132,1.2,2.5,33.1,63.2
E00082133,0,4.7,22,73.2
E00082134,10.3,19.8,48.4,21.4
E00082135,5.7,14.3,34.3,45.7
E00082136,0.7,13.1,17.9,68.3
E00082137,4.2,15.1,26.9,53.8
E00082138,0.8,4.5,15.2,79.5
E00082139,1.6,12.9,38.7,46.8
E00082140,4.5,6.7,40.4,48.3
E00082141,0.6,8.7,78.3,12.4
E00082151,0,2.7,24.1,73.2
E00082158,1.1,16.1,44.1,38.7
E00082163,0,3.3,77.7,19
E00082166,7,14,35.7,43.4
E00082167,0.7,14.8,29.6,54.9
E00082168,3.3,8.2,26.2,62.3
E00082169,5.5,9.1,30,55.5
E00082170,8.8,14,24.6,52.6
E00082171,13.9,17.1,35.6,33.3
E00082172,3,14.1,36.4,46.5
E00082173,2.8,22,24.8,50.4
E00082174,1.1,9.5,31.6,57.9
E00082175,1,10.3,23.7,64.9
E00082176,4.7,11.7,40.6,43
E00082177,6.6,6.6,18.9,67.9
E00082178,2.8,8.3,38.5,50.5
E00082179,3.5,17.5,33.3,45.6
E00082180,6.6,16.4,33.6,43.4
E00082182,10.9,16.3,30.4,42.4
E00082183,0.7,19.7,27,52.6
E00082184,1.4,35.8,35.1,27.7
E00082185,8.8,32.1,34,25.2
E00082186,12.7,2.8,13.4,71.1
E00082196,0.8,3.3,33.1,62.8
E00082197,3.2,41.1,21,34.7
E00082198,10.7,44.3,40.7,4.3
E00082200,12.6,11.1,63,13.3
E00082210,9.8,23.5,22.9,43.8
E00082228,7,17.5,32.9,42.7
E00082229,6.2,17.7,26.2,50
E00082230,1.5,9.1,55.3,34.1
E00082231,6.6,37.1,17.9,38.4
E00082232,5.3,9.3,32,53.3
E00082233,0,8.9,29.5,61.6
E00082234,1.7,15.7,50.4,32.2
E00082235,1.4,7.7,22.4,68.5
E00082236,2.5,32.2,29.8,35.5
E00082237,1.4,11.6,70.3,16.7
E00082238,6.6,16.6,61.6,15.2
E00082239,1.1,10.9,70.3,17.7
E00082240,35.7,13.3,42.7,8.4
E00082241,2.9,36,49.3,11.8
E00082242,4.9,39.2,31.4,24.5
E00082243,5.2,53.2,19.7,22
E00082244,1.9,10.8,66.2,21
E00082245,19.7,21.7,53.2,5.4
E00082247,0,12.1,60,27.9
E00082248,5.2,20.9,45.1,28.8
E00082249,0.8,3.9,67.2,28.1
E00082250,18.9,37,36.2,7.9
E00082251,7.4,24.8,44.6,23.1
E00082252,30.1,31.4,34.6,3.8
E00082253,1.7,26.9,62.2,9.2
E00082254,1.6,12.2,28.5,57.7
E00082255,5.7,9.2,27,58.2
E00082256,0.7,9.5,30.6,59.2
E00082257,3.3,19.7,23.5,53.6
E00082258,3.8,6.8,49.2,40.2
E00082259,0.8,18.9,62.2,18.1
E00082261,0.8,7.8,21.9,69.5
E00082262,7.9,16.6,35.8,39.7
E00082263,7.1,20.2,51.2,21.4
E00082264,3.4,20.1,49.7,26.8
E00082265,0.7,13.7,30.7,54.9
E00082266,5,19.6,33.5,41.9
E00082267,2.5,22.9,25.4,49.2
E00082268,6.2,26.2,43.1,24.6
E00082269,0,15.6,55.6,28.9
E00082270,4,33.3,29.3,33.3
E00082271,3.3,25,38.3,33.3
E00082272,1.4,11.4,44.3,42.9
E00082273,4.1,22.3,49.7,23.9
E00082274,2.4,23.6,32.3,41.7
E00082275,7.8,28.4,35.3,28.4
E00082276,2,27.5,31.4,39.2
E00082278,6.7,14,38,41.3
E00082279,3.3,15.8,29.2,51.7
E00082280,3.7,19.4,33.6,43.3
E00082386,2.4,9.6,43.2,44.8
E00082388,2.1,33.6,50.7,13.7
E00082389,15.5,25.5,38.2,20.9
E00082390,22.6,41.5,32.1,3.8
E00082391,32.2,20.3,30.5,16.9
E00082394,49.2,4.7,37.8,8.3
E00082395,17.5,22.5,27.5,32.5
E00082396,23.4,28.4,13.4,34.8
E00082397,30.1,53.8,12.9,3.2
E00082398,3.4,42.9,44.5,9.2
E00082399,20.1,18.8,40.3,20.8
E00082400,0.8,19.8,61.2,18.2
E00082405,1.7,29,26.1,43.2
E00082406,0.8,9.9,79.4,9.9
E00082407,0,3,11.1,85.9
E00082408,2.6,33.3,25.4,38.6
E00082409,22.1,18.6,40,19.3
E00082410,1.1,15.8,30.5,52.5
E00082411,6.3,29.5,38.9,25.3
E00082412,15.7,39,22.7,22.7
E00082413,9.2,19.1,55.3,16.4
E00082414,1.5,25.9,44.4,28.1
E00082415,0.7,14.1,44.4,40.8
E00082427,6.7,20.2,26.1,47.1
E00082428,10.1,17.2,28.3,44.4
E00082429,1.3,8.3,13.5,76.9
E00082453,6.4,9.6,27.2,56.8
E00082454,4,16,50.7,29.3
E00082455,3.2,25,56.5,15.3
E00082456,33.8,32.3,11.3,22.6
E00082457,4.9,13.9,72.1,9
E00082458,2.4,31.7,25.2,40.7
E00082459,6,12,26.5,55.4
E00082460,15.1,8.6,35.3,41
E00082461,7.7,32.3,12.3,47.7
E00082462,8.2,11.4,31.6,48.7
E00082463,12.4,18.2,42.1,27.3
E00082464,3.8,14.4,46.2,35.6
E00082465,1.6,13,36.6,48.8
E00082466,0,11.5,77.9,10.6
E00082467,1.6,44.4,39.7,14.3
E00082468,0.9,14.9,64.9,19.3
E00082469,14.9,25.6,27.3,32.2
E00082470,8.1,10.5,27.9,53.5
E00082471,17.3,18,45.1,19.5
E00082472,19.9,24.2,47.8,8.1
E00082473,3.1,11.5,32.1,53.4
E00082474,1,19,32.4,47.6
E00082475,11.4,25.7,51.4,11.4
E00082476,16.3,34.9,18.6,30.2
E00082477,5.6,31.5,28.7,34.3
E00082478,0.9,30.1,45.1,23.9
E00082480,4.7,14.8,42.2,38.3
E00082483,0.8,10.6,79.5,9.1
E00082484,16.7,34,31.9,17.4
E00082486,1.7,11.2,77.6,9.5
E00082487,6.9,47.1,30.4,15.7
E00082488,5.7,13.9,54.9,25.4
E00082489,14.3,48.7,32.8,4.2
E00082490,30.5,36.3,25.8,7.4
E00082491,8.3,40.3,40.3,11.1
E00082492,11.9,23.1,32.9,32.2
E00082493,32.2,30.8,26,11
E00082494,52,3.2,22.4,22.4
E00082495,0,14.8,70.3,14.8
E00082503,1.8,8.9,79.9,9.5
E00082505,0.8,40.8,51.2,7.2
E00082506,7,25,57.8,10.2
E00082507,0.8,43.6,45.9,9.8
E00082508,22.1,28.7,36.9,12.3
E00082509,4.8,14.4,42.3,38.5
E00082510,25.7,35,34.3,5
E00082511,0,25.8,49.2,25
E00082512,0,3,16.7,80.3
E00082513,0.8,17.6,58.4,23.2
E00082514,0,4.5,60.8,34.7
E00082515,12.6,23.8,31.8,31.8
E00082516,5.2,28.4,29.3,37.1
E00082517,2.3,31.8,53.8,12.1
E00082518,22.2,28.5,31.6,17.7
E00082521,7.7,35.4,50,6.9
E00082522,18.6,27.1,38.6,15.7
E00082523,0.9,24.1,20.7,54.3
E00082525,8.6,21.1,47.7,22.7
E00082526,1.7,22.7,37,38.7
E00082533,19,31.4,35,14.6
E00082534,0,20.2,34.2,45.6
E00082535,2.2,6.6,41.6,49.6
E00082536,0.6,23.4,63,13
E00082537,0.7,16.4,54.5,28.4
E00082538,0.8,2.3,85.9,10.9
E00082539,2.6,3.4,86.3,7.7
