geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00063823,99.2,0.8,0
E00063824,94.2,5.8,0
E00063825,94.5,5.5,0
E00063826,97.6,2.4,0
E00063827,100,0,0
E00063828,66.1,33.9,0
E00063829,100,0,0
E00063830,99.1,0.9,0
E00063831,95.8,4.2,0
E00063832,78.8,21.2,0
E00063833,96.2,3.8,0
E00063834,97.5,2.5,0
E00063835,99.1,0,0.9
E00063836,85.6,14.4,0
E00063837,62.3,37.7,0
E00063838,100,0,0
E00063839,40,60,0
E00063840,97.5,2.5,0
E00063841,91.9,8.1,0
E00063842,93.6,6.4,0
E00063843,93.8,6.2,0
E00063844,32.4,67.6,0
E00063845,91.2,8.8,0
E00063846,100,0,0
E00063847,60.9,39.1,0
E00063848,67,33,0
E00063849,97.6,2.4,0
E00063864,100,0,0
E00063865,39.8,59.6,0.6
E00063866,92.6,7.4,0
E00063867,97.7,2.3,0
E00063868,98.6,1.4,0
E00064046,29.7,70.3,0
E00064049,100,0,0
E00064050,100,0,0
E00064051,98.2,1.8,0
E00064052,85.7,14.3,0
E00064053,66.4,33.6,0
E00064061,96.1,3.9,0
E00064063,49.6,50.4,0
E00064064,100,0,0
E00064065,46.6,53.4,0
E00064066,100,0,0
E00064067,95.5,4.5,0
E00064068,100,0,0
E00064069,27,72.3,0.7
E00064070,99.3,0.7,0
E00064120,99.2,0.8,0
E00064121,100,0,0
E00064122,100,0,0
E00064123,95.6,4.4,0
E00064124,95.4,4.6,0
E00064125,96.1,3.9,0
E00064126,98.5,1.5,0
E00064127,91.5,8.5,0
E00064128,100,0,0
E00064129,85.2,14.8,0
E00064130,22.2,77.8,0
E00064131,91.2,8.8,0
E00064132,90.4,9.6,0
E00064133,99.1,0,0.9
E00064134,98.4,1.6,0
E00064135,100,0,0
E00064136,98.3,1.7,0
E00064137,94.4,5.6,0
E00064138,92.2,7.8,0
E00064139,99.2,0.8,0
E00064140,99.2,0.8,0
E00064141,100,0,0
E00129601,97.2,2.8,0
E00129602,100,0,0
E00129603,90.8,9.2,0
E00129604,70.2,29.8,0
E00129605,96.5,3.5,0
E00129606,93.7,6.3,0
E00129607,52.5,47.5,0
E00129608,100,0,0
E00129609,63.3,36.7,0
E00129610,99.5,0.5,0
E00129611,92.4,7.6,0
E00129612,99.1,0.9,0
E00129614,83.5,16.5,0
E00129616,100,0,0
E00129617,99.2,0.8,0
E00129618,100,0,0
E00129619,100,0,0
E00129620,100,0,0
E00129621,100,0,0
E00129649,100,0,0
E00129650,99.3,0.7,0
E00129651,98.3,0.9,0.9
E00129652,100,0,0
E00129653,90.8,9.2,0
E00129654,44.3,55.7,0
E00129655,100,0,0
E00129656,100,0,0
E00129657,100,0,0
E00129659,99.1,0,0.9
E00129661,91.3,8.7,0
E00129662,97.5,1.7,0.8
E00129670,96.1,3.9,0
E00129671,100,0,0
E00129672,98.4,1.6,0
E00129673,97.5,2.5,0
E00129674,96.2,3.8,0
E00129675,100,0,0
E00129676,96,4,0
E00129677,85.5,14.5,0
E00129678,100,0,0
E00129679,100,0,0
E00129680,90.9,9.1,0
E00129681,98.2,1.8,0
E00129682,100,0,0
E00129683,95.4,4.6,0
E00129684,98.1,1.9,0
E00129685,95.9,4.1,0
E00129686,100,0,0
E00129687,99.3,0.7,0
E00129688,98.4,0.8,0.8
E00129689,100,0,0
E00129690,100,0,0
E00129691,99.2,0,0.8
E00129761,30.8,69.2,0
E00129762,42.6,57.4,0
E00129763,63,37,0
E00129764,84.4,15.6,0
E00129765,27,73,0
E00129766,14.2,85,0.9
E00129767,20.4,79,0.6
E00129768,100,0,0
