geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00063823,23.1,51.2,21.5,4.1
E00063824,21.6,48.9,24.5,5
E00063825,19.6,53.6,21.4,5.4
E00063826,22.2,53.2,17.5,7.1
E00063827,18.9,57.4,15.6,8.2
E00063828,39.5,44.9,12.6,3
E00063829,15.8,53.5,24.6,6.1
E00063830,20.2,55.3,17.5,7
E00063831,15.1,52.1,21.8,10.9
E00063832,27.9,47.7,16.2,8.1
E00063833,28,45.5,19.7,6.8
E00063834,26.2,49.2,20.5,4.1
E00063835,17.5,49.2,26.7,6.7
E00063836,23.8,50.5,21.9,3.8
E00063837,35.5,36.4,16.4,11.8
E00063838,26,53.4,13.7,6.8
E00063839,47.6,37.2,12.2,3
E00063840,13.5,49.2,29.4,7.9
E00063841,21.6,47.7,25.2,5.4
E00063842,32.1,51.4,15.6,0.9
E00063843,34.9,51.2,12.4,1.6
E00063844,50.7,42,3.6,3.6
E00063845,36.8,52,8,3.2
E00063846,19,56.2,16.8,8
E00063847,29.7,50,15.2,5.1
E00063848,29.1,50.5,19.4,1
E00063849,13.5,37.3,35.7,13.5
E00063864,23.1,47.1,24.8,5
E00063865,32.9,45.6,18.4,3.2
E00063866,19.3,40.7,33.3,6.7
E00063867,12.2,41.2,37.4,9.2
E00063868,17.3,47.5,27.3,7.9
E00064046,60.1,29.2,9,1.7
E00064049,21.7,46.7,20.8,10.8
E00064050,11.2,49.5,29.9,9.3
E00064051,17.5,50,24.6,7.9
E00064052,33.9,40.2,15.7,10.2
E00064053,44.1,43.2,11,1.7
E00064061,17.3,40.9,30.7,11
E00064063,60.3,33.6,6,0
E00064064,15.6,49.5,22.9,11.9
E00064065,55.9,36.4,7.6,0
E00064066,29.2,51,17.7,2.1
E00064067,24.4,53.4,14.5,7.6
E00064068,13.1,51.5,29.3,6.1
E00064069,61.2,25.2,10.8,2.9
E00064070,20,40,37,3
E00064120,5,36.1,37.8,21
E00064121,25.4,54.1,17.2,3.3
E00064122,19.3,41.2,31.9,7.6
E00064123,17.4,41.7,26.1,14.8
E00064124,15.9,49.2,23.5,11.4
E00064125,13.3,46.1,31.3,9.4
E00064126,16.8,55.7,22.1,5.3
E00064127,22,47.7,25,5.3
E00064128,16.7,46.7,29.2,7.5
E00064129,20,31.3,38.3,10.4
E00064130,31.5,49.6,14.2,4.7
E00064131,25.7,43.4,23.9,7.1
E00064132,15.4,41.9,33.1,9.6
E00064133,5.4,39.6,43.2,11.7
E00064134,14.6,39,30.1,16.3
E00064135,9.7,41,33.6,15.7
E00064136,20.8,50,23.3,5.8
E00064137,12,45.6,36,6.4
E00064138,20,52.2,23.5,4.3
