geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00063823,43.5,56.5
E00063824,40.2,59.8
E00063825,31.5,68.5
E00063826,57.8,42.2
E00063827,45.2,54.8
E00063828,44.3,55.7
E00063829,45.1,54.9
E00063830,56.5,43.5
E00063831,42,58
E00063832,35.5,64.5
E00063833,47,53
E00063834,48.2,51.8
E00063835,41.3,58.7
E00063836,32.1,67.9
E00063837,37.2,62.8
E00063838,43.9,56.1
E00063839,33.3,66.7
E00063840,45.3,54.7
E00063841,41.8,58.2
E00063842,45.2,54.8
E00063843,45.6,54.4
E00063844,30.3,69.7
E00063845,40.2,59.8
E00063846,47.4,52.6
E00063847,37.3,62.7
E00063848,45.8,54.2
E00063849,53.6,46.4
E00063864,49.5,50.5
E00063865,25.6,74.4
E00063866,47,53
E00063867,51.2,48.8
E00063868,47.3,52.7
E00064046,24.3,75.7
E00064049,36.8,63.2
E00064050,39.4,60.6
E00064051,39.1,60.9
E00064052,40.9,59.1
E00064053,24.9,75.1
E00064061,51.7,48.3
E00064063,13.8,86.2
E00064064,35,65
E00064065,23.7,76.3
E00064066,55.2,44.8
E00064067,54,46
E00064068,41.1,58.9
E00064069,30.4,69.6
E00064070,45.1,54.9
E00064120,63.2,36.8
E00064121,51,49
E00064122,41.5,58.5
E00064123,49.6,50.4
E00064124,45.8,54.2
E00064125,53.8,46.2
E00064126,53.9,46.1
E00064127,34.2,65.8
E00064128,47.2,52.8
E00064129,41.7,58.3
E00064130,49.5,50.5
E00064131,52,48
E00064132,46.7,53.3
E00064133,61.9,38.1
E00064134,57.1,42.9
E00064135,48.1,51.9
E00064136,32.7,67.3
E00064137,47.4,52.6
E00064138,61.3,38.7
E00064139,55.3,44.7
E00064140,62.7,37.3
E00064141,54.2,45.8
E00129601,45.9,54.1
E00129602,47.2,52.8
E00129603,29.1,70.9
E00129604,45.9,54.1
E00129605,39.7,60.3
E00129606,35.5,64.5
E00129607,28.2,71.8
E00129608,40.2,59.8
E00129609,46.1,53.9
E00129610,45.4,54.6
E00129611,35.1,64.9
E00129612,43.5,56.5
E00129614,46.7,53.3
E00129616,54,46
E00129617,60.7,39.3
E00129618,54.8,45.2
E00129619,52.8,47.2
E00129620,58.2,41.8
E00129621,48.1,51.9
E00129649,60.7,39.3
E00129650,48.9,51.1
E00129651,61.3,38.7
E00129652,58.9,41.1
E00129653,48.1,51.9
E00129654,43.1,56.9
E00129655,46,54
E00129656,58.4,41.6
E00129657,55.4,44.6
E00129659,53.7,46.3
E00129661,52.7,47.3
E00129662,58.8,41.2
E00129670,59.1,40.9
E00129671,50,50
E00129672,57.1,42.9
E00129673,38.2,61.8
E00129674,37.6,62.4
E00129675,51.5,48.5
E00129676,44.1,55.9
E00129677,47.6,52.4
