geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00063823,71.3,19.5,9.2
E00063824,76,15.4,8.7
E00063825,79.2,13.3,7.5
E00063826,56,31.6,12.4
E00063827,78.6,14.3,7.1
E00063828,63.9,25.6,10.5
E00063829,82.8,11.9,5.2
E00063830,75.2,16,8.8
E00063831,84.7,10.9,4.4
E00063832,79.3,14.7,6
E00063833,74.8,16,9.2
E00063834,74.3,16.5,9.2
E00063835,82,12.5,5.5
E00063836,73.9,21.2,5
E00063837,78.1,13.6,8.3
E00063838,64.4,21.5,14.1
E00063839,61,28.8,10.2
E00063840,84.3,10.9,4.8
E00063841,69.9,22.5,7.6
E00063842,58.3,26.9,14.9
E00063843,57.7,24.7,17.5
E00063844,44.2,28.6,27.1
E00063845,59.2,26.7,14.1
E00063846,61.6,27.3,11
E00063847,75.1,12,12.9
E00063848,70.5,21.5,8
E00063849,84.9,12.2,3
E00063864,71.2,19.6,9.2
E00063865,64.3,25.5,10.2
E00063866,72.9,18.8,8.3
E00063867,83.1,11.9,5.1
E00063868,81.3,12.7,6
E00064046,47,29,24
E00064049,80.7,13,6.3
E00064050,78,16.5,5.5
E00064051,78.8,16.5,4.7
E00064052,72.7,20,7.3
E00064053,68.8,16,15.2
E00064061,80.1,12.8,7.1
E00064063,60.5,22.5,17
E00064064,77.9,17.6,4.5
E00064065,57.3,24.6,18.1
E00064066,66.9,25.3,7.8
E00064067,72,20.9,7.1
E00064068,83.3,11.6,5.1
E00064069,49.3,27,23.7
E00064070,78.7,15.3,6.1
E00064120,85,10.7,4.3
E00064121,70,21,9
E00064122,73.6,20.3,6.2
E00064123,73.2,11.3,15.5
E00064124,69.1,23.8,7.1
E00064125,78.3,14.9,6.8
E00064126,77.3,16.3,6.4
E00064127,76.5,17.3,6.1
E00064128,80.2,16.3,3.5
E00064129,81.3,12.4,6.4
E00064130,64.7,24.4,10.9
E00064131,71.4,18.2,10.5
E00064132,79.4,14.3,6.2
E00064133,83,12.4,4.6
E00064134,82.6,11.9,5.6
E00064135,83,11.9,5
E00064136,78.7,13.3,8
E00064137,83,13.4,3.6
E00064138,74.4,17,8.5
E00064139,75.8,15.9,8.3
E00064140,73.4,17.3,9.3
E00064141,84.6,12.7,2.7
E00129601,71.9,16.5,11.6
E00129602,71.8,18.7,9.5
E00129603,83.3,11.4,5.3
E00129604,77.5,17.4,5.1
E00129605,73.4,18.4,8.2
E00129606,79.4,14.2,6.5
E00129607,65.4,22.9,11.7
E00129608,79.5,15.6,4.9
E00129609,63.3,22.2,14.4
E00129610,80.3,15.3,4.4
E00129611,77.9,15.2,6.9
E00129612,69.2,23.7,7.1
E00129614,78,13.8,8.3
E00129616,72.9,21.5,5.5
E00129617,73.7,15.8,10.5
E00129618,83.6,11.3,5.1
E00129619,81.5,13.4,5.1
E00129620,68.3,15.4,16.3
E00129621,84.8,11.6,3.6
E00129649,84.1,12.3,3.6
E00129650,88,8.9,3.1
E00129651,86.8,10,3.2
E00129652,83.6,11.4,5
E00129653,80.6,13.5,5.9
E00129654,70.5,15.5,14
E00129655,77.6,13.2,9.2
E00129656,81.3,12.8,5.9
E00129657,85.8,11.7,2.5
E00129659,82.1,14.4,3.5
E00129661,80.9,14.5,4.6
E00129662,84.4,12.2,3.4
E00129670,71.7,19.5,8.8
E00129671,85.6,9.7,4.7
E00129672,65.5,23.6,10.9
E00129673,78.4,16.3,5.3
E00129674,77.9,13.3,8.8
E00129675,81.4,14.6,4
E00129676,66,24.5,9.6
E00129677,55,29.6,15.4
E00129678,72.2,19.2,8.6
E00129679,69.4,20.6,10
E00129680,63,21,16
E00129681,57.8,28.4,13.7
E00129682,60.3,27.8,12
E00129683,69.1,22.2,8.7
E00129684,69.5,22.5,8
E00129685,82.5,11.4,6.1
E00129686,74.5,18.4,7.1
E00129687,80.5,12.1,7.5
E00129688,81.6,15.6,2.8
E00129689,70.5,18.6,11
E00129690,76.1,17.7,6.2
E00129691,83.5,14.4,2.1
E00129761,63.3,24.4,12.2
E00129762,67.5,19,13.5
E00129763,61.8,24.8,13.4
E00129764,71,18.3,10.7
E00129765,61.7,25.9,12.3
E00129766,60.3,28.3,11.4
E00129767,59.3,25.9,14.8
E00129768,61.1,30.8,8.1
E00129769,69,17.7,13.4
E00129770,75.8,18.9,5.3
E00129771,61.4,30,8.6
E00129772,68.2,20.4,11.4
E00129773,85.4,11,3.7
E00129774,74.9,18.2,6.9
E00129775,74.6,16.4,9.1
E00129776,72.7,19.5,7.7
E00129777,82.5,13.4,4.1
E00129778,57.9,21.5,20.6
E00129780,66.5,19.4,14.1
E00129781,64.2,23,12.7
E00129782,80.7,14.4,4.9
E00129783,70.6,20.6,8.9
E00129784,81.6,12.6,5.8
E00129785,67.6,21,11.4
E00129786,65.3,23,11.7
E00129787,78.4,16.8,4.8
E00129788,82.6,13.2,4.2
E00129789,57.7,25,17.3
E00129790,59.5,19.6,21
E00129791,61.2,23.7,15.1
E00129792,78.3,15.8,5.9
E00129793,74.2,19.5,6.4
E00129794,77.3,17.5,5.2
E00129795,72.2,19.5,8.4
E00129796,77.4,15.6,6.9
E00129797,76.9,17.6,5.5
E00129798,82.4,14.6,3
E00129799,81.6,13.1,5.3
E00129800,83.5,13.5,2.9
E00129801,79.3,12.4,8.4
E00129802,72.9,19.3,7.8
E00129803,71.5,21.1,7.4
E00129804,71.1,18.5,10.4
E00129805,80.5,14.4,5.2
E00129806,79.6,12.9,7.5
E00129807,74.7,17.4,8
E00129808,74.6,16.7,8.7
E00129809,77.9,16.3,5.8
E00129810,76.5,16,7.5
E00129811,80.9,11,8.2
E00129812,77.8,14.4,7.8
E00129813,65.2,15.8,19
E00129814,83.6,12.8,3.6
E00129815,80.8,13.6,5.6
E00129816,74.7,16.3,9
E00129817,73.2,16.8,10.1
E00129818,75.2,16.2,8.6
E00129819,66.5,16.7,16.7
E00129820,72.5,16.8,10.7
E00129821,77.2,16.6,6.2
E00129822,56.2,26.2,17.6
E00129823,71.1,14.8,14.1
E00129824,75.4,16.4,8.2
E00129825,61.3,23.9,14.7
E00129826,71.8,18.4,9.7
E00129827,74.7,14.4,11
E00129828,80.6,14.8,4.6
E00129829,58.2,28.6,13.3
E00129830,74.7,13.9,11.4
E00129831,80.4,12.9,6.8
E00129832,67.3,21,11.7
E00129833,75.2,18.3,6.5
E00129834,66.4,20.1,13.6
E00129835,55.6,26.6,17.8
E00129836,68.9,16.5,14.6
E00129837,63.7,19.8,16.5
E00129838,69.7,17,13.3
E00129839,69.7,15,15.3
E00129850,62.8,25.2,11.9
E00129851,53.4,31.1,15.5
E00129858,68.4,20.2,11.4
E00129861,69.2,20.9,10
E00129862,67.4,24.3,8.3
E00129866,60.7,23.3,16
E00129867,75.7,17,7.3
E00129868,73.4,19.9,6.7
E00129869,70.6,17.5,12
E00129870,74.8,16.7,8.5
E00129871,67.8,26,6.2
E00129873,71.3,16.3,12.5
E00129874,74.7,20.7,4.7
E00129875,74.9,14.8,10.3
E00129876,51.6,30.7,17.6
E00129877,72.9,14.2,12.8
E00129878,69.1,16.9,14.1
E00129879,73.5,16.2,10.3
E00129880,74.3,16.7,8.9
E00129881,70.5,18.3,11.2
E00129882,71.5,22.7,5.8
E00129883,67.8,22.5,9.7
E00129884,72,19.9,8.2
E00129885,66.1,20,13.9
E00129886,61.5,27.3,11.2
E00129887,81.8,12.8,5.4
E00129888,78.7,13.8,7.5
E00129889,75.7,17.8,6.6
E00129890,84,10.8,5.1
E00129892,72.5,18.6,8.9
