geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00063823,44,1.3,54.7
E00063824,52.5,5.4,42.1
E00063825,58.8,7.5,33.7
E00063826,34.9,2.4,62.7
E00063827,48.9,0.9,50.2
E00063828,29.2,0.4,70.4
E00063829,55.6,2.3,42.1
E00063830,30.4,4.2,65.4
E00063831,51.6,2.3,46.1
E00063832,49.8,1.5,48.8
E00063833,52.8,1.7,45.5
E00063834,40.9,4,55.1
E00063835,67.7,4,28.3
E00063836,57.3,5.9,36.8
E00063837,53.5,1,45.5
E00063838,39.6,1.6,58.8
E00063839,37.4,3.3,59.3
E00063840,63.1,2.7,34.2
E00063841,44,4.5,51.5
E00063842,33.9,1.2,64.9
E00063843,19.9,2.6,77.6
E00063844,28.2,2.7,69.1
E00063845,31.5,2.5,66
E00063846,32.1,1.7,66.2
E00063847,46.4,3.3,50.2
E00063848,46.3,3.4,50.3
E00063849,63.9,2.4,33.7
E00063864,44.7,2.7,52.7
E00063865,38.3,2.9,58.8
E00063866,52.3,0,47.7
E00063867,62.8,2.5,34.7
E00063868,64.2,1.5,34.2
E00064046,28.6,4,67.3
E00064049,60.5,3.4,36.1
E00064050,65.1,4.6,30.3
E00064051,64.6,3.1,32.3
E00064052,46.5,2.3,51.2
E00064053,34.9,12.7,52.4
E00064061,53.1,3.8,43.1
E00064063,35.8,9.4,54.7
E00064064,52,4.5,43.4
E00064065,34.7,9.4,55.9
E00064066,22.4,2.6,75
E00064067,43.6,1.7,54.7
E00064068,59.7,1.1,39.2
E00064069,27.7,2.9,69.4
E00064070,58.6,1.5,39.8
E00064120,61,1.6,37.3
E00064121,28.6,1.5,69.8
E00064122,55.9,4.1,40
E00064123,48.4,0.4,51.2
E00064124,49.3,2.7,48
E00064125,49.6,1.1,49.2
E00064126,42.9,0,57.1
E00064127,56.3,4.6,39.1
E00064128,59.2,0.9,39.9
E00064129,58.1,3.1,38.9
E00064130,29.9,0,70.1
E00064131,44.6,1,54.4
E00064132,63.4,1.5,35.1
E00064133,54.2,1.3,44.4
E00064134,50.2,2.1,47.7
E00064135,58.8,1.9,39.3
E00064136,58.7,3.1,38.3
E00064137,54.4,1.3,44.3
E00064138,34.6,0.5,64.9
E00064139,45.7,3.1,51.2
E00064140,32.4,1.4,66.2
E00064141,60.7,3.4,36
E00129601,48.4,0.8,50.8
E00129602,45.5,2.7,51.8
E00129603,66.5,2.5,30.9
E00129604,57.8,1.5,40.8
E00129605,49.2,0,50.8
E00129606,56.9,4,39.1
E00129607,50.8,1.6,47.6
E00129608,58.4,1.4,40.2
E00129609,36.5,2.4,61.1
E00129610,65.5,3.9,30.5
E00129611,52.7,2.7,44.6
E00129612,48.2,0,51.8
E00129614,65.1,3.5,31.4
E00129616,46.7,2.1,51.2
E00129617,49.4,0,50.6
E00129618,57,2.7,40.3
E00129619,66.8,2.9,30.3
E00129620,32.6,2.6,64.8
E00129621,66.8,0.9,32.3
E00129649,51.8,2.1,46.1
E00129650,59.5,4.5,36
E00129651,55,1.3,43.7
E00129652,52.6,4.7,42.7
E00129653,55,3.5,41.5
E00129654,40.4,3.7,56
E00129655,50.5,2.7,46.8
E00129656,54.7,0.4,44.9
E00129657,57.5,1.6,40.9
E00129659,57.5,4,38.5
E00129661,51.1,3.3,45.7
E00129662,57,2,41
E00129670,45.4,2.2,52.5
E00129671,62.5,3.6,33.9
E00129672,24.5,2.8,72.7
E00129673,55.7,3.9,40.4
E00129674,59.9,6.1,34.1
E00129675,53.7,1.7,44.6
E00129676,27.1,1.2,71.8
E00129677,24.4,4.2,71.4
E00129678,42,2.8,55.2
E00129679,32,3.4,64.5
E00129680,44.6,5,50.5
E00129681,28.5,2.2,69.3
E00129682,24.3,2.5,73.3
E00129683,29.9,3.8,66.3
E00129684,48.7,3.1,48.2
E00129685,63.9,1.8,34.3
E00129686,54,3.3,42.6
E00129687,53.4,0.8,45.8
E00129688,57.7,3.7,38.6
E00129689,35.5,4.7,59.8
E00129690,50.5,1.4,48.1
E00129691,56.8,2.9,40.3
E00129761,34.6,3.1,62.3
E00129762,46.2,5.8,48
E00129763,35.8,3,61.2
E00129764,42.3,5.3,52.4
E00129765,34.7,0.7,64.6
E00129766,15.3,8.2,76.5
E00129767,40.5,3.5,55.9
E00129768,33.3,3.6,63.1
E00129769,40.8,0.8,58.4
E00129770,47.8,3.6,48.6
E00129771,28,2.3,69.6
E00129772,36.6,3.1,60.2
E00129773,56.4,3,40.5
E00129774,52.7,7.1,40.2
E00129775,43.9,3.6,52.6
E00129776,52.5,3.5,43.9
E00129777,62.8,2.8,34.4
E00129778,39.1,2.8,58.1
E00129780,37.2,5.6,57.2
E00129781,37.1,3.4,59.4
E00129782,64.2,3.5,32.3
E00129783,49.2,5.2,45.6
E00129784,61.4,1.8,36.8
E00129785,32.1,1.8,66.1
E00129786,43.7,6.6,49.7
E00129787,56.6,0.5,42.9
E00129788,60.4,3.3,36.3
E00129789,33.8,3.8,62.4
E00129790,26.3,7.6,66.1
E00129791,36.8,6.8,56.3
E00129792,62.4,4,33.7
E00129793,57.3,2.2,40.5
E00129794,52.2,2.4,45.4
E00129795,49.2,4.6,46.2
E00129796,51,3.2,45.7
E00129797,57.1,1,41.9
E00129798,55.1,0.8,44.1
E00129799,61.2,0,38.8
E00129800,56.3,5,38.7
E00129801,54.3,3.8,41.9
E00129802,50.4,2.6,47
