geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00063823,96.7,3.3,0,0
E00063824,97.8,1.4,0,0.7
E00063825,97.3,2.7,0,0
E00063826,99.2,0,0,0.8
E00063827,99.2,0.8,0,0
E00063828,98.8,0.6,0,0.6
E00063829,100,0,0,0
E00063830,97.4,1.8,0,0.9
E00063831,96.6,0.8,1.7,0.8
E00063832,99.1,0.9,0,0
E00063833,98.5,1.5,0,0
E00063834,99.2,0,0,0.8
E00063835,100,0,0,0
E00063836,98.1,1,1,0
E00063837,99.1,0.9,0,0
E00063838,97.9,0.7,0.7,0.7
E00063839,99.4,0,0,0.6
E00063840,99.2,0.8,0,0
E00063841,99.1,0,0,0.9
E00063842,100,0,0,0
E00063843,99.2,0,0,0.8
E00063844,99.3,0,0,0.7
E00063845,96.8,1.6,1.6,0
E00063846,100,0,0,0
E00063847,99.3,0,0.7,0
E00063848,98.1,1,1,0
E00063849,98.4,1.6,0,0
E00063864,98.4,0.8,0,0.8
E00063865,100,0,0,0
E00063866,98.5,0.7,0,0.7
E00063867,98.4,0,0.8,0.8
E00063868,97.9,2.1,0,0
E00064046,99.1,0.4,0,0.4
E00064049,97.5,1.7,0,0.8
E00064050,98.1,0.9,0,0.9
E00064051,98.2,0.9,0,0.9
E00064052,99.2,0.8,0,0
E00064053,96.6,2.6,0,0.9
E00064061,99.2,0.8,0,0
E00064063,97.5,0.8,0,1.7
E00064064,97.2,0,1.8,0.9
E00064065,99.2,0,0,0.8
E00064066,100,0,0,0
E00064067,97,1.5,0,1.5
E00064068,97,3,0,0
E00064069,96.5,0,0,3.5
E00064070,99.3,0.7,0,0
E00064120,99.2,0,0,0.8
E00064121,98.4,0.8,0,0.8
E00064122,95.8,2.5,0.8,0.8
E00064123,94.8,0.9,0.9,3.5
E00064124,98.5,0,0,1.5
E00064125,96.1,1.6,0.8,1.6
E00064126,98.5,1.5,0,0
E00064127,98.5,0,0.8,0.8
E00064128,99.2,0,0,0.8
E00064129,96.6,2.6,0,0.9
E00064130,99.2,0.8,0,0
E00064131,100,0,0,0
E00064132,97.8,2.2,0,0
E00064133,100,0,0,0
E00064134,97.5,0,1.6,0.8
E00064135,99.3,0,0.7,0
E00064136,100,0,0,0
E00064137,96.8,1.6,0,1.6
E00064138,100,0,0,0
E00064139,98.4,1.6,0,0
E00064140,98.4,1.6,0,0
E00064141,98.4,0.8,0,0.8
E00129601,98.6,0,0,1.4
E00129602,99.2,0.8,0,0
E00129603,96.8,2.6,0,0.6
E00129604,100,0,0,0
E00129605,99.1,0.9,0,0
E00129606,99.3,0,0,0.7
E00129607,99.2,0.8,0,0
E00129608,98.4,0.8,0,0.8
E00129609,100,0,0,0
E00129610,98.1,1.4,0,0.5
E00129611,97.5,0.8,1.7,0
E00129612,98.3,0.9,0.9,0
E00129614,99.3,0,0,0.7
E00129616,98.5,0.8,0,0.8
E00129617,100,0,0,0
E00129618,97.6,1.6,0,0.8
E00129619,99.1,0.9,0,0
E00129620,100,0,0,0
E00129621,99.2,0.8,0,0
E00129649,97,0.7,2.2,0
E00129650,99.3,0,0.7,0
E00129651,98.3,0.9,0.9,0
E00129652,96.7,3.3,0,0
E00129653,97.8,2.2,0,0
E00129654,98.6,0,0,1.4
E00129655,100,0,0,0
E00129656,98.5,0.7,0,0.7
E00129657,97.2,0.9,1.9,0
E00129659,99.1,0,0,0.9
E00129661,98,2,0,0
E00129662,100,0,0,0
E00129670,99,1,0,0
E00129671,99.3,0.7,0,0
E00129672,99.2,0,0.8,0
E00129673,100,0,0,0
E00129674,95.5,3,0.8,0.8
E00129675,99.2,0,0,0.8
E00129676,100,0,0,0
E00129677,100,0,0,0
E00129678,99.2,0.8,0,0
E00129679,98.4,0,0,1.6
E00129680,97,2.3,0,0.8
E00129681,96.4,0.9,0.9,1.8
E00129682,99.1,0.9,0,0
E00129683,100,0,0,0
E00129684,100,0,0,0
E00129685,98,0.7,0,1.4
E00129686,97.9,1.4,0,0.7
E00129687,97.9,2.1,0,0
E00129688,100,0,0,0
E00129689,99.3,0,0.7,0
E00129690,98.7,0.7,0,0.7
E00129691,99.2,0,0,0.8
E00129761,97.1,1,1.9,0
E00129762,98.1,0,0,1.9
E00129763,99.2,0,0,0.8
E00129764,97.6,0,2.4,0
E00129765,99.1,0,0,0.9
E00129766,97.3,0,0,2.7
E00129767,95.3,0,0,4.7
E00129768,100,0,0,0
E00129769,99.3,0.7,0,0
E00129770,99.2,0.8,0,0
E00129771,98.4,1.6,0,0
E00129772,99.3,0,0,0.7
E00129773,98.4,0.8,0,0.8
E00129774,92.2,1.6,0,6.2
E00129775,96.3,2.8,0,0.9
E00129776,93.3,3.4,0,3.4
E00129777,97.7,0.8,1.6,0
E00129778,95,0.8,1.7,2.5
E00129780,97,0,0,3
E00129781,96.5,0,0,3.5
E00129782,95.8,0.8,0.8,2.5
E00129783,92.8,3.2,0,4
E00129784,99.1,0.9,0,0
E00129785,100,0,0,0
E00129786,99.2,0,0.8,0
E00129787,100,0,0,0
E00129788,99.2,0.8,0,0
E00129789,100,0,0,0
E00129790,95.9,1.4,2.1,0.7
E00129791,97.3,0,0,2.7
E00129792,100,0,0,0
E00129793,98.6,0,0.7,0.7
E00129794,95.6,1.5,2.2,0.7
E00129795,99.3,0,0,0.7
E00129796,100,0,0,0
E00129797,98.4,1.6,0,0
E00129798,98.5,1.5,0,0
E00129799,98.3,0.6,0,1.1
E00129800,99.2,0.8,0,0
E00129801,97.6,1.6,0,0.8
E00129802,99.2,0.8,0,0
E00129803,100,0,0,0
E00129804,99.3,0.7,0,0
E00129805,100,0,0,0
E00129806,97.3,0.9,1.8,0
E00129807,100,0,0,0
E00129808,95.4,0.7,1.3,2.6
E00129809,98,0,0,2
E00129810,99.2,0,0,0.8
E00129811,97.5,0,2.5,0
E00129812,99.2,0.8,0,0
E00129813,99.1,0,0,0.9
E00129814,97.6,0.8,1.6,0
E00129815,100,0,0,0
E00129816,99.3,0,0,0.7
E00129817,97.6,1.6,0.8,0
E00129818,96.6,0,0,3.4
E00129819,97.6,0,0,2.4
E00129820,97.6,0.8,0,1.6
E00129821,99.2,0,0.8,0
E00129822,97.4,0,0,2.6
E00129823,98.8,0,0,1.2
E00129824,94.7,2.3,0.8,2.3
E00129825,96.4,0,0.7,2.9
E00129826,97.7,0.8,0.8,0.8
E00129827,92.5,0,0.7,6.7
E00129828,100,0,0,0
E00129829,97.4,0,0,2.6
E00129830,96.7,0.8,0,2.5
E00129831,97.3,0.9,0,1.8
E00129832,92.5,0,2.2,5.2
E00129833,91.8,2.2,2.2,3.7
E00129834,96.5,0.9,0,2.6
E00129835,94.6,2.3,0.8,2.3
E00129836,98.3,0,0,1.7
E00129837,97.6,0,0,2.4
E00129838,94.9,0,0,5.1
E00129839,94.4,1.4,0,4.2
E00129850,100,0,0,0
E00129851,98,0,0,2
E00129858,99.2,0.8,0,0
E00129861,100,0,0,0
E00129862,100,0,0,0
E00129866,100,0,0,0
E00129867,100,0,0,0
E00129868,100,0,0,0
E00129869,99.2,0,0,0.8
E00129870,100,0,0,0
E00129871,98.3,1.7,0,0
E00129873,99.2,0.8,0,0
E00129874,100,0,0,0
E00129875,100,0,0,0
E00129876,97.5,0.6,0.6,1.3
E00129877,96.9,1,1,1
E00129878,98.3,0.8,0,0.8
E00129879,99.2,0.8,0,0
E00129880,98.4,1.6,0,0
E00129881,97.5,0.8,0,1.7
E00129882,100,0,0,0
E00129883,99.2,0.8,0,0
E00129884,97.7,2.3,0,0
E00129885,98.4,0.8,0.8,0
E00129886,99.2,0.8,0,0
E00129887,98.6,0.7,0.7,0
E00129888,98.3,1.7,0,0
E00129889,99.6,0.4,0,0
E00129890,99.1,0.4,0.4,0
E00129892,100,0,0,0
E00129893,99.2,0,0,0.8
E00129894,100,0,0,0
E00129895,97.5,1.6,0,0.8
E00129896,100,0,0,0
E00129897,98.4,1.6,0,0
E00129898,100,0,0,0
E00129899,99.1,0,0,0.9
E00129900,98.3,0.8,0,0.8
E00129901,99.1,0.9,0,0
E00129902,98.5,0.8,0.8,0
E00129903,99.1,0.9,0,0
E00129904,98.3,1.7,0,0
E00129905,100,0,0,0
E00129920,98.9,1.1,0,0
E00129921,100,0,0,0
E00129922,99.2,0.8,0,0
E00129923,100,0,0,0
E00129924,94.1,4.6,0,1.3
E00129925,100,0,0,0
E00129926,100,0,0,0
E00129927,99.2,0,0.8,0
E00129928,100,0,0,0
E00129929,96.8,2.4,0,0.8
E00129930,99,0,0,1
E00129931,99.2,0,0.8,0
E00129932,98.2,0.9,0,0.9
E00129933,99.3,0.7,0,0
E00129934,99.2,0.8,0,0
E00129935,100,0,0,0
E00129936,100,0,0,0
E00129937,96.2,0.8,0.8,2.3
E00129938,98.5,1.5,0,0
E00129939,99.4,0,0,0.6
E00129940,98.5,1.5,0,0
E00129941,97.8,1.4,0,0.7
E00129942,100,0,0,0
E00129943,97.7,0.8,0,1.6
E00129944,98.8,0,1.2,0
E00129945,98,1,1,0
E00129946,100,0,0,0
E00129947,97.7,1.5,0,0.8
E00129948,100,0,0,0
E00129949,99.1,0.9,0,0
E00129950,99.1,0.9,0,0
E00129951,99.3,0,0,0.7
E00129952,100,0,0,0
E00129953,100,0,0,0
E00129954,98.5,0.8,0,0.8
E00129955,96.4,2.2,0,1.4
E00129956,100,0,0,0
E00129957,97.7,0,0,2.3
E00129958,96.7,2.5,0.8,0
E00129959,100,0,0,0
E00170176,100,0,0,0
E00170177,98.4,0,0,1.6
E00170181,100,0,0,0
E00170182,100,0,0,0
E00170185,100,0,0,0
E00185569,97.8,1.5,0,0.7
E00185578,99.3,0,0,0.7
E00185580,97.7,2.3,0,0
E00185614,99.4,0,0.6,0
E00185622,97.1,0.7,0.7,1.4
E00185626,97.3,1.8,0,0.9
E00185631,95.9,2.5,0.8,0.8
E00185641,97.6,0,0,2.4
E00185648,97.5,1.5,0,1
E00185652,97.6,2.4,0,0
E00185654,96.2,1.9,0.9,0.9
E00185658,98,0,0,2
