geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00063823,93.8,6.2
E00063824,97.1,2.9
E00063825,98.8,1.2
E00063826,95.1,4.9
E00063827,98,2
E00063828,94.8,5.2
E00063829,97.8,2.2
E00063830,90.8,9.2
E00063831,94.2,5.8
E00063832,97.4,2.6
E00063833,95.1,4.9
E00063834,96.2,3.8
E00063835,97.9,2.1
E00063836,95,5
E00063837,96.3,3.7
E00063838,95.5,4.5
E00063839,97.7,2.3
E00063840,97.6,2.4
E00063841,96.2,3.8
E00063842,94.2,5.8
E00063843,96.9,3.1
E00063844,96.5,3.5
E00063845,96.1,3.9
E00063846,97.1,2.9
E00063847,95.9,4.1
E00063848,96,4
E00063849,98,2
E00063864,97.3,2.7
E00063865,98.4,1.6
E00063866,96.8,3.2
E00063867,96.6,3.4
E00063868,96.7,3.3
E00064046,95.5,4.5
E00064049,95,5
E00064050,98.8,1.2
E00064051,97.4,2.6
E00064052,96.7,3.3
E00064053,96,4
E00064061,96.6,3.4
E00064063,94.5,5.5
E00064064,94.4,5.6
E00064065,94.4,5.6
E00064066,95.5,4.5
E00064067,96.9,3.1
E00064068,96.3,3.7
E00064069,92,8
E00064070,96.5,3.5
E00064120,97,3
E00064121,96.1,3.9
E00064122,97.1,2.9
E00064123,92.4,7.6
E00064124,96.8,3.2
E00064125,96.1,3.9
E00064126,95.4,4.6
E00064127,96.2,3.8
E00064128,96.9,3.1
E00064129,97,3
E00064130,98,2
E00064131,97.7,2.3
E00064132,96.6,3.4
E00064133,97.3,2.7
E00064134,95.9,4.1
E00064135,97.8,2.2
E00064136,98,2
E00064137,96,4
E00064138,96.9,3.1
E00064139,95.7,4.3
E00064140,94.9,5.1
E00064141,95.8,4.2
E00129601,96.1,3.9
E00129602,97.9,2.1
E00129603,96.8,3.2
E00129604,97.9,2.1
E00129605,96.6,3.4
E00129606,99.4,0.6
E00129607,97.2,2.8
E00129608,97.3,2.7
E00129609,97.3,2.7
E00129610,96,4
E00129611,96.4,3.6
E00129612,97.8,2.2
E00129614,97.6,2.4
E00129616,96.6,3.4
E00129617,98.5,1.5
E00129618,98.3,1.7
E00129619,94.9,5.1
E00129620,96.6,3.4
E00129621,97.7,2.3
E00129649,97.3,2.7
E00129650,97.2,2.8
E00129651,97.5,2.5
E00129652,96.1,3.9
E00129653,96.4,3.6
E00129654,88.2,11.8
E00129655,97.6,2.4
E00129656,96.7,3.3
E00129657,96.2,3.8
E00129659,99.1,0.9
E00129661,97.2,2.8
E00129662,97.6,2.4
E00129670,96.6,3.4
E00129671,95.9,4.1
E00129672,94.3,5.7
E00129673,98.6,1.4
E00129674,95,5
E00129675,95.7,4.3
E00129676,95.7,4.3
E00129677,97.6,2.4
E00129678,98.4,1.6
E00129679,97.1,2.9
E00129680,98.5,1.5
E00129681,94.1,5.9
