areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00088976,7.2,81.4,11.3
E00088977,11,69.5,19.5
E00088978,10,75,15
E00088979,8.3,79.9,11.8
E00088981,16.4,75.4,8.2
E00088982,12.9,71,16.1
E00088983,16,74.3,9.7
E00088984,14.8,73.1,12
E00088985,16,67.2,16.8
E00088986,8.4,80.4,11.2
E00088987,13,75,12
E00088989,9.9,76.6,13.5
E00088991,8,47.7,44.3
E00088992,7.1,72.7,20.2
E00088993,10.3,70.1,19.5
E00088994,10.5,65.3,24.2
E00088995,12,76,12
E00088996,4.9,84.5,10.6
E00088997,9.7,70.9,19.4
E00088998,16.1,60.7,23.2
E00088999,9.5,75.9,14.7
E00089000,11.4,69.5,19
E00089001,11,79.8,9.2
E00089005,10.8,64.9,24.3
E00089006,12.8,67.2,20
E00089007,21.9,50,28.1
E00089008,19.4,48.4,32.3
E00089009,11.1,50.6,38.3
E00089011,16.3,51.3,32.5
E00089013,4.7,76.4,18.9
E00089014,4.7,83,12.3
E00089015,14.3,75.8,9.9
E00089016,14.4,68.9,16.7
E00089017,14.1,52.6,33.3
E00089018,8.4,78.9,12.6
E00089019,11.2,69.2,19.6
E00089020,18.8,62.5,18.8
E00089021,16.7,65.7,17.6
E00089022,20.4,68.5,11.1
E00089023,12.4,69.4,18.2
E00089024,16.7,64.9,18.4
E00089025,6.8,81.6,11.7
E00089026,11.7,74.2,14.1
E00089027,7.2,82.9,9.9
E00089028,8.8,70.2,21.1
E00089029,4.7,71.9,23.4
E00089030,7.9,70.2,21.9
E00089031,8.1,79.7,12.2
E00089032,8.7,78,13.4
E00089033,7.8,66.7,25.5
E00089034,3.7,70.1,26.2
E00089035,13.5,70.7,15.8
E00089036,13,61,26
E00089037,13.3,70.8,15.9
E00089038,12.2,69.6,18.3
E00089039,1.2,75.6,23.2
E00089040,5.8,76,18.3
E00089041,9.6,74,16.3
E00089042,13.5,74.8,11.7
E00089043,11.5,77.9,10.7
E00089044,17.4,58,24.6
E00089045,8.5,86.4,5.1
E00089047,5.1,81.2,13.7
E00089049,6,81,13
E00089050,15.5,66.7,17.9
E00089051,10.2,80.5,9.4
E00089052,17.1,67.1,15.9
E00089053,21.4,68.6,10
E00089104,16.7,68.1,15.3
E00089105,12.7,43.1,44.1
E00089106,20.2,72.6,7.1
E00089107,11.1,66.7,22.2
E00089108,7.8,70.5,21.7
E00089109,40.4,40.4,19.2
E00089110,18.8,54.7,26.6
E00089111,6.4,74.5,19.1
E00089112,15.2,52.2,32.6
E00089113,15.9,40.7,43.4
E00089114,16.7,75,8.3
E00089115,10.5,52.6,36.8
E00089116,24.1,41.4,34.5
E00089117,19.7,56.3,23.9
E00089118,13.6,66.1,20.3
E00089119,21.7,63.8,14.5
E00089120,23.3,63.3,13.3
E00089121,20.3,55.1,24.6
E00089122,22.4,69.4,8.2
E00089124,8.8,70.2,21.1
E00089125,6.9,72.2,20.8
E00089136,21.3,42.6,36.1
E00089137,22,63.4,14.6
E00089138,13.6,42.4,44.1
E00089139,10.7,64.1,25.2
E00089140,12.8,27.7,59.5
E00089141,6.4,51.8,41.8
E00089142,15,43.4,41.6
E00089143,9.6,71.2,19.2
E00089144,11.6,45.5,42.9
E00089145,5.7,42.6,51.6
E00089146,17.3,57.1,25.5
