areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00088976,68.7,0.3,31
E00088977,55.2,1.9,42.9
E00088978,64.8,2.1,33.1
E00088979,49.9,1.5,48.6
E00088981,53.8,3,43.2
E00088982,57.4,3.6,39
E00088983,60.4,1.6,38
E00088984,62.3,1.7,36
E00088985,72,1.4,26.6
E00088986,56.5,0.3,43.2
E00088987,64.7,2,33.3
E00088989,53.2,2.3,44.5
E00088991,48,0.6,51.4
E00088992,60.4,2,37.6
E00088993,66.3,1.1,32.6
E00088994,61.7,0.8,37.5
E00088995,52.1,3,44.9
E00088996,54,0.3,45.6
E00088997,51.3,1.9,46.8
E00088998,57.4,5.7,37
E00088999,50.4,2.2,47.3
E00089000,52.3,2.8,44.9
E00089001,58.1,1.9,39.9
E00089005,56.6,2.3,41
E00089006,63.1,1.8,35.1
E00089007,78.4,3.4,18.2
E00089008,69.8,4.4,25.9
E00089009,76,0.9,23.1
E00089011,69.2,3,27.8
E00089013,35.2,0.5,64.3
E00089014,55.8,0.8,43.3
E00089015,60.9,2.5,36.6
E00089016,65.8,1.1,33.1
E00089017,67.9,1.6,30.5
E00089018,62.7,1.6,35.7
E00089019,58.4,4.3,37.4
E00089020,69.4,5,25.6
E00089021,59.7,3.2,37.1
E00089022,56.7,2.8,40.5
E00089023,57.3,3.2,39.5
E00089024,51.9,3.8,44.3
E00089025,60.7,1.9,37.4
E00089026,53.5,2.5,44
E00089027,53.4,1.3,45.4
E00089028,57.6,3,39.4
E00089029,72.2,0.4,27.3
E00089030,51.6,2.9,45.5
E00089031,68,1.3,30.7
E00089032,53.3,1.5,45.2
E00089033,61.7,3.4,35
E00089034,45.6,0.5,53.9
E00089035,52.3,1.1,46.6
E00089036,56,1.8,42.2
E00089037,59.9,3.5,36.7
E00089038,53.4,1.6,44.9
E00089039,69.9,1.1,28.9
E00089040,54.8,1.3,43.9
E00089041,58.5,2,39.5
E00089042,57,3.6,39.4
E00089043,67,1.6,31.4
E00089044,57.4,3.7,38.9
E00089045,68.7,0.5,30.8
E00089047,56.1,2.6,41.3
E00089049,54.3,0.9,44.7
E00089050,63.6,1.7,34.6
E00089051,50.6,3.4,46
E00089052,68.3,3.3,28.5
E00089053,70.7,2.1,27.2
E00089104,68.8,2.2,29
E00089105,58.1,3.7,38.2
E00089106,63.9,2.6,33.5
E00089107,69.6,3.4,27.1
E00089108,65.2,2.7,32.1
E00089109,78.7,3.8,17.4
E00089110,74.5,1.6,23.9
E00089111,77.9,0,22.1
E00089112,64.3,4.9,30.8
E00089113,63.5,4.6,31.9
E00089114,57.6,6.9,35.4
E00089115,58.8,2.9,38.4
E00089116,69,3.5,27.4
E00089117,68.9,3.1,28.1
E00089118,70.8,2.5,26.7
E00089119,74.6,2.2,23.2
E00089120,72,4.6,23.4
E00089121,74.2,2.6,23.2
E00089122,76,1.9,22.1
E00089124,74.1,0.9,25
E00089125,74.2,0.4,25.4
E00089136,67.2,0,32.8
E00089137,78.6,0,21.4
E00089138,54.9,1.9,43.2
E00089139,61.4,3.3,35.3
E00089140,50.2,6.1,43.7
E00089141,61.2,3.8,35
E00089142,62.5,3.7,33.8
E00089143,64.6,3.4,32
E00089144,58.7,3,38.4
E00089145,56.5,3.2,40.3
E00089146,64.5,2.9,32.6
E00089147,57.6,4.2,38.2
E00089148,66.4,2.7,31
E00089149,51.2,4.6,44.2
E00089150,67,4.1,28.9
E00089151,66,5.6,28.4
E00089152,66.5,2.1,31.4
E00089153,60.2,3.4,36.5
E00089154,75.7,3.3,21
E00089155,67.1,4.3,28.6
E00089156,63,1.6,35.4
E00089157,60,4.2,35.8
E00089159,65.6,3.7,30.7
E00089160,73.3,2.8,23.9
E00089161,70.8,1.3,27.9
E00089162,73.3,1.3,25.3
E00089163,69.6,3.1,27.2
