areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00088976,9.9,22.2,57.1,10.8
E00088977,11.2,22.4,58.7,7.7
E00088978,11.2,16.6,57.8,14.4
E00088979,14.4,14.9,56.2,14.4
E00088981,16.9,28.2,45.1,9.9
E00088982,14.3,25.4,52.4,7.9
E00088983,11.5,20.6,53.7,14.2
E00088984,11.7,14.4,63.9,10
E00088985,10.3,18.6,50.8,20.3
E00088986,16.2,20,48.6,15.1
E00088987,10.4,15.9,56.7,16.9
E00088989,11.9,20,51.3,16.9
E00088991,9.4,22.6,56,11.9
E00088992,16.9,16.2,48.1,18.8
E00088993,8.7,19.7,63.6,8.1
E00088994,8.1,15.5,68.2,8.1
E00088995,10.8,19.4,59,10.8
E00088996,14.5,22.3,51.8,11.4
E00088997,14.5,19.6,52.9,13
E00088998,13.7,15,58.8,12.4
E00088999,15.5,19,53.4,12.1
E00089000,13.4,19.6,58.9,8
E00089001,17.9,23.8,38.4,19.9
E00089005,4.2,25.2,61.5,9.1
E00089006,9,11.8,67.5,11.8
E00089007,12,10.3,67,10.7
E00089008,4.9,21.7,67.8,5.6
E00089009,10.2,12.2,69.3,8.3
E00089011,8.3,16.1,63.3,12.2
E00089013,10.3,13.2,58.8,17.6
E00089014,11,19.9,57.4,11.8
E00089015,7.6,18.8,60.4,13.2
E00089016,11.5,26.4,51.1,10.9
E00089017,6.5,22,61.9,9.5
E00089018,12.3,17.4,54.8,15.5
E00089019,12,20.7,58.7,8.7
E00089020,9.9,10.8,64.9,14.4
E00089021,13.7,20.5,56.8,8.9
E00089022,12.1,15.7,63.6,8.6
E00089023,13,19.3,55.9,11.8
E00089024,8.3,17.5,66.7,7.5
E00089025,13.8,15,58.1,13.1
E00089026,8.8,19.6,53.4,18.2
E00089027,12.5,16.4,64.8,6.3
E00089028,12.9,16.8,47.7,22.6
E00089029,12.6,17.2,61.5,8.6
E00089030,13.7,13,61.5,11.8
E00089031,10.9,17.3,62.8,9
E00089032,13,21.2,54.8,11
E00089033,10.9,14.5,59.4,15.2
E00089034,4.3,26.1,54.3,15.2
E00089035,10.8,15.1,62.6,11.5
E00089036,10,20.6,59.4,10
E00089037,13.5,17.5,57.3,11.7
E00089038,9.8,15.9,59.8,14.4
E00089039,12.4,18.8,60.8,8.1
E00089040,15.1,18.3,54.8,11.9
E00089041,8.9,17.8,63,10.3
E00089042,11.3,21.1,62.7,4.9
E00089043,5.2,14.5,70.7,9.6
E00089044,9.2,17.3,54.6,18.9
E00089045,16.9,14,55.1,14
E00089047,14.4,16.3,54.9,14.4
E00089049,18.1,16.4,48.3,17.2
E00089050,12.3,15.1,56.2,16.4
E00089051,13,16,51.9,19.1
E00089052,11.9,18.5,50,19.6
E00089053,15.3,13.5,47.6,23.5
E00089104,8.2,20.1,62.3,9.4
E00089105,10.8,20.1,57.6,11.5
E00089106,5.4,18.1,69.1,7.4
E00089107,5.6,17.6,70.4,6.3
E00089108,9.9,16.9,62.4,10.7
E00089109,8.6,17.3,65.4,8.6
E00089110,7.7,16.5,67,8.8
E00089111,6.2,15.4,66.7,11.7
E00089112,12.3,14,65.5,8.2
E00089113,15.8,24.5,53.1,6.6
E00089114,9.4,10.6,71.8,8.2
E00089115,16.6,15.3,56.4,11.7
E00089116,9.1,17.3,67.3,6.3
E00089117,5.8,21.3,67.7,5.2
E00089118,8.6,20,64.3,7.1
E00089119,5.4,15.3,67,12.3
E00089120,9,14.1,64.7,12.2
E00089121,9.6,13.1,62.6,14.6
E00089122,7.1,14.7,72.4,5.8
E00089124,9.1,12.8,69.5,8.5
E00089125,8.2,16.4,59.5,15.9
E00089136,8,19.2,60,12.8
E00089137,5.3,14.5,69.7,10.5
E00089138,11.3,22.5,57,9.2
E00089139,8.3,14.2,65.2,12.3
E00089140,10.2,27.2,51,11.6
E00089141,7.9,19.7,61.2,11.2
E00089142,13.1,20.8,57.4,8.7
E00089143,11.9,16.3,63,8.9
E00089144,11.8,25.5,54,8.7
E00089145,11.6,26.5,53.5,8.4
E00089146,9.2,18.4,61.5,10.9
E00089147,10.4,20.9,64.9,3.7
E00089148,11.6,13.6,65.3,9.5
E00089149,16.5,29.3,49.6,4.5
E00089150,8.6,20.7,61.6,9.1
E00089151,10,16.5,62.5,11
E00089152,11.4,15.8,63.9,8.9
E00089153,13.9,15.8,57.6,12.7
E00089154,4.3,11.7,75.9,8
E00089155,8.3,19.2,66.7,5.8
E00089156,15.9,22.3,49,12.7
E00089157,8.8,23.5,58.2,9.4
E00089159,5.6,15.5,67.7,11.2
E00089160,0,12.2,72.5,15.3
E00089161,12.6,15.7,58.5,13.2
E00089162,7.2,18,62.9,12
E00089163,6.5,13.5,64.5,15.5
E00089164,8.5,16.3,66,9.2
E00089165,8.1,11.6,69.8,10.5
E00089166,12.1,19.3,61.4,7.1
E00089167,11.6,21.2,56.2,11
E00089168,8.7,19.4,62.1,9.7
E00089169,6.9,12.6,70.7,9.8
E00089170,5.3,19.9,66.9,7.9
E00089171,8.6,21.3,63.2,6.9
E00089172,8.7,18,66.3,7
E00089173,6.5,18.8,62.3,12.3
E00089174,7.8,19.4,63.8,9
E00089175,13,19.5,64.9,2.6
E00089176,8.3,12.8,71.7,7.2
E00089178,4.9,11.5,71.6,12
E00089179,11.6,18.6,57.4,12.4
E00089181,7.8,16.8,65.9,9.6
E00089182,6.2,23.3,61.6,8.9
E00089183,7,24.2,56.7,12.1
E00089184,6.1,26.1,61.1,6.7
E00089203,8.9,20,50,21.1
E00089212,9,17.2,52.4,21.4
E00089213,13.6,14.3,55.2,16.9
E00089214,10,27.8,42.2,20
E00089215,15,15.8,55.1,14.1
E00089216,8.2,23.3,55.1,13.5
E00089217,7.3,14.2,63.2,15.3
E00089219,16.1,21.5,46.3,16.1
E00089220,8.3,20.4,59.3,12
E00089221,20.6,15.9,47.6,15.9
E00089222,8.5,17.6,62.7,11.3
E00089223,14,19.8,51.7,14.5
E00089224,13.1,19.2,51.5,16.2
E00089225,5.5,11,73.2,10.2
E00089226,14.7,22,54.1,9.2
E00089227,11.5,18.5,48.5,21.5
E00089228,11,17.4,52.3,19.3
E00089229,20.3,20.3,47.7,11.7
E00089230,14.6,14.6,48.7,22.2
E00089231,13.4,10.4,50.7,25.4
E00089232,18.6,10.6,42.5,28.3
E00089233,12.5,14.4,56.7,16.3
E00089234,9.7,19.4,52.6,18.3
E00089235,13,18.6,55.5,13
E00089236,10.9,22.3,53.9,13
E00089237,8.3,18.6,61.5,11.5
E00089238,15.3,18.8,53.5,12.5
E00089239,10.7,18.4,63.7,7.3
E00089240,13.5,30.2,42.9,13.5
E00089241,11.8,19.3,47.1,21.8
E00089242,10,14.7,58.7,16.7
E00089243,22.1,18.9,42.6,16.4
E00089246,14.7,14,51.3,20
E00089247,16.9,14.1,50.7,18.3
E00089248,14.1,24.3,44.1,17.5
E00089249,13.9,22.2,44.9,19
E00089250,8.7,20.2,52,19.1
E00089251,13.6,17.3,52.7,16.4
E00089252,14.5,14.5,57.2,13.8
E00089253,7.3,22.6,53.3,16.8
E00089254,11.1,13.9,66.7,8.3
E00089255,12.1,16.3,53.8,17.8
E00089270,9,19.6,66.1,5.3
E00089271,6.9,23.6,58,11.5
E00089272,8.2,19.7,59.1,13
E00089273,4.5,17.2,71.3,7
E00089274,12.2,17.1,59.7,11
E00089275,7.6,15.9,65.5,11
E00089276,8.5,15.9,64.6,11
E00089277,8.7,16.8,60.9,13.7
E00089278,10,12.5,70.6,6.9
E00089279,6.1,13.6,65.3,15
E00089280,10.3,18.6,60.9,10.3
E00089281,4.6,10.6,74.2,10.6
E00089282,15.1,22.6,52.1,10.3
E00089283,13,15.4,58.6,13
E00089284,8.7,19.9,64.6,6.8
E00089285,9.3,18.6,60,12.1
