areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00088976,100,0,0
E00088977,99.7,0,0.3
E00088978,97.8,1.9,0.3
E00088979,97.9,1.9,0.2
E00088981,95.3,4,0.7
E00088982,98.9,0.8,0.4
E00088983,99.8,0.2,0
E00088984,98.5,0.9,0.6
E00088985,99.1,0.9,0
E00088986,99.5,0.5,0
E00088987,98.6,1.1,0.3
E00088989,98.8,1.2,0
E00088991,98.4,0.8,0.8
E00088992,96.7,3.3,0
E00088993,94.9,4.8,0.3
E00088994,97.7,2.3,0
E00088995,95.8,2.6,1.6
E00088996,100,0,0
E00088997,98,2,0
E00088998,98.4,1.2,0.3
E00088999,99.2,0.8,0
E00089000,99.2,0.8,0
E00089001,100,0,0
E00089005,84.1,13.9,2
E00089006,92.1,7.4,0.5
E00089007,78,17.2,4.7
E00089008,81.2,15.8,3.1
E00089009,85.1,11.7,3.1
E00089011,91.8,5.7,2.5
E00089013,90.2,8.4,1.4
E00089014,98.2,1.8,0
E00089015,96,4,0
E00089016,97.5,2.5,0
E00089017,91,7.4,1.6
E00089018,89.1,10.6,0.3
E00089019,88.8,9.7,1.6
E00089020,83.5,14.2,2.3
E00089021,91.6,8.1,0.3
E00089022,92.7,6.3,1
E00089023,90.7,7.8,1.5
E00089024,90.2,9.8,0
E00089025,94.1,3.1,2.8
E00089026,94.4,5.2,0.3
E00089027,97.1,2.9,0
E00089028,98.4,1.6,0
E00089029,95.5,4.5,0
E00089030,92.2,7,0.8
E00089031,94.9,5.1,0
E00089032,94.1,4.7,1.3
E00089033,98.8,0.9,0.3
E00089034,98.8,1.2,0
E00089035,94.2,5.5,0.3
E00089036,89.7,9.5,0.8
E00089037,95.6,4.4,0
E00089038,95.1,3.3,1.6
E00089039,96.2,3.8,0
E00089040,92.8,6.9,0.4
E00089041,96,4,0
E00089042,94.7,4.6,0.7
E00089043,95.6,4.4,0
E00089044,97.8,1.9,0.3
E00089045,97.3,2.7,0
E00089047,98.1,1.9,0
E00089049,98.8,1.2,0
E00089050,97.1,2.9,0
E00089051,98.3,1.7,0
E00089052,99.7,0.3,0
E00089053,97.6,2.4,0
E00089104,95.6,4,0.4
E00089105,80.1,16.7,3.3
E00089106,93.3,5.9,0.7
E00089107,87.4,9.1,3.5
E00089108,89.5,9.6,0.9
E00089109,94.5,5.2,0.3
E00089110,90.1,8.9,1
E00089111,88.9,8.5,2.6
E00089112,79,17.5,3.5
E00089113,83.5,12.9,3.5
E00089114,74.1,23.1,2.7
E00089115,72.2,20.8,7
E00089116,83.4,12.1,4.6
E00089117,90.5,7.3,2.3
E00089118,86.6,10.3,3.1
E00089119,93.3,6.1,0.6
E00089120,91.2,7.6,1.2
E00089121,95.1,4.9,0
E00089122,90.4,8,1.6
E00089124,95.5,3.4,1.1
E00089125,88.9,7.9,3.2
E00089136,89.3,7.5,3.3
E00089137,92.5,6.5,0.9
E00089138,74.9,17.4,7.7
E00089139,88.3,10.9,0.8
E00089140,66.9,23.3,9.8
E00089141,89,8.8,2.2
E00089142,81.4,14.3,4.3
E00089143,91.4,7.4,1.2
E00089144,78.9,18.1,3
E00089145,80.6,12.4,7
E00089146,91.1,6.6,2.3
E00089147,69.4,25.7,4.9
E00089148,87.1,8.1,4.8
E00089149,72.2,19.9,7.9
E00089150,95.2,4.5,0.3
E00089151,69.2,25.3,5.5
E00089152,74.6,19.3,6.1
E00089153,88.4,8.4,3.2
