areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00088976,10.5,39.6,6.1,40.6,3.2
E00088977,17.6,50,6.9,22.9,2.7
E00088978,8,38,4.2,47,2.8
E00088979,12.6,33.4,7.2,43.6,3.2
E00088981,14.3,27.8,2.3,54.9,0.8
E00088982,17.1,42.8,6.8,30.2,3.2
E00088983,11.5,37.4,3.8,44.5,2.7
E00088984,9.3,40.7,4.1,44.1,1.7
E00088985,7.4,45.2,4.6,41.8,0.9
E00088986,8.8,36.9,4.6,47.3,2.4
E00088987,6.1,43,5.5,44,1.3
E00088989,9.6,39.2,6.3,40.9,4
E00088991,24,34.5,4.5,30.3,6.6
E00088992,16.3,37.1,3.6,41,2
E00088993,19,39.9,7.2,30.4,3.4
E00088994,13.3,40,4.2,41.3,1.3
E00088995,10.6,43.7,6.8,35.4,3.4
E00088996,10.4,34.5,5.2,47.2,2.6
E00088997,16.7,40.4,7,33.3,2.6
E00088998,16.9,38,6.4,36.5,2.3
E00088999,7.8,36.1,5.2,47.4,3.5
E00089000,17.2,34.8,6.3,38.9,2.7
E00089001,7,39.9,6.2,45.7,1.2
E00089005,21.7,33.6,5.9,36.4,2.4
E00089006,16.6,35.6,3.6,41.8,2.4
E00089007,11.1,38.2,3.4,45.3,2
E00089008,17.5,40.8,2.4,35.4,3.9
E00089009,14.5,40.9,4.7,37.7,2.1
E00089011,11.9,39.1,0.8,44.4,3.8
E00089013,32.1,32.1,4.1,26,5.6
E00089014,14.6,34.3,6.3,42.3,2.5
E00089015,16,45.1,7.6,30.8,0.4
E00089016,13.9,47,7.5,30.1,1.5
E00089017,12.6,41.5,6.5,37.8,1.6
E00089018,17.5,44.2,6,29.5,2.8
E00089019,9.7,42.4,7.8,36.6,3.5
E00089020,16.5,45.6,5.7,27.8,4.4
E00089021,12.5,37.5,8.1,39.1,2.8
E00089022,12.9,41.5,8.5,32.7,4.4
E00089023,20.8,42.7,6.8,28,1.8
E00089024,12.3,36.6,6,41.7,3.4
E00089025,12,48.1,6.4,33.1,0.4
E00089026,9.1,34.2,6.5,47.3,2.9
E00089027,11.7,43.5,4.6,37.2,2.9
E00089028,8.8,33.8,5.1,51.8,0.4
E00089029,10.4,48.8,5.4,33.3,2.1
E00089030,17.8,38.1,3.8,35.9,4.4
E00089031,14.9,34.6,6.1,43.9,0.4
E00089032,12.1,36.8,6.3,44.9,0
E00089033,11.7,43,6.8,36.2,2.3
E00089034,21.4,39.3,7,28.4,4
E00089035,9.8,43.2,6,38.7,2.3
E00089036,18.4,42.7,5.3,31.5,2.2
E00089037,12.3,44,6.7,33.8,3.2
E00089038,10.2,42.3,5.3,40.2,2
E00089039,16.6,44.5,5.7,31.7,1.5
E00089040,16.4,37.3,6.2,33.3,6.7
E00089041,19.6,41.2,8.8,27.2,3.2
E00089042,15.4,42.7,7.9,32,2
E00089043,9.7,38.4,6.2,43.5,2.2
E00089044,14.5,38.9,5.2,39.8,1.5
E00089045,5.6,38.5,9.7,45.6,0.5
E00089047,15.6,43.9,5.2,33.8,1.5
E00089049,12.8,38.8,5,40.2,3.2
E00089050,11.3,38.5,3.9,43.3,3
E00089051,15.4,36.7,1.9,45.9,0
E00089052,10,32.9,2.4,54.6,0
E00089053,12.1,41.8,3.3,39.3,3.3
E00089104,14,47.2,7.2,29.8,1.7
E00089105,30.3,39.1,5,23.1,2.5
E00089106,19.1,41.7,7.8,27.8,3.5
E00089107,13.1,42.7,3.9,37.4,2.9
E00089108,16.6,35.3,4.1,38.6,5.4
E00089109,7.2,52.7,8.4,31.2,0.4
E00089110,10.5,47.2,8.1,32.7,1.6
E00089111,10,40.5,7.1,40,2.4
E00089112,23.2,42.6,5.7,25.5,3
E00089113,27.2,46.3,4.5,18.8,3.2
E00089114,15.4,41.3,7,30.1,6.3
E00089115,34.7,41.2,4,16.6,3.6
E00089116,19.5,39.2,4.1,34.3,3
E00089117,19.4,45.4,6.2,25.6,3.5
E00089118,16.9,46.2,13.3,21,2.6
E00089119,7.4,44.9,5.5,39.7,2.6
E00089120,14.6,43.7,1.9,38.5,1.4
E00089121,9,48.5,3.4,35.8,3.4
E00089122,13.6,44.2,3.9,37.4,1
E00089124,9.1,41.8,6.8,40.5,1.8
E00089125,11,41.8,6.1,39.9,1.1
E00089136,12.4,45.7,7,32.3,2.7
E00089137,8,49.5,4.8,35.1,2.7
E00089138,31,40.3,4.3,22.5,1.9
E00089139,14.4,39.8,5.4,37.4,3
E00089140,33.2,36.9,4,23.8,2
E00089141,24,44.6,4.2,25.4,1.7
E00089142,30,41,5.5,21.2,2.4
E00089143,23.4,40.7,6.2,29.7,0
E00089144,23.8,41.8,4.4,26,4
E00089145,28.1,37.7,5.7,25.3,3.2
E00089146,19.9,43.5,5.5,29.2,1.8
E00089147,30.8,39.3,5.6,21.4,3
E00089148,19.8,43.7,6.8,27,2.7
E00089149,35,37.7,5.8,16.9,4.6
E00089150,14.3,41.3,3.8,39.6,1
E00089151,21.7,39.8,3.6,31.9,3
E00089152,17.2,43.3,5,28.6,5.9
E00089153,22.7,45.8,6.1,21.6,3.8
E00089154,9.3,41.9,7.9,35.3,5.6
E00089155,20.3,48.5,5.6,21.6,3.9
E00089156,19.4,46.6,4.9,26.7,2.4
E00089157,25.4,40.8,7.4,22.9,3.5
E00089159,11.1,41.6,4.9,41.2,1.2
E00089160,12.7,39.2,6.6,39.8,1.7
E00089161,7.6,37.9,5.4,46.9,2.2
E00089162,7.1,48.7,4.4,38.5,1.3
E00089163,6.7,43.3,4,41.5,4.5
E00089164,15.2,40.7,8.6,29.6,5.8
E00089165,11.6,43.6,5.4,37.3,2.1
E00089166,28.3,36.7,2.9,26.3,5.8
E00089167,25.8,38.6,7.2,23.3,5.1
E00089168,15.6,48.2,7.2,26.1,2.9
E00089169,15.7,47.8,4.4,28.1,4
