geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00071262,24.3,28.8,32.4,14.4
E00071263,18.1,26.9,46.7,8.2
E00071264,28.2,24.3,34,13.6
E00071265,28.8,34.6,23.1,13.5
E00071266,33.1,20,40.6,6.3
E00071267,29.3,20,36.7,14
E00071268,30.5,28.6,29.5,11.4
E00071269,30.1,24.3,32.3,13.3
E00071332,61.9,13.1,10,15
E00071333,58.8,11,14.7,15.4
E00071334,68.3,11.7,5,15
E00071335,68.8,7.8,10.2,13.3
E00071336,62.7,12.7,9.8,14.7
E00071337,59,12.9,14.4,13.7
E00071338,57.7,13.7,14.9,13.7
E00071339,45.9,12.2,25.7,16.2
E00071340,60.3,12.8,9,17.9
E00071341,45.9,24.4,19.1,10.6
E00071343,56.5,12.1,14.5,16.9
E00071344,57.8,12.5,13.3,16.4
E00071345,59.3,10.3,12.4,17.9
E00071346,52.4,9.5,17.5,20.6
E00071347,60,13.9,14.4,11.7
E00071348,61.9,12.7,7.1,18.3
E00071349,58.2,19.2,6.2,16.4
E00071350,54.5,14,8.4,23.1
E00071351,63.1,18.2,9.7,9.1
E00071362,14.7,33.8,41.9,9.6
E00071363,17.4,32.6,36.1,13.9
E00071364,15.9,38.3,35.5,10.3
E00071365,26.4,24.5,38.2,10.9
E00071367,21.6,24.6,32.8,20.9
E00071368,29.3,28.3,25.3,17.2
E00071482,53.3,17.3,16,13.3
E00071483,63.6,10.2,13.6,12.5
E00071484,58.3,12.5,19.4,9.7
E00071485,56.8,12.3,14.8,16
E00071539,38.9,17.2,35.7,8.3
E00071540,43,19,26.8,11.2
E00071541,39.3,14.7,33.3,12.7
E00071542,51.5,11.8,19.5,17.2
E00071543,46.3,16,27.1,10.6
E00071544,63.8,10.3,7.8,18.1
E00071545,63.8,11.3,11.3,13.5
E00071547,45.2,11.9,29.8,13.1
E00071548,37.7,17.5,31.6,13.2
E00071549,42.4,15.3,27.1,15.3
E00071550,37,19.4,30.9,12.7
E00071551,41.6,19,23.4,16.1
E00071552,36.9,23.1,28.7,11.3
E00071553,29.5,15.6,43.4,11.6
E00071554,40.3,21.7,31.2,6.8
E00071555,45.9,20.3,20.9,12.8
E00071557,17.3,35.8,38,8.9
E00071558,19.2,42.3,30.8,7.7
E00071559,13.9,39.8,25,21.3
E00071560,30.4,23.2,34.1,12.3
E00071561,30.9,38.3,21.3,9.6
E00071562,28.6,33.1,25.6,12.8
E00071563,23.7,38.4,29.4,8.5
E00071564,19.3,51.1,23.9,5.7
E00071565,27.5,33,20.9,18.7
E00071566,16.7,36.3,40.2,6.9
E00071567,20.1,33,39.2,7.7
E00071568,30.3,39.3,13.1,17.2
E00071569,18,33.6,35.2,13.1
E00071570,18.9,36.9,39.3,4.9
E00071571,21.2,33.2,38,7.6
E00071572,31.6,36.8,11.6,20
E00071573,29.7,34.5,21.4,14.5
E00071574,21,42,22.9,14
E00071575,15.8,33.3,33.3,17.5
E00071576,26.2,32.7,30.4,10.7
E00071577,24.3,32.4,28.8,14.4
E00071578,26.6,25.8,31.3,16.4
E00071579,18.2,41.2,25.1,15.5
E00071580,32.8,35.9,19.5,11.7
E00071581,35,31,21,13
E00071582,21.4,29.2,35.8,13.6
E00071583,31.9,37.1,21.6,9.5
E00071584,25.4,39.2,18.5,16.9
E00071586,32.6,25,21.7,20.7
E00071587,28.8,30.5,31.4,9.3
E00071588,34.3,27.3,24.2,14.1
E00071590,29.9,30.9,18.6,20.6
E00071591,29.9,28.9,22.7,18.6
E00071592,28.5,26,29.3,16.3
E00071593,34.7,40.1,16.3,8.8
E00071620,50.8,11.7,28.9,8.6
E00071632,54,11.2,21.1,13.7
E00071633,48.7,17.1,21.4,12.8
E00071634,52.3,10.8,22.5,14.4
E00071635,47.6,15.4,25.9,11.2
E00071636,47.3,12.9,28,11.8
E00071637,39.7,12.3,26,21.9
E00071638,41.4,19.3,20,19.3
E00071639,52.5,15.2,15.2,17.2
E00071716,49.4,15.3,22.4,12.9
E00071717,45.6,12.1,24.2,18.1
E00071718,66.1,10.7,16.1,7.1
E00071720,51.2,14,18.3,16.5
E00071721,39.4,15.5,21.1,23.9
E00071722,59.7,9.4,16.8,14.1
E00071723,62.9,9.3,15,12.9
E00071724,64.3,6,17.9,11.9
E00071725,49.6,8.3,24.1,18
E00071727,58,14,17.3,10.7
E00071728,55.9,17.3,14.2,12.6
E00071729,65,9.8,13,12.2
E00071730,59.4,8.4,16.8,15.5
E00071731,55.4,13.6,13,17.9
E00071732,55.9,16,12.7,15.5
E00071733,57.7,12.4,15.3,14.6
E00071735,50,19.6,17.9,12.5
E00071736,58.1,10.1,15.6,16.2
E00071737,53.5,9.3,19.4,17.8
E00146970,21.3,28.2,41,9.6
E00146971,23,23.5,38.5,15
E00147023,25.4,34.1,22.5,18.1
E00147024,14.7,34.8,39.1,11.4
E00147025,20.3,35.9,25,18.8
E00147028,23.1,30.4,31.5,15
E00147029,15.2,30.8,37.4,16.6
E00147030,14.6,35.6,33.5,16.3
E00150675,13.6,25,42.4,18.9
E00151099,16.4,32.9,37.9,12.9
E00151100,12.8,32.6,40.7,14
E00151101,27.8,31.9,25,15.3
E00151104,22.4,44.7,20,12.9
E00151110,16.7,37,30.6,15.7
E00151114,27.4,34.7,20,17.9
E00151117,31.4,37.1,21,10.5
E00151122,14.5,33.3,39.1,13
E00151123,23.1,37.2,27.6,12.2
E00151124,17.5,34.3,32.2,16.1
E00151125,16.1,24.5,41.7,17.7
E00151126,33.6,30.5,18.3,17.6
E00151127,29.1,27.2,26.2,17.5
E00151128,24.7,35.7,26.6,13
E00151172,12.2,41.3,29.6,17
E00151173,14,45.3,23.3,17.4
E00151176,10.8,45.3,26.4,17.6
E00151177,8.9,43.5,31.5,16.1
