geography_code,in_full_time_education-001,in_full_time_education-002
E00071262,17.2,82.8
E00071263,19.9,80.1
E00071264,9.2,90.8
E00071265,13.2,86.8
E00071266,13.8,86.2
E00071267,18.2,81.8
E00071268,11.3,88.7
E00071269,20.6,79.4
E00071332,22.8,77.2
E00071333,26.7,73.3
E00071334,24.2,75.8
E00071335,16.8,83.2
E00071336,30.9,69.1
E00071337,17.2,82.8
E00071338,20.4,79.6
E00071339,10.7,89.3
E00071340,10.4,89.6
E00071341,31.5,68.5
E00071343,14,86
E00071344,17.9,82.1
E00071345,23,77
E00071346,14.3,85.7
E00071347,20.4,79.6
E00071348,26.3,73.7
E00071349,25.1,74.9
E00071350,21.5,78.5
E00071351,27.6,72.4
E00071362,20.6,79.4
E00071363,16.6,83.4
E00071364,17.5,82.5
E00071365,16.6,83.4
E00071367,18,82
E00071368,15.4,84.6
E00071482,14.2,85.8
E00071483,22.6,77.4
E00071484,24.9,75.1
E00071485,14.8,85.2
E00071539,17.7,82.3
E00071540,20.3,79.7
E00071541,22,78
E00071542,18.4,81.6
E00071543,18.2,81.8
E00071544,30.8,69.2
E00071545,27.9,72.1
E00071547,6.3,93.8
E00071548,14.4,85.6
E00071549,12.8,87.2
E00071550,18,82
E00071551,15.8,84.2
E00071552,18.7,81.3
E00071553,23.3,76.7
E00071554,19.2,80.8
E00071555,17.5,82.5
E00071557,16.8,83.2
E00071558,24.1,75.9
E00071559,19.8,80.2
E00071560,32.4,67.6
E00071561,20.4,79.6
E00071562,29.8,70.2
E00071563,24.3,75.7
E00071564,21.8,78.2
E00071565,33.6,66.4
E00071566,19.1,80.9
E00071567,19.5,80.5
E00071568,23.6,76.4
E00071569,16,84
E00071570,24,76
E00071571,23.9,76.1
E00071572,24.3,75.7
E00071573,22.4,77.6
E00071574,26.3,73.7
E00071575,8.9,91.1
E00071576,26,74
E00071577,23.7,76.3
E00071578,19.5,80.5
E00071579,25.7,74.3
E00071580,14.7,85.3
E00071581,15.9,84.1
E00071582,23.8,76.2
E00071583,17.8,82.2
E00071584,24.9,75.1
E00071586,19.6,80.4
E00071587,13.2,86.8
E00071588,22.3,77.7
E00071590,25.1,74.9
E00071591,22.3,77.7
E00071592,24.1,75.9
E00071593,26.6,73.4
E00071620,19.7,80.3
E00071632,16.2,83.8
E00071633,19.5,80.5
