geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00071262,24.5,43.1,4.4,25.5,2.5
E00071263,6.6,35.3,3.9,51.8,2.4
E00071264,13.7,33.9,7.5,42.3,2.6
E00071265,19.6,36.1,6.2,35.1,3.1
E00071266,13.5,39.3,4,41.7,1.5
E00071267,11.2,44.1,4.7,36.3,3.7
E00071268,24.5,35,7.3,32.7,0.5
E00071269,12.8,46.5,7,32.5,1.2
E00071332,26.2,42.2,9.1,20,2.5
E00071333,31.6,48,7.1,11.2,2.2
E00071334,28,40.5,9.1,18.1,4.3
E00071335,29.7,44.3,4.6,15.1,6.4
E00071336,26,49.2,5.6,14.7,4.5
E00071337,22.3,52.5,7.9,14.7,2.6
E00071338,26.4,44.7,8.8,17.6,2.6
E00071339,36.7,32.6,7.3,17.9,5.5
E00071340,38.5,42.2,6.4,9.1,3.7
E00071341,10.8,59,2.8,25.9,1.4
E00071343,29.7,45.4,6.1,14,4.8
E00071344,31.3,44.2,8.2,15.9,0.4
E00071345,20.4,53.1,6.9,16.3,3.3
E00071346,48,34.7,3.7,9.2,4.4
E00071347,16.7,48.9,8.5,22,3.9
E00071348,31.9,48.7,4.2,10.1,5
E00071349,24.5,48.2,9,16.3,2
E00071350,28.9,45.1,8.9,14,3
E00071351,29.9,42.1,5.9,17.8,4.3
E00071362,11.2,37.7,5,43.5,2.7
E00071363,22.2,35.6,4.6,36.6,1.1
E00071364,10,30.9,4.8,52.2,2.2
E00071365,9.4,37.7,5.7,45.8,1.4
E00071367,14.2,38.5,4.2,39.6,3.5
E00071368,21.7,42.4,6.6,26.8,2.5
E00071482,27.8,44.3,6.2,18,3.6
E00071483,30,47.9,5.1,13.4,3.7
E00071484,23.4,49.6,6,17.9,3.2
E00071485,26.5,48,6.6,15.3,3.6
E00071539,10.4,48.2,6,35.3,0
E00071540,10.9,53.9,4.3,30.6,0.4
E00071541,22.9,37.8,5.7,29.4,4.2
E00071542,13.4,48.2,9.4,24.1,4.9
E00071543,11,48.6,6.7,32.3,1.4
E00071544,31.9,39.5,9.7,15.1,3.8
E00071545,28.1,47.6,4.8,16.5,3
E00071547,30.7,36,8.3,18.9,6.1
E00071548,26.9,37.3,6.2,26.9,2.6
E00071549,21,42.4,4.5,26.3,5.8
E00071550,14.1,46.9,6.9,28.6,3.4
E00071551,25.1,43,6.3,22.4,3.1
E00071552,16.2,44.8,6.3,30.8,1.9
E00071553,9.8,49.4,3.1,36.7,1
E00071554,8.5,46.6,4.2,38.8,2
E00071555,24.9,45.3,3.7,22,4.1
E00071557,9,38.2,5.2,45.7,1.9
E00071558,9.2,41.2,6.5,39.7,3.4
E00071559,12,45.9,3.7,33.9,4.5
E00071560,16,48.4,3.9,28.1,3.6
E00071561,24.9,42.4,6,24.9,1.8
E00071562,17.2,50,3.4,27.7,1.7
E00071563,8.3,47.4,5.5,36.8,1.9
E00071564,15.4,42.7,3.8,33.8,4.3
E00071565,27.2,52.2,5.8,13.4,1.3
E00071566,9.1,38.9,5.1,45.4,1.4
E00071567,9.5,40.9,4.3,43,2.4
E00071568,23.4,52.1,6.9,13.8,3.8
E00071569,14.1,37.3,3.2,43.4,2
E00071570,8.2,38,3.1,49.5,1.3
E00071571,21.7,36.9,3.7,35.2,2.5
