geography_code,heating_type_3a-001,heating_type_3a-002
E00071262,1.9,98.1
E00071263,1.9,98.1
E00071264,0.9,99.1
E00071265,1.8,98.2
E00071266,0.6,99.4
E00071267,0,100
E00071268,0.8,99.2
E00071269,1.2,98.8
E00071332,3.7,96.3
E00071333,3.4,96.6
E00071334,0.9,99.1
E00071335,1.6,98.4
E00071336,2.4,97.6
E00071337,1.6,98.4
E00071338,0,100
E00071339,0.8,99.2
E00071340,0,100
E00071341,1.7,98.3
E00071343,0,100
E00071344,0.9,99.1
E00071345,0,100
E00071346,1.3,98.7
E00071347,0,100
E00071348,0,100
E00071349,4,96
E00071350,0,100
E00071351,0.6,99.4
E00071362,0.8,99.2
E00071363,4.6,95.4
E00071364,0,100
E00071365,0,100
E00071367,0.8,99.2
E00071368,1.9,98.1
E00071482,2.7,97.3
E00071483,0.9,99.1
E00071484,2.1,97.9
E00071485,1.7,98.3
E00071539,0,100
E00071540,0,100
E00071541,0,100
E00071542,0.8,99.2
E00071543,0,100
E00071544,0.8,99.2
E00071545,0.9,99.1
E00071547,2.8,97.2
E00071548,0.6,99.4
E00071549,0,100
E00071550,0.8,99.2
E00071551,2.7,97.3
E00071552,1.4,98.6
E00071553,0,100
E00071554,0.7,99.3
E00071555,0,100
E00071557,0,100
E00071558,0.8,99.2
E00071559,0,100
E00071560,0,100
E00071561,0,100
E00071562,0,100
E00071563,0,100
E00071564,0,100
E00071565,2.6,97.4
E00071566,0,100
E00071567,1.3,98.7
E00071568,2,98
E00071569,0,100
E00071570,0,100
E00071571,0.9,99.1
E00071572,1.5,98.5
E00071573,0,100
E00071574,0,100
E00071575,0,100
E00071576,0,100
E00071577,0.8,99.2
E00071578,0.7,99.3
E00071579,1.2,98.8
E00071580,1.6,98.4
E00071581,4,96
E00071582,0,100
E00071583,1.9,98.1
E00071584,1.8,98.2
E00071586,0,100
E00071587,0,100
E00071588,4.3,95.7
E00071590,0,100
E00071591,3.2,96.8
E00071592,0,100
E00071593,0,100
E00071620,0,100
E00071632,2.3,97.7
E00071633,0.8,99.2
E00071634,1.9,98.1
E00071635,0.7,99.3
E00071636,1.4,98.6
E00071637,2,98
E00071638,2,98
E00071639,0.7,99.3
E00071716,0,100
