geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00071262,3.7,33.9,62.4
E00071263,4.9,16,79
E00071264,6.8,18.8,74.4
E00071265,3.6,29.1,67.3
E00071266,5.7,20.4,73.9
E00071267,4.5,15.2,80.3
E00071268,2.3,45,52.7
E00071269,5.4,22.3,72.3
E00071332,8.1,25.9,65.9
E00071333,9.5,15.5,75
E00071334,5.3,26.3,68.4
E00071335,5.5,40.6,53.9
E00071336,11.1,18.5,70.4
E00071337,7.9,21.4,70.6
E00071338,12.2,31.3,56.5
E00071339,0,46.1,53.9
E00071340,3.2,57.6,39.2
E00071341,9.1,20.5,70.5
E00071343,5.1,28,66.9
E00071344,9.8,22.3,67.9
E00071345,13.3,20.4,66.4
E00071346,1.9,50.3,47.8
E00071347,8.8,22.6,68.6
E00071348,4.5,17,78.6
E00071349,10.2,27.6,62.2
E00071350,7.3,27.4,65.3
E00071351,10,25,65
E00071362,3,25.6,71.4
E00071363,9.3,31,59.7
E00071364,5.1,21.4,73.5
E00071365,2.8,22,75.2
E00071367,6.3,18,75.8
E00071368,3.8,25.7,70.5
E00071482,4.4,34.5,61.1
E00071483,5.2,28.4,66.4
E00071484,5.4,36.5,58.1
E00071485,5,37,58
E00071539,2.5,22.3,75.2
E00071540,4.2,16.7,79.2
E00071541,3.7,19.3,77
E00071542,4.9,31.1,63.9
E00071543,4.8,12.7,82.5
E00071544,16.1,17.8,66.1
E00071545,11.3,23.5,65.2
E00071547,1.4,43.8,54.8
E00071548,3.9,27.1,69
E00071549,4,26.4,69.6
E00071550,5.6,24,70.4
E00071551,8,23.9,68.1
E00071552,8.5,10.6,80.9
E00071553,4,18.7,77.3
E00071554,5.1,8.7,86.2
E00071555,4.4,29.6,65.9
E00071557,2.4,16.1,81.5
E00071558,10.7,19.7,69.7
E00071559,8.4,22.7,68.9
E00071560,16,27.5,56.5
E00071561,7.6,33.9,58.5
E00071562,11,28.8,60.2
E00071563,7.9,16.4,75.7
E00071564,8.5,28.2,63.2
E00071565,9.5,34.5,56
E00071566,2.3,10.7,87
E00071567,1.3,20,78.7
E00071568,0.7,31.9,67.4
E00071569,1.5,29.5,68.9
E00071570,5.7,22.8,71.5
E00071571,5.8,33.6,60.6
E00071572,11.8,41.9,46.3
E00071573,5.2,49.7,45.1
E00071574,7.9,26.6,65.5
E00071575,0,33.8,66.2
E00071576,8.1,30.1,61.7
E00071577,7.6,32.8,59.5
E00071578,6,29.9,64.2
E00071579,4.9,25.1,70
E00071580,4.2,29.2,66.7
E00071581,5.6,35.5,58.9
E00071582,3.2,35.9,60.8
E00071583,6.5,43.2,50.3
E00071584,9.9,24.3,65.8
E00071586,6.9,42.2,50.9
E00071587,1.7,38.5,59.8
E00071588,5.9,45.9,48.1
E00071590,7.5,28,64.5
E00071591,7.9,51.6,40.5
E00071592,6.3,26.8,66.9
E00071593,9.9,16.2,73.9
E00071620,0,22.9,77.1
E00071632,4.1,27,68.9
E00071633,5.8,24,70.2
E00071634,1.4,23.5,75.1
E00071635,5.4,38.1,56.5
E00071636,2.9,30,67.1
E00071637,5.2,32.7,62.1
E00071638,4,34.2,61.7
E00071639,1.5,52.2,46.3
E00071716,6.1,28.7,65.2
E00071717,0.6,28.4,71
E00071718,7.8,26.7,65.5
E00071720,9.2,13.8,76.9
E00071721,4.7,36.4,58.9
E00071722,4.3,25.2,70.4
E00071723,7.1,26.5,66.4
E00071724,7.1,39.8,53.1
E00071725,8.1,24.4,67.4
E00071727,6.9,18.5,74.6
E00071728,8.2,27.9,63.9
E00071729,3.2,47.1,49.7
E00071730,8.7,20.6,70.6
E00071731,7,29.7,63.3
E00071732,7.6,25.6,66.9
E00071733,3.9,23.6,72.4
E00071735,7,24.3,68.7
E00071736,5.8,20,74.2
E00071737,1.6,27.2,71.2
E00146970,6.8,19.6,73.6
E00146971,6.2,17.9,75.9
E00147023,4.4,27.2,68.4
E00147024,7.6,16.6,75.9
E00147025,7.4,25.5,67.1
E00147028,5.8,15.9,78.3
E00147029,6.7,13.5,79.8
E00147030,7,16.9,76.2
E00150675,2.4,25,72.6
E00151099,3.9,10.8,85.3
E00151100,8.3,21.1,70.6
E00151101,7,29.5,63.6
E00151104,0.8,49.2,50
E00151110,2.7,29.7,67.6
E00151114,4.2,33.6,62.2
E00151117,0.8,26.6,72.6
E00151122,9.2,25.2,65.6
E00151123,2.9,26.3,70.8
E00151124,1.9,8.4,89.7
E00151125,12.2,13,74.8
E00151126,2.3,32.8,64.8
E00151127,1.4,62.3,36.2
E00151128,8.3,27.3,64.4
E00151172,5.5,21.9,72.7
E00151173,5.6,26.1,68.3
E00151176,1.3,24.8,73.8
E00151177,0.7,34.5,64.8
E00151178,7.7,26.6,65.7
E00151179,4.5,25.2,70.3
E00151180,2.6,19.9,77.5
E00151181,2.5,37.5,60
E00151182,3.4,22.8,73.8
E00151183,0.7,20.6,78.7
E00151270,3.3,21.5,75.2
E00151271,4.2,16.8,79
E00151272,2.7,37.5,59.8
E00151273,4.7,25.8,69.5
E00151274,6.5,12.9,80.6
E00151275,3.5,21.1,75.4
E00151276,6.2,54.2,39.6
E00151277,3.6,53.6,42.9
E00151278,2.7,65.5,31.8
E00151280,3.5,62.7,33.8
E00151285,2.3,30,67.7
E00151286,5.2,40,54.8
E00151287,3.9,59,37.1
E00151288,0,56.1,43.9
E00151289,0,82.8,17.2
E00151290,5.5,37.5,57
E00151291,5.7,50.9,43.4
E00151293,0.8,47.1,52.1
E00151296,11.7,29.8,58.5
E00151299,3.2,42.4,54.4
E00151300,2.2,44,53.7
E00151303,5.5,41.7,52.8
E00151305,1.6,33.6,64.8
E00151306,5.2,30.4,64.3
E00151307,3.2,26.1,70.7
E00151308,2.3,27.5,70.3
E00151309,2.5,28.9,68.6
E00151310,7.9,20.5,71.7
E00151311,3.8,20.3,75.9
E00151312,2.8,49,48.3
E00151313,3.4,25.1,71.5
E00151314,4.2,41,54.9
E00151315,0.7,33.1,66.2
E00151316,2.4,21.5,76
E00151317,0,45.3,54.7
E00151318,1.3,26.1,72.5
E00151319,0.8,32.3,66.9
E00151320,4.1,25.6,70.2
E00151321,13.8,14.6,71.5
E00151322,3,20.2,76.8
E00151326,3.7,51.9,44.4
E00151327,3.6,63.1,33.3
E00151331,3.1,37.5,59.4
E00151333,6.9,47.8,45.3
E00151334,3.6,42.9,53.6
E00151336,6.4,40.7,52.9
E00151340,4.6,68.4,27
E00151360,10.9,20.9,68.2
E00151361,4.2,39.2,56.6
E00151362,3,30.3,66.7
E00151363,2.1,21.1,76.8
E00151364,0,43.3,56.7
E00151365,4.8,24.6,70.6
E00151366,4,23.2,72.8
E00151367,5.5,28.8,65.8
E00151368,2.8,35.5,61.7
E00151369,0.9,19.5,79.6
E00151370,2.1,22.2,75.7
E00151371,3.2,28,68.8
E00151372,3.9,53.9,42.2
E00151373,7.1,21.3,71.7
E00151374,4.1,18.6,77.2
E00151375,6.4,17.3,76.3
E00151376,1.3,18.2,80.5
E00151377,3.7,24.6,71.6
E00151378,1.3,21.9,76.9
E00151379,4.7,18.9,76.4
E00151380,6.3,22.7,71
E00151401,2.8,36.9,60.3
E00151402,2.5,22.3,75.2
E00151403,1.6,31.5,66.9
E00151404,8.3,21.1,70.7
E00151405,2.5,42.5,55
E00151406,3.7,35.6,60.7
E00151407,5.7,27.6,66.7
E00151408,6.2,25.7,68.1
E00151409,1.6,27.9,70.5
E00151410,3.4,28,68.6
E00151411,2.3,47.3,50.4
E00151412,2.4,20,77.6
E00151413,2.8,25.5,71.6
E00151414,5.3,34.8,59.8
E00151415,4.7,18.9,76.4
E00151416,6.6,19.7,73.7
E00151417,5.6,21.6,72.8
E00151418,0,33.6,66.4
E00151419,0.8,53.2,46
E00151420,1.7,50,48.3
E00151421,4.7,41.4,53.9
E00151422,0,52.5,47.5
E00151423,7.4,27.5,65.1
E00151424,7.9,23,69
E00151425,2.2,29.1,68.7
E00151426,6.5,25.9,67.6
E00151427,3.7,36.6,59.8
E00151428,4.8,24.8,70.4
E00151429,3.9,34.4,61.7
E00151430,3.1,45,51.9
E00151431,2.6,18.1,79.3
E00151432,1.7,34.2,64.2
E00151433,5.4,39.6,55
E00151434,4.5,21.8,73.7
E00151435,2.5,24,73.6
E00151436,3.6,36,60.4
E00151437,5.9,17.7,76.4
E00151438,2.3,33.3,64.3
E00151439,1.7,26.3,72
E00151440,3.9,28.3,67.8
E00151441,0,48.2,51.8
E00151442,5.3,40.7,54
E00151443,0.7,22.6,76.6
E00151444,2.2,28.1,69.6
E00151460,16.4,35.3,48.3
E00151465,2.3,48.8,48.8
E00151466,2.4,29.6,68
E00151467,3.8,32.8,63.4
E00151468,4.4,45.6,50
E00151469,4.8,23.4,71.8
E00151470,2.5,25,72.5
E00151471,3.1,29.1,67.7
E00151472,3.1,53.5,43.3
E00151473,4.2,45.8,50
E00151474,5,30.9,64
E00151475,3.8,31.3,64.9
E00151476,1.3,40.5,58.2
E00151477,2.5,33.3,64.2
E00151478,6.2,14.4,79.5
E00151479,0,70.8,29.2
E00151480,4.9,21.5,73.6
E00151481,2.4,37.4,60.2
E00151482,8.1,34.6,57.4
E00151483,5.8,30,64.2
E00151484,4.9,17.2,77.9
E00151485,4,38.9,57
E00151504,9,15.7,75.4
E00151505,6.3,28.6,65.1
E00151510,3,48.9,48.1
E00151517,6.1,47.6,46.3
E00151518,2.4,11.8,85.8
E00151519,3.8,28.3,67.9
E00151520,3.2,22.6,74.2
E00151522,3.4,34.2,62.4
E00151523,3.9,18.8,77.3
E00151524,1.8,30.4,67.9
E00151525,5.4,26.8,67.9
E00151526,4.3,15.5,80.2
E00151527,4.7,23.6,71.7
E00151528,3.2,26.6,70.2
E00151529,7.4,25.9,66.7
E00151530,3.8,21.2,75
E00151531,0.8,9.2,90
E00151532,0,23.5,76.5
E00151533,3.5,33.8,62.7
E00151534,1.6,22.1,76.2
E00151535,2.8,23.4,73.8
E00151536,6,10.5,83.5
E00151537,0,27.3,72.7
E00151538,0.8,19.4,79.8
E00151539,3.1,30.6,66.3
E00151540,0.9,25.7,73.5
E00151541,0.9,14.8,84.3
E00151542,3.1,24.4,72.5
E00151543,2.5,36.4,61
E00151544,3.4,28.6,68.1
E00151545,5.5,31.9,62.6
E00151546,3.6,22.8,73.7
E00151548,13.8,17.2,69
E00151549,6.1,18.4,75.5
E00151550,4,14,82
E00151551,1,31.7,67.3
E00151552,0.9,34.5,64.6
E00151553,1,31.4,67.6
E00151554,2.5,29.4,68.1
E00151555,3.1,20.4,76.5
E00151556,6.3,22.2,71.5
E00151557,5.9,27.1,67.1
E00151558,2.7,51.4,45.9
E00151559,1.5,39.7,58.8
E00151560,3.6,48.2,48.2
E00151564,1.8,35.5,62.7
E00151567,4,41.3,54.8
E00151568,4.5,51.7,43.8
E00151569,6.9,38.5,54.6
E00151570,2,34.5,63.5
E00151571,3,57.8,39.3
E00151573,6,28.2,65.8
E00151578,2,9.2,88.8
E00151579,5,35,60
E00151587,4.1,28.9,67
E00151588,3,31.2,65.8
E00151589,1.5,33.8,64.6
E00151591,3.8,18,78.2
E00151592,7.1,25.7,67.1
E00151593,6.1,25.2,68.7
E00151594,4.4,28.9,66.7
E00151595,2.6,34.2,63.2
E00151596,3.1,29.1,67.7
E00151597,4,38.1,57.9
E00151598,1.2,28,70.8
E00151599,0,37.7,62.3
E00151600,2.3,32.8,64.8
E00151601,0,27.1,72.9
E00151602,1.7,38.1,60.2
E00151603,3.8,49.2,46.9
E00151605,2.3,39.8,57.8
E00151606,0,27.5,72.5
E00151607,2.5,35.3,62.2
E00151608,5.3,46.6,48.1
