areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00066373,77.9,18.7,3.4
E00066378,72.9,19,8.1
E00066380,82.7,11.7,5.7
E00066383,81,15,4.1
E00066385,73.7,19.4,6.9
E00066386,84.5,12.2,3.3
E00066387,75.4,18.5,6.2
E00066388,90.2,8,1.8
E00066389,91.4,7.4,1.2
E00066390,86.6,11,2.4
E00066391,71,21.4,7.6
E00066438,75,17.5,7.5
E00066439,76.5,17,6.5
E00066441,80.6,13.3,6.1
E00066442,73.5,20.9,5.6
E00066445,77.8,16.9,5.3
E00066446,62.7,21.8,15.5
E00066447,84.3,12.4,3.2
E00066448,81.8,11.6,6.5
E00066449,73.1,20.8,6.1
E00066450,87.4,9.6,3
E00066451,73.6,19.4,7
E00066452,62,28.7,9.3
E00066453,73.8,19.4,6.8
E00066454,72,19.1,8.9
E00066455,82.5,12.4,5.2
E00066456,74.2,20.3,5.5
E00066457,79.5,16.6,3.9
E00066458,87.9,9.8,2.4
E00066459,81,14.5,4.6
E00066460,84.4,11.2,4.4
E00066461,79.1,13.2,7.7
E00066462,75.4,18.6,5.9
E00066463,77.2,16.7,6.1
E00066464,80.7,15,4.3
E00066465,78,14.3,7.7
E00066466,76.4,17.8,5.8
E00066468,81.5,16.2,2.3
E00066470,85.4,11,3.6
E00066550,77.2,16.2,6.6
E00066551,77.6,16.9,5.5
E00066552,76.1,19,4.9
E00066553,86.1,12.6,1.4
E00066554,81.2,12.7,6.2
E00066555,77.9,16.9,5.1
E00066556,76.7,19.1,4.3
E00066557,79,15.3,5.8
E00066558,63.9,18.3,17.8
E00066559,81.2,15.4,3.4
E00066560,71.9,18.6,9.5
E00066561,80.5,14.1,5.5
E00066562,69.4,23.8,6.8
E00066563,75.4,16.5,8.1
E00066564,80.5,14.9,4.6
E00066565,81.5,13.8,4.7
E00066568,85.9,11.3,2.8
E00066569,78.7,18,3.3
E00066570,75.4,18.1,6.5
E00066571,86,14,0
E00066572,81.5,12.3,6.2
E00066573,79.9,14.9,5.2
E00066574,77,14.6,8.4
E00066575,86,11.2,2.9
E00066576,60.5,24.6,14.9
E00066577,85.3,9.9,4.8
E00066578,81.5,14.5,4
E00066579,77.3,14,8.7
E00066580,76.2,20,3.8
E00066664,87.4,10,2.5
E00066665,84.6,11.1,4.3
E00066666,89.7,7.7,2.6
E00066667,81,13.6,5.4
E00066668,86,11.4,2.6
E00066669,80.5,13.7,5.8
E00066670,52.7,31.5,15.8
E00066671,77.8,14.2,8
E00066672,76.3,15.9,7.8
E00066674,75.5,19,5.5
E00066675,80,15.9,4.1
E00066676,73.2,15,11.8
E00066677,88.4,7.1,4.4
E00066678,87.7,9.8,2.5
E00066679,75.8,14.6,9.6
E00066680,85.2,11.4,3.4
E00066681,79.4,12.9,7.7
E00066682,65.8,21.8,12.4
E00066683,75.6,17.4,7
E00066684,82.2,13.8,4
E00066685,85.2,10.1,4.7
E00066686,84.8,11.7,3.4
E00066716,84.4,12.9,2.7
E00066717,81.9,14.7,3.4
E00066719,70.7,9.6,19.7
E00066720,83.6,14.8,1.6
E00066729,78.7,19.7,1.6
E00066734,74.4,17.9,7.7
E00066735,89.3,8.2,2.5
E00132169,77.7,18.6,3.7
E00132170,73.8,16.9,9.3
E00132171,75.6,14.6,9.8
E00132172,79.7,12,8.3
E00132173,75.6,19,5.4
E00132174,76.4,17.4,6.2
E00132175,70.6,22.1,7.3
E00132249,81.9,13.2,4.9
E00132250,85.4,12.7,1.9
E00132251,86.1,10.2,3.7
E00132252,73,20.8,6.2
E00132253,81.9,13.8,4.3
E00132255,83.5,12.3,4.2
E00132256,82.3,13,4.8
E00132257,66.8,23.3,9.9
E00132258,74.6,19.6,5.8
E00132259,84.4,13,2.5
E00132260,73.7,18.9,7.4
E00132304,80.8,13.2,6
E00132314,79.8,13.5,6.7
E00132317,78.8,16.3,4.8
E00132318,70.4,19.5,10
E00132321,74.4,20.5,5.1
E00132360,85.8,11.7,2.4
E00132361,65,22.5,12.5
E00132362,74,19.4,6.6
E00132364,66,21.2,12.8
E00132365,78.6,13.9,7.5
E00132366,76.8,17.4,5.9
E00132367,76.1,16.8,7.1
E00132376,73.9,17.7,8.4
E00132377,89.3,7.6,3
E00132378,78.6,18.7,2.7
E00132379,79.3,14.6,6.1
E00132380,72.9,19.7,7.4
E00132381,85.4,10.6,4
E00132382,80.8,16.6,2.6
E00132385,73.1,16.7,10.2
E00132386,75.8,17.9,6.3
E00132388,76.1,18.5,5.3
E00132422,75.4,16.2,8.4
E00132424,79.6,15.1,5.4
E00132426,78.2,15,6.8
E00132427,76.9,16,7.1
E00132437,77.7,15.9,6.4
E00132438,82,13.6,4.4
E00132439,82.8,12,5.2
E00132443,86.2,10.6,3.2
E00132444,74,19.5,6.5
E00132543,86.4,11.2,2.5
E00132544,69.7,20.6,9.7
E00132545,86.8,9.8,3.4
E00132546,86,10.2,3.8
E00132547,86.3,8.2,5.5
E00132548,80.1,15.3,4.6
E00133943,78.7,13,8.3
E00133944,81.6,13.2,5.2
E00133945,82.9,11.7,5.4
E00133946,64,24.1,11.9
E00133947,90.2,8.5,1.3
E00133948,84.4,10.9,4.7
E00133949,85.4,10.5,4.2
E00133950,80.4,13.2,6.4
E00133951,77.9,14.8,7.3
E00133953,77,18.5,4.4
E00134068,78.7,18.1,3.2
E00134069,86.9,13.1,0
E00134070,85.3,12.7,2
E00134071,75.7,17.9,6.5
E00134073,70.4,16.3,13.4
E00134075,64.3,21.7,14
E00134076,74,17.8,8.3
E00134077,73,17,9.9
E00134078,69.2,21.8,9
E00134079,80.6,12.8,6.6
E00134080,72.9,18.1,9
