areacd,in_full_time_education-001,in_full_time_education-002
E00066373,9.7,90.3
E00066378,7.7,92.3
E00066380,12.9,87.1
E00066383,14.8,85.2
E00066385,5.2,94.8
E00066386,9.9,90.1
E00066387,9.2,90.8
E00066388,17.9,82.1
E00066389,22.4,77.6
E00066390,18.8,81.3
E00066391,5.6,94.4
E00066438,16.6,83.4
E00066439,12.3,87.7
E00066441,10.7,89.3
E00066442,5.2,94.8
E00066445,19,81
E00066446,12.4,87.6
E00066447,14.3,85.7
E00066448,11.6,88.4
E00066449,11.7,88.3
E00066450,15.6,84.4
E00066451,9.8,90.2
E00066452,10.7,89.3
E00066453,14.2,85.8
E00066454,7.4,92.6
E00066455,18.1,81.9
E00066456,11.2,88.8
E00066457,10.6,89.4
E00066458,25.9,74.1
E00066459,12,88
E00066460,13.9,86.1
E00066461,13.9,86.1
E00066462,11.8,88.2
E00066463,13.2,86.8
E00066464,12.9,87.1
E00066465,14.3,85.7
E00066466,13.5,86.5
E00066468,12.1,87.9
E00066470,21.6,78.4
E00066550,9.6,90.4
E00066551,13.4,86.6
E00066552,10.9,89.1
E00066553,24.2,75.8
E00066554,16.5,83.5
E00066555,12.6,87.4
E00066556,18.5,81.5
E00066557,9.6,90.4
E00066558,14.9,85.1
E00066559,11.9,88.1
E00066560,5.1,94.9
E00066561,11.8,88.2
E00066562,8.5,91.5
E00066563,9.3,90.7
E00066564,18.7,81.3
E00066565,10.6,89.4
E00066568,16,84
E00066569,13.2,86.8
E00066570,7.8,92.2
E00066571,15.3,84.7
E00066572,16.3,83.7
E00066573,17.3,82.7
E00066574,13.6,86.4
E00066575,30.9,69.1
E00066576,12.2,87.8
E00066577,13.7,86.3
E00066578,17.3,82.7
E00066579,17.7,82.3
E00066580,23.4,76.6
E00066664,13.9,86.1
E00066665,11.9,88.1
E00066666,12.9,87.1
E00066667,10.9,89.1
E00066668,14.9,85.1
E00066669,9.9,90.1
E00066670,5.6,94.4
E00066671,10.9,89.1
E00066672,10.9,89.1
E00066674,10.7,89.3
E00066675,10.1,89.9
E00066676,20.9,79.1
E00066677,16.3,83.7
E00066678,19.1,80.9
E00066679,14.8,85.2
E00066680,16.5,83.5
E00066681,16.3,83.7
E00066682,10.5,89.5
E00066683,10.3,89.7
E00066684,15.9,84.1
E00066685,15.5,84.5
E00066686,16.1,83.9
E00066716,16.8,83.2
E00066717,16.8,83.2
E00066719,11.9,88.1
E00066720,25.2,74.8
E00066729,11.4,88.6
E00066734,12.1,87.9
E00066735,20.3,79.7
E00132169,11.6,88.4
E00132170,16.4,83.6
E00132171,6.5,93.5
E00132172,14.4,85.6
E00132173,13.3,86.7
E00132174,10,90
E00132175,11.4,88.6
E00132249,17.8,82.2
E00132250,17.3,82.7
E00132251,20.3,79.7
E00132252,11.1,88.9
E00132253,13.5,86.5
E00132255,16.3,83.7
E00132256,16.6,83.4
E00132257,13.7,86.3
E00132258,11,89
E00132259,13.5,86.5
E00132260,10.6,89.4
E00132304,14.1,85.9
E00132314,20.6,79.4
E00132317,12.1,87.9
E00132318,7.5,92.5
E00132321,12.7,87.3
E00132360,16.7,83.3
E00132361,6.9,93.1
E00132362,21,79
E00132364,13.4,86.6
E00132365,23.2,76.8
E00132366,20.6,79.4
E00132367,16.8,83.2
E00132376,13,87
E00132377,8.9,91.1
E00132378,12.2,87.8
E00132379,12.4,87.6
E00132380,10.4,89.6
E00132381,17.7,82.3
E00132382,12.5,87.5
E00132385,17.4,82.6
E00132386,8.2,91.8
E00132388,17.6,82.4
E00132422,11.7,88.3
E00132424,14,86
E00132426,20.2,79.8
E00132427,14.1,85.9
E00132437,13.9,86.1
E00132438,16,84
E00132439,14.7,85.3
E00132443,10.1,89.9
E00132444,11.4,88.6
E00132543,20,80
E00132544,14.2,85.8
E00132545,15.6,84.4
E00132546,18.8,81.2
E00132547,12.4,87.6
E00132548,12.9,87.1
E00133943,14.7,85.3
E00133944,24.2,75.8
E00133945,17.8,82.2
E00133946,9.3,90.7
E00133947,21.8,78.2
E00133948,7.5,92.5
E00133949,19.7,80.3
E00133950,18.7,81.3
E00133951,12.2,87.8
E00133953,10.7,89.3
E00134068,16.9,83.1
E00134069,15.2,84.8
E00134070,22.2,77.8
E00134071,11.2,88.8
E00134073,16.6,83.4
E00134075,9.7,90.3
E00134076,20.9,79.1
E00134077,17.3,82.7
E00134078,12.5,87.5
E00134079,16,84
E00134080,11.7,88.3
E00134081,12.1,87.9
E00134082,12.8,87.2
E00134083,12.5,87.5
E00134084,13.7,86.3
E00134085,10.1,89.9
E00134206,16,84
E00134208,15.8,84.2
E00134209,19.9,80.1
E00134210,17.7,82.3
E00134211,5.6,94.4
E00134212,15.5,84.5
E00134213,21.7,78.3
E00134214,16.3,83.7
E00168571,22.8,77.2
E00168572,14.2,85.8
E00168573,24.7,75.3
E00169349,10.8,89.2
E00173596,19.9,80.1
E00173597,16.7,83.3
E00173598,12.9,87.1
E00173599,27.6,72.4
E00173603,24.8,75.2
E00185326,20.1,79.9
E00185343,17.9,82.1
E00185388,25.3,74.7
E00185405,6.7,93.3
E00185429,6.3,93.8
E00185430,20.9,79.1
E00189233,16.7,83.3
E00189247,14.3,85.7
E00189253,15,85
E00189255,26.2,73.8
E00189262,23.9,76.1
E00189290,30.4,69.6
E00189292,32.5,67.5
E00189294,21.9,78.1
E00189308,30.8,69.2
E00189310,13.1,86.9
E00189312,28.3,71.7
