areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00066373,45.6,0.4,54
E00066378,45.1,3.6,51.3
E00066380,45.8,2.8,51.4
E00066383,47.6,2,50.4
E00066385,31.7,0.4,67.8
E00066386,39.3,2.4,58.3
E00066387,36.7,2.4,60.9
E00066388,75.7,0.6,23.7
E00066389,69.4,2.4,28.2
E00066390,74.9,1,24.1
E00066391,28.8,1.8,69.5
E00066438,48.2,2.1,49.7
E00066439,50.7,0.7,48.6
E00066441,52.1,0.4,47.4
E00066442,43.7,1.8,54.5
E00066445,55.2,3.3,41.5
E00066446,38.5,1.8,59.8
E00066447,53.2,2.5,44.3
E00066448,52.4,2,45.5
E00066449,45.5,2,52.5
E00066450,60.1,1.4,38.4
E00066451,52.3,3.7,44
E00066452,38.7,1.7,59.6
E00066453,44.7,1.7,53.6
E00066454,38.8,2.7,58.4
E00066455,56.5,2.4,41.1
E00066456,48.9,0,51.1
E00066457,46.2,0.4,53.4
E00066458,68.9,3.8,27.3
E00066459,54.2,1.2,44.6
E00066460,60,3.7,36.3
E00066461,47.5,2.9,49.6
E00066462,42.5,2.4,55.1
E00066463,43.5,2.1,54.5
E00066464,48.2,0.8,51
E00066465,50.4,0,49.6
E00066466,51.3,0.9,47.8
E00066468,58.2,0,41.8
E00066470,69.2,3.3,27.5
E00066550,50.9,2.2,46.9
E00066551,53.5,2.6,43.9
E00066552,50,0.4,49.6
E00066553,54.3,1.3,44.4
E00066554,59.1,2.3,38.6
E00066555,49.4,0.4,50.2
E00066556,52.9,1.3,45.7
E00066557,55.8,0,44.2
E00066558,33.9,4.1,62
E00066559,50.4,2.1,47.4
E00066560,39.7,1,59.3
E00066561,51.9,1.3,46.8
E00066562,46.3,1.3,52.5
E00066563,49.8,0.9,49.4
E00066564,60.3,1.9,37.9
E00066565,50.2,1.7,48
E00066568,54.6,3.1,42.4
E00066569,44.8,2,53.2
E00066570,42.8,1.3,55.9
E00066571,55.5,1.3,43.2
E00066572,57.4,2.7,39.9
E00066573,59.7,0.4,39.8
E00066574,50.4,1.9,47.8
E00066575,68,0.5,31.5
E00066576,38,4.8,57.2
E00066577,56.7,1.3,42
E00066578,49.6,2.1,48.3
E00066579,59.2,2.9,37.9
E00066580,59.1,5.4,35.5
E00066664,56.9,1.9,41.2
E00066665,56.8,1.2,42
E00066666,64.9,3.4,31.7
E00066667,48.6,2.4,49
E00066668,60,1.8,38.2
E00066669,41.3,0.4,58.3
E00066670,25.3,3.2,71.5
E00066671,44.5,1.3,54.2
E00066672,44.3,3.8,51.9
E00066674,38.4,2.2,59.5
E00066675,41.5,1.8,56.7
E00066676,48.2,3.2,48.6
E00066677,58.8,0.8,40.3
E00066678,63.4,3,33.6
E00066679,49.8,3.7,46.5
E00066680,69.4,0.8,29.8
E00066681,60.1,0.5,39.4
E00066682,33.7,0.6,65.7
E00066683,45.4,4.2,50.5
E00066684,53,2,45.1
E00066685,59.9,0,40.1
E00066686,50.4,0.8,48.8
E00066716,57.9,1.6,40.5
E00066717,57,1,42
E00066719,44.8,1.7,53.4
E00066720,61.9,2.1,36.1
E00066729,43.8,0,56.3
E00066734,50.7,1.1,48.2
E00066735,70,0.3,29.6
E00132169,35.4,1.2,63.4
E00132170,43.3,2.3,54.4
E00132171,47,0.4,52.6
E00132172,51.6,0,48.4
E00132173,39.6,0.8,59.6
E00132174,48.9,4.5,46.6
E00132175,48.1,1.5,50.4
E00132249,59.3,3,37.7
E00132250,53,1.5,45.5
E00132251,61.3,1.7,37
E00132252,38.9,1.5,59.6
E00132253,58.4,3.8,37.8
E00132255,43.5,1.1,55.4
E00132256,50,2.4,47.6
E00132257,46.1,4.1,49.8
E00132258,41.2,2.1,56.7
E00132259,52.5,3.3,44.2
E00132260,42.3,2.1,55.6
E00132304,57.9,3.3,38.8
E00132314,53.6,0.7,45.7
E00132317,51.6,5.3,43.2
E00132318,42.4,2.2,55.3
E00132321,40.3,4,55.7
E00132360,58.3,1.6,40.1
E00132361,41.3,4.7,54
E00132362,50.4,4.9,44.7
E00132364,43.9,2.7,53.4
E00132365,59.2,2.8,38.1
E00132366,41.3,2.2,56.5
E00132367,53.2,1.3,45.6
E00132376,57.6,2.4,40
E00132377,51.4,1.1,47.5
E00132378,46.6,2.6,50.7
E00132379,33.6,0.9,65.5
E00132380,36,1.7,62.3
E00132381,51.4,1.4,47.1
E00132382,60.3,2.2,37.5
E00132385,54.5,2.5,43
E00132386,57.9,4.8,37.3
E00132388,58.9,5.4,35.6
E00132422,57.8,3.9,38.3
E00132424,41.8,2.8,55.4
E00132426,54,1.4,44.6
E00132427,47.4,4.8,47.8
E00132437,44.4,4,51.5
E00132438,56.1,1.6,42.3
E00132439,47,2.2,50.9
E00132443,46.8,2.5,50.7
E00132444,44.3,4.7,51
E00132543,59.2,2.5,38.3
E00132544,47.4,1,51.5
E00132545,52.1,1,46.9
E00132546,58.7,1.1,40.2
E00132547,45.9,2.2,51.9
E00132548,50.2,1.6,48.2
E00133943,51.4,3.5,45.2
E00133944,48.4,2.2,49.4
E00133945,52.1,0,47.9
E00133946,36,3.1,61
E00133947,60,2.4,37.6
E00133948,46.7,2.1,51.3
E00133949,61.3,3.4,35.3
E00133950,59.4,5.4,35.1
E00133951,51.1,1.1,47.9
E00133953,52.7,1.2,46.1
E00134068,51.6,0,48.4
E00134069,63.9,4.9,31.3
E00134070,56.2,5.8,38
E00134071,51.1,3.1,45.8
E00134073,40.9,4.9,54.2
E00134075,44.2,1.5,54.4
E00134076,48.4,3.2,48.4
E00134077,48.3,0.9,50.9
E00134078,40.8,2.9,56.3
E00134079,59.1,3.5,37.3
E00134080,48.5,4.8,46.7
E00134081,58.9,6.3,34.7
E00134082,58.9,1.3,39.7
E00134083,47.9,1.9,50.2
E00134084,48.9,2.2,48.9
E00134085,51.3,2.1,46.7
E00134206,45.6,2.2,52.2
E00134208,47.5,1.4,51.1
E00134209,50,0,50
E00134210,65.6,0.5,33.9
E00134211,35.1,1.2,63.7
E00134212,54.4,1.8,43.9
E00134213,58.8,2.2,39.1
