areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00043835,32.6,67.4
E00043836,29.4,70.6
E00043837,32.1,67.9
E00043838,33.3,66.7
E00043839,30.8,69.2
E00043841,27.4,72.6
E00043842,18.5,81.5
E00043844,31.9,68.1
E00043901,34.7,65.3
E00043902,38.9,61.1
E00043903,30.9,69.1
E00043908,21.5,78.5
E00043909,29.1,70.9
E00043910,23.8,76.2
E00043911,30.4,69.6
E00043913,33.3,66.7
E00043914,43.4,56.6
E00043917,55.2,44.8
E00043918,29.5,70.5
E00043919,33.8,66.2
E00043920,50,50
E00043921,37.1,62.9
E00043922,29.1,70.9
E00043923,29.5,70.5
E00043924,36.5,63.5
E00043925,38.8,61.2
E00043926,18.9,81.1
E00044107,32.1,67.9
