areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00043835,48.8,51.2
E00043836,43.8,56.2
E00043837,33.5,66.5
E00043838,35.7,64.3
E00043839,43.5,56.5
E00043841,45.4,54.6
E00043842,24.8,75.2
E00043844,28.6,71.4
E00043901,60.1,39.9
E00043902,32.8,67.2
E00043903,43.6,56.4
E00043908,61.3,38.7
E00043909,56.2,43.8
E00043910,57.8,42.2
E00043911,46.6,53.4
E00043913,34.9,65.1
E00043914,41.9,58.1
E00043917,27.9,72.1
E00043918,35.7,64.3
E00043919,38.5,61.5
E00043920,24.6,75.4
E00043921,23.1,76.9
E00043922,54.6,45.4
E00043923,52.7,47.3
E00043924,52.6,47.4
E00043925,32.9,67.1
E00043926,42.2,57.8
E00044107,45.5,54.5
