areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00043835,53.7,26.9,15.7,3.7
E00043836,31,31,25.9,12.1
E00043837,8.3,14.2,74.2,3.3
E00043838,32.8,29.3,29.3,8.6
E00043839,28,32.8,32.8,6.4
E00043841,29.4,22.1,43.4,5.1
E00043842,9.7,2.9,83.5,3.9
E00043844,12.6,11.8,64.7,10.9
E00043901,64.3,28.7,1.4,5.6
E00043902,16.9,16.2,54.2,12.7
E00043903,29.5,30.2,33.3,7
E00043908,59.6,35.1,0.9,4.4
E00043909,57.1,35,2.1,5.7
E00043910,65.5,33.1,0.7,0.7
E00043911,36.1,30.8,15.8,17.3
E00043913,33.8,17.5,36.3,12.5
E00043914,18.7,15.9,57,8.4
E00043917,6,9.4,80.3,4.3
E00043918,9.6,8.8,72.8,8.8
E00043919,22.6,21.1,51.9,4.5
E00043920,1.8,9.1,83.6,5.5
E00043921,7.8,11.2,73.3,7.8
E00043922,40.3,46.8,7.3,5.6
E00043923,38.4,28.6,23.2,9.8
E00043924,25,47.6,17.7,9.7
E00043925,6.5,2.2,85.6,5.8
E00043926,27.7,30.3,31.9,10.1
E00044107,36.7,16.5,34.9,11.9
