areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00043835,24.3,38.3,28,9.3
E00043836,25,46.6,23.3,5.2
E00043837,57.9,28.9,13.2,0
E00043838,26.3,49.2,16.1,8.5
E00043839,32.3,41.9,21.8,4
E00043841,29.4,38.2,23.5,8.8
E00043842,61.8,33.3,4.9,0
E00043844,48.3,37.3,12.7,1.7
E00043901,12.8,46.8,31.9,8.5
E00043902,47.6,34.3,12.6,5.6
E00043903,33.6,33.6,25.2,7.6
E00043908,14.9,56.1,22.8,6.1
E00043909,15.1,49.6,28.8,6.5
E00043910,16.7,45.7,27.5,10.1
E00043911,33.3,37.8,21.5,7.4
E00043913,37.2,52.6,9,1.3
E00043914,42.5,38.7,15.1,3.8
E00043917,53,31.6,11.1,4.3
E00043918,44,40.8,14.4,0.8
E00043919,30.5,35.9,27.5,6.1
E00043920,60.9,30.9,8.2,0
E00043921,58.6,29.3,7.8,4.3
E00043922,14.4,40.8,36,8.8
E00043923,20.5,47.3,22.3,9.8
E00043924,28.6,50,16.7,4.8
E00043925,46.4,38.4,12.3,2.9
E00043926,30,40,25,5
E00044107,37.6,41.3,12.8,8.3
