geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00082128,4.6,23.1,46.9,25.4
E00082129,9.5,33.3,35.8,21.4
E00082131,3.5,27.2,39.5,29.8
E00082132,0.6,19,47.2,33.1
E00082133,2.4,20.5,47.2,29.9
E00082134,4,34.7,37.9,23.4
E00082135,1.4,30.9,48.2,19.4
E00082136,0,21.4,46.2,32.4
E00082137,6.7,37.8,45.4,10.1
E00082138,3.7,24.3,47.8,24.3
E00082139,8.2,16.4,32.8,42.6
E00082140,5.7,37.5,43.2,13.6
E00082141,8.6,43.2,38.9,9.3
E00082151,0,20.5,55.4,24.1
E00082158,12.9,30.1,49.5,7.5
E00082163,8.3,45.8,28.3,17.5
E00082166,4.9,29.4,37.8,28
E00082167,1.4,26.1,48.6,23.9
E00082168,4.1,27.9,41.8,26.2
E00082169,2.8,30.3,40.4,26.6
E00082170,1.8,26.5,39.8,31.9
E00082171,8.8,31,39.8,20.4
E00082172,6.1,23.5,34.7,35.7
E00082173,6.4,27,40.4,26.2
E00082174,5.3,24.7,40,30
E00082175,1,23.7,42.3,33
E00082176,3.1,32.8,36.7,27.3
E00082177,0.9,21.5,44.9,32.7
E00082178,4.5,26.4,42.7,26.4
E00082179,6.5,24.1,52.4,17.1
E00082180,2.5,28.9,47.9,20.7
E00082182,3.3,32.6,38,26.1
E00082183,5.2,35.7,44.2,14.9
E00082184,0.7,22.3,56.8,20.3
E00082185,15.3,41.4,31.2,12.1
E00082186,8.5,24.1,50.4,17
E00082196,0.8,20.7,57.9,20.7
E00082197,6.5,50.8,32.3,10.5
E00082198,23.4,32.8,33.6,10.2
E00082200,12.8,41.4,33.1,12.8
E00082210,4.5,34.4,40.9,20.1
E00082228,5.6,37.3,35.9,21.1
E00082229,7.7,33.1,37.7,21.5
E00082230,3,26.5,52.3,18.2
E00082231,4.6,41.4,38.2,15.8
E00082232,4.2,28.2,38,29.6
E00082233,2.7,25.1,49.2,23
E00082234,5.8,38.3,33.3,22.5
E00082235,2.8,14,44.1,39.2
E00082236,5,31,53.1,10.9
E00082237,4.4,34.3,44.5,16.8
E00082238,14.6,40.4,27.8,17.2
E00082239,16.6,44.6,27.4,11.4
E00082240,23.9,43,24.6,8.5
E00082241,20.7,36.4,30.7,12.1
E00082242,10.9,41.6,32.7,14.9
E00082243,18.7,46.8,25.7,8.8
E00082244,18.6,39.1,30.1,12.2
E00082245,30,45.8,18.7,5.4
E00082247,12.1,33.3,40.4,14.2
E00082248,14.6,39.7,33.8,11.9
E00082249,6.9,38.5,42.3,12.3
E00082250,9.4,50.4,30.7,9.4
E00082251,13.1,38.5,36.1,12.3
E00082252,15.7,49.1,27,8.2
E00082253,25,44.8,21.6,8.6
E00082254,3.3,30.1,42.3,24.4
E00082255,5.7,27.1,40,27.1
E00082256,8.8,23.1,42.9,25.2
E00082257,3.9,23.3,49.4,23.3
E00082258,7.6,26.7,40.5,25.2
E00082259,6.9,36.6,38.9,17.6
E00082261,3.1,21.9,43.8,31.3
E00082262,8.7,30,38,23.3
E00082263,10.7,37.3,33.7,18.3
E00082264,4.1,33.1,41.9,20.9
E00082265,5.8,18.2,49.4,26.6
E00082266,6.7,28.9,47.2,17.2
E00082267,5.1,31.4,39,24.6
E00082268,5.4,33.1,40.8,20.8
E00082269,1.1,33.7,38,27.2
E00082270,6,27.3,40,26.7
E00082271,4.9,24,49.7,21.3
E00082272,4.3,16.4,47.1,32.1
E00082273,4.1,27.4,37.6,31
E00082274,6.2,33.3,44.2,16.3
E00082275,12.8,35.9,37.6,13.7
E00082276,8,36,40,16
E00082278,7.2,17.8,45.4,29.6
E00082279,1.7,25.2,42.9,30.3
E00082280,9.6,29.4,39.7,21.3
E00082386,2.4,23,41.3,33.3
E00082388,20.5,39.7,26.7,13
E00082389,19.4,50,26.9,3.7
E00082390,27.8,55.6,15.7,0.9
E00082391,36.4,46.6,14.4,2.5
E00082394,38.5,36.5,17.7,7.3
E00082395,9.9,52.1,28.9,9.1
E00082396,22,46,26,6
E00082397,44.3,43.3,11.3,1
E00082398,18.5,47.9,26.9,6.7
E00082399,17,50.3,26.1,6.5
E00082400,6.7,53.3,32.5,7.5
E00082405,12,37.7,37.7,12.6
E00082406,16.2,43.8,30,10
E00082407,3,17.8,48.1,31.1
E00082408,12.3,35.1,33.3,19.3
E00082409,15.3,51.4,20.8,12.5
E00082410,5.1,38.6,35.2,21
E00082411,11.2,49.5,31.9,7.4
E00082412,19,52.3,23.6,5.2
E00082413,16.3,39.2,29.4,15
E00082414,9.6,40,37,13.3
E00082415,8.4,30.8,44.8,16.1
E00082427,2.5,37,34.5,26.1
E00082428,0,33,48.5,18.6
E00082429,7.1,27.6,44.2,21.2
E00082453,2.4,24.6,43.7,29.4
E00082454,11.8,35.5,40.8,11.8
E00082455,13,40.7,35.8,10.6
E00082456,22.9,42.7,22.9,11.5
E00082457,10.7,42.6,32.8,13.9
