geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00082128,93.1,4.6,2.3
E00082129,80.2,19.8,0
E00082131,95.6,3.5,0.9
E00082132,98.8,1.2,0
E00082133,100,0,0
E00082134,96.8,3.2,0
E00082135,92.1,7.2,0.7
E00082136,99.3,0.7,0
E00082137,85,15,0
E00082138,94.1,5.9,0
E00082139,87.3,12.7,0
E00082140,96.6,2.3,1.1
E00082141,95,5,0
E00082151,99.1,0.9,0
E00082158,90.3,9.7,0
E00082163,100,0,0
E00082166,93.1,6.9,0
E00082167,95.1,4.9,0
E00082168,98.4,0.8,0.8
E00082169,93.6,5.5,0.9
E00082170,85.1,14.9,0
E00082171,89.4,10.6,0
E00082172,98,2,0
E00082173,96.5,2.8,0.7
E00082174,99.5,0.5,0
E00082175,96.9,3.1,0
E00082176,96,4,0
E00082177,92.5,6.5,0.9
E00082178,99.1,0.9,0
E00082179,99.4,0.6,0
E00082180,81.8,16.5,1.7
E00082182,90,10,0
E00082183,99.3,0.7,0
E00082184,98.7,1.3,0
E00082185,76.3,23.8,0
E00082186,86.6,13.4,0
E00082196,99.2,0.8,0
E00082197,99.2,0.8,0
E00082198,57.6,42.4,0
E00082200,91,9,0
E00082210,100,0,0
E00082228,100,0,0
E00082229,94.6,5.4,0
E00082230,98.5,0.8,0.8
E00082231,65.8,5.9,28.3
E00082232,100,0,0
E00082233,100,0,0
E00082234,98.3,0.8,0.8
E00082235,97.9,2.1,0
E00082236,97.9,2.1,0
E00082237,100,0,0
E00082238,86.1,13.9,0
E00082239,92,8,0
E00082240,67.6,32.4,0
E00082241,69.8,30.2,0
E00082242,63.3,36.7,0
E00082243,50.9,49.1,0
E00082244,96.9,3.1,0
E00082245,62.1,37.9,0
E00082247,95.7,4.3,0
E00082248,96,4,0
E00082249,99.2,0.8,0
E00082250,74.4,25.6,0
E00082251,88.7,11.3,0
E00082252,78.3,21.7,0
E00082253,78.2,21.8,0
E00082254,99.2,0.8,0
E00082255,96.5,3.5,0
E00082256,100,0,0
E00082257,96.7,2.2,1.1
E00082258,99.2,0.8,0
E00082259,99.2,0.8,0
E00082261,100,0,0
E00082262,98,0.7,1.3
E00082263,89.3,10.7,0
E00082264,89.9,10.1,0
E00082265,97.4,1.3,1.3
E00082266,91.6,7.8,0.6
E00082267,90.6,9.4,0
E00082268,89.2,10,0.8
E00082269,100,0,0
E00082270,89.3,10.7,0
E00082271,98.3,1.1,0.6
E00082272,98.6,0.7,0.7
E00082273,98,2,0
E00082274,94.4,4.8,0.8
E00082275,92.4,7.6,0
E00082276,100,0,0
E00082278,95.3,4,0.7
E00082279,98.3,0,1.7
E00082280,96.3,3.7,0
E00082386,99.2,0.8,0
E00082388,97.3,2.7,0
E00082389,59.6,40.4,0
E00082390,40.2,59.8,0
E00082391,52.5,46.6,0.8
E00082394,51.5,48.5,0
E00082395,62.5,37.5,0
E00082396,48.3,51.7,0
E00082397,42.1,57.9,0
E00082398,62.2,33.6,4.2
E00082399,71,29,0
E00082400,95,5,0
E00082405,75.6,24.4,0
E00082406,96.2,3.8,0
E00082407,99.3,0.7,0
E00082408,62.9,37.1,0
E00082409,81.5,18.5,0
E00082410,89.8,9.7,0.6
E00082411,75.5,24.5,0
E00082412,47.1,50.6,2.3
E00082413,76,24,0
E00082414,93.3,6.7,0
E00082415,99.3,0.7,0
E00082427,80.7,19.3,0
E00082428,82.5,17.5,0
E00082429,94.2,5.8,0
E00082453,94.5,5.5,0
E00082454,97.3,1.4,1.4
E00082455,99.2,0.8,0
E00082456,78.3,21.7,0
E00082457,95.9,3.3,0.8
E00082458,73.3,25.8,0.8
E00082459,88.2,11.8,0
E00082460,80.6,19.4,0
E00082461,65.1,34.9,0
E00082462,90.4,9,0.6
E00082463,85.5,14.5,0
E00082464,98.1,1.9,0
E00082465,97.6,2.4,0
E00082466,87.6,12.4,0
E00082467,61.1,38.9,0
E00082468,86.1,13.9,0
E00082469,70.2,29.8,0
E00082470,89.4,10.6,0
E00082471,93.3,6.7,0
E00082472,77.6,22.4,0
E00082473,96.9,3.1,0
E00082474,99,0,1
E00082475,97.1,2.9,0
E00082476,54.7,45.3,0
E00082477,75.9,24.1,0
E00082478,91.4,8.6,0
E00082480,96.2,1.5,2.3
E00082483,100,0,0
E00082484,69.4,30.6,0
E00082486,95.7,4.3,0
E00082487,85,15,0
E00082488,89.3,10.7,0
E00082489,92.4,7.6,0
E00082490,32.3,67.7,0
E00082491,93.8,6.2,0
E00082492,84.7,15.3,0
E00082493,67.3,32.7,0
E00082494,52,48,0
E00082495,100,0,0
E00082503,98.8,0.6,0.6
E00082505,69.6,30.4,0
E00082506,84.6,15.4,0
E00082507,86.5,13.5,0
E00082508,68.6,31.4,0
E00082509,100,0,0
E00082510,50,50,0
E00082511,89.4,10.6,0
E00082512,100,0,0
E00082513,99.2,0.8,0
E00082514,100,0,0
E00082515,89.7,10.3,0
E00082516,100,0,0
E00082517,98.2,1.8,0
E00082518,72.8,26.6,0.6
E00082521,71.5,28.5,0
E00082522,90.9,9.1,0
E00082523,74.1,25.9,0
E00082525,91.3,8.7,0
E00082526,95.8,4.2,0
E00082533,70.1,29.9,0
E00082534,99.1,0.9,0
E00082535,99.3,0.7,0
E00082536,98.7,0.6,0.6
E00082537,100,0,0
E00082538,99.2,0.8,0
E00082539,100,0,0
E00082540,97.7,2.3,0
E00082541,99.2,0,0.8
E00082542,96.7,3.3,0
E00082544,63.4,1.1,35.5
E00082545,100,0,0
E00082546,93.8,6.2,0
E00082547,93,0.8,6.3
E00082548,92.4,1.7,5.9
E00082549,96.9,3.1,0
E00082550,96.8,2.8,0.5
E00082551,93.3,6.7,0
E00082552,100,0,0
E00082553,65.3,34.7,0
E00082554,99.2,0,0.8
E00082555,71.2,28.8,0
E00082556,82.4,17.6,0
E00082557,79.7,20.3,0
E00082558,79.7,20.3,0
E00082559,6.7,93.3,0
E00082560,77.9,22.1,0
E00082561,67.4,32.6,0
E00082562,86.2,13.8,0
E00082563,59.9,40.1,0
E00082566,66,34,0
E00082567,88.7,11.3,0
E00082568,36.4,63.6,0
