geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00082128,82.2,12.7,1.3,2.9,1
E00082129,87.5,9.2,1.6,0.2,1.4
E00082131,94,3.5,0.7,0,1.8
E00082132,86.4,11.5,1.2,0.7,0.2
E00082133,86.5,11,1.6,0.9,0
E00082134,90.9,6.1,3,0,0
E00082135,88,8,0.9,2.2,0.9
E00082136,88.5,7,1.1,2.9,0.5
E00082137,91.6,5.9,1.3,0.6,0.6
E00082138,89.5,8,0.6,0.6,1.4
E00082139,89.2,6.1,2,1.4,1.4
E00082140,86.2,8.1,1.2,2,2.4
E00082141,89.5,9.3,1.3,0,0
E00082151,91.2,7.3,0.3,0.3,0.9
E00082158,92.1,5,0.8,1.2,0.8
E00082163,91.6,7.8,0,0.3,0.3
E00082166,95.1,4,0.3,0,0.5
E00082167,92.2,5.4,1.2,0.9,0.3
E00082168,92.8,6.9,0.3,0,0
E00082169,86.6,12,0,1.1,0.4
E00082170,87.9,9.3,1.1,1.4,0.4
E00082171,93.5,4.9,0.4,1.1,0.2
E00082172,87.2,8.6,1.5,1.5,1.1
E00082173,94.4,4.1,0.9,0.3,0.3
E00082174,89.9,6.6,2.1,1.2,0.2
E00082175,87.6,8,2,1.2,1.2
E00082176,90.1,8.4,0.6,0.6,0.3
E00082177,91.5,5.8,1,0.3,1.4
E00082178,93.1,4.2,0.4,2.3,0
E00082179,89.2,6.9,1.6,1.2,1
E00082180,90,6.4,2.4,1.2,0
E00082182,89.9,7.4,2.8,0,0
E00082183,88.6,8.3,1.6,0.8,0.8
E00082184,90.6,6.4,1.8,0.7,0.7
E00082185,92.6,6.1,0.7,0.5,0.2
E00082186,91.9,6.4,0.8,0.3,0.6
E00082196,90,7.6,0.8,1.6,0
E00082197,87.5,6.9,1.4,2.1,2.1
E00082198,89.3,7.9,2,0.8,0
E00082200,91.9,4.9,1.7,1.2,0.3
E00082210,87.2,9.3,2.5,1,0
E00082228,88.2,7.9,2.1,0.3,1.6
E00082229,90.9,6.9,1.6,0.6,0
E00082230,90,8,1.1,0.6,0.3
E00082231,93,3.9,1.2,1.8,0.2
E00082232,89.3,8,0,1.6,1.1
E00082233,93.8,4.3,0.4,0.4,1.2
E00082234,82,12,3.9,1.7,0.4
E00082235,93.4,5.4,0,0.5,0.7
E00082236,87,6.2,3.3,2,1.6
E00082237,87.8,7.4,2.7,0.9,1.2
E00082238,86.2,6.8,2.8,2.8,1.4
E00082239,77,11.4,6.2,2,3.4
E00082240,79.4,13,2.3,3,2.3
E00082241,81.3,11.4,4.9,2.3,0
E00082242,79.2,7.2,4.4,7.5,1.7
E00082243,74.8,9.6,9.2,3.7,2.6
E00082244,83.5,10.6,1.9,2.2,1.9
E00082245,69.6,12.1,7.3,5.2,5.8
E00082247,94.3,3.1,2.1,0.5,0
E00082248,90.8,7.3,0.6,1.4,0
E00082249,89.1,4.4,4.4,0.7,1.4
E00082250,80.8,10.8,3.5,2.8,2.1
E00082251,80.3,9,5.5,2.4,2.8
E00082252,70.9,10.3,8,7.7,3.1
E00082253,82.1,10.6,3.3,3.7,0.3
E00082254,95.9,2.5,0.6,0.9,0
E00082255,93.5,6.3,0.3,0,0
E00082256,90.4,7.4,1.3,0,0.8
E00082257,92.3,5.3,1.1,1.1,0.2
E00082258,92.2,5.7,0.5,0,1.6
E00082259,89.7,6.5,1.9,0.3,1.6
E00082261,91.3,8.4,0.3,0,0
E00082262,90.5,7,0,1.1,1.4
E00082263,94.3,5.1,0.4,0.2,0
E00082264,94.2,3.5,1.6,0.7,0
E00082265,90.8,5.7,1,1.5,1
E00082266,88.5,6.2,2.9,1.4,1
E00082267,92.1,4.1,0.7,0.7,2.4
E00082268,94.3,4,0.9,0.3,0.6
E00082269,85.5,5.5,0.9,4.7,3.4
E00082270,89.3,6.2,1.4,2,1.1
E00082271,94.1,4.8,0.4,0,0.7
E00082272,92.3,6.1,0.3,1.1,0.3
E00082273,94.2,3.6,2.2,0,0
E00082274,87.3,9.8,1.6,0,1.3
E00082275,90.4,6.5,0.3,0.7,2
E00082276,90.4,5.8,0,1.9,1.9
E00082278,92.7,5.1,0.8,1.1,0.3
E00082279,94,5.7,0.3,0,0
E00082280,86.7,8.2,2.7,0.6,1.8
E00082386,94.7,2.9,1.5,0,0.9
E00082388,94.5,3.1,1.4,1,0
E00082389,74.8,6.5,5.6,6.5,6.5
E00082390,68.2,12.3,11.8,3.8,3.8
E00082391,90,7.6,1.4,0.9,0
E00082394,83.3,6.9,1.5,3.1,5.1
E00082395,81.9,9.6,3.2,2.4,2.8
E00082396,78.9,9.7,2.8,5.5,3
E00082397,73.1,13.1,6.9,5.1,1.7
E00082398,89.6,7.6,0.8,1.6,0.4
E00082399,81.2,6.8,2.1,3.8,6.2
E00082400,90.5,4.9,2.1,1.4,1.1
E00082405,83.5,5.9,2.9,2.7,4.9
E00082406,90.3,7.9,0,0,1.8
E00082407,84.1,13.6,1.2,1.2,0
E00082408,85.6,7,2.5,1.5,3.4
E00082409,92.5,4.7,1.9,0.6,0.3
E00082410,87.8,8,2.2,1.1,0.9
E00082411,92.2,5.3,1,1.3,0.3
E00082412,80.9,8.3,2.2,4.6,4
E00082413,91.9,5.3,1.5,0.5,0.8
E00082414,92.5,5.8,1.4,0,0.3
E00082415,88.4,9.2,0.3,1.1,1.1
E00082427,87.2,9.1,0.8,1.5,1.5
E00082428,84.1,10.9,2.7,1.8,0.5
E00082429,90.9,8.3,0,0.7,0
E00082453,90.4,8.4,0,0.6,0.6
E00082454,96.8,3.2,0,0,0
E00082455,92.6,4.5,1.3,1.6,0
E00082456,85.2,9.6,2.2,1.5,1.5
E00082457,86.2,10.4,2.8,0.6,0
E00082458,94,3.8,1.5,0.8,0
E00082459,88.4,6.5,2.8,1.9,0.5
E00082460,90.3,4.8,4.2,0.3,0.3
E00082461,83.4,9,2.1,2.4,3.1
E00082462,88.8,6.6,2.7,1.9,0
E00082463,95.6,2.5,0.3,1.6,0
E00082464,89.4,7.2,0,1.9,1.5
E00082465,91.9,6.1,1,0.7,0.3
E00082466,87.1,8.8,2,0.3,1.7
E00082467,76.5,9.5,8,3.3,2.7
E00082468,79.9,11.7,4.4,2.9,1.1
E00082469,73.2,14.6,2.4,7.3,2.4
E00082470,84.4,8.5,2.8,1.4,2.8
E00082471,84.8,7.7,4.7,2.7,0
E00082472,90.5,6.4,1.5,1.5,0
E00082473,93.3,6.4,0.3,0,0
E00082474,91.7,5.5,2.4,0,0.4
E00082475,95.5,4,0,0.6,0
E00082476,88.2,10.3,0.5,1,0
E00082477,85.9,8.4,3.4,2.3,0
E00082478,90.4,6.3,1.1,1.5,0.7
E00082480,91.1,6.6,0.9,0.6,0.6
E00082483,91.2,7.2,1.6,0,0
E00082484,89.1,8.3,0,1.3,1.3
E00082486,88.3,7.6,1.6,1.3,1.3
E00082487,88,8.3,0.4,0.4,2.9
E00082488,88.4,8.7,1.6,0.3,1
E00082489,91.2,6.8,0.3,0.3,1.4
E00082490,81.3,8.1,5.4,2.2,3
E00082491,89.9,5.1,2.1,3,0
E00082492,89.6,7.9,1.9,0,0.6
E00082493,90.4,6,2.1,0.7,0.7
E00082494,90.2,8,0.4,0.4,0.9
E00082495,91.2,4.2,1.6,2.9,0
E00082503,87.3,7.5,2.5,0.2,2.5
E00082505,93.9,4.5,0.5,0.5,0.5
E00082506,93.6,4,1.6,0.8,0
E00082507,89.1,8.6,1.2,0,1.2
E00082508,88.4,8.2,0.3,1.7,1.4
E00082509,98,2,0,0,0
E00082510,85,10.2,2.4,0.9,1.5
E00082511,92.6,4.8,0.6,1.3,0.6
E00082512,88.9,8.2,0.8,1.6,0.5
E00082513,90.9,4.9,2.1,1.4,0.7
E00082514,91.6,6.5,1.3,0.4,0.2
E00082515,90.1,6.1,2.5,0.6,0.8
E00082516,89.8,6,1.1,2.3,0.8
E00082517,92.6,5.4,0.9,0.7,0.4
E00082518,93.1,5.2,1.4,0.3,0
E00082521,89.3,5.7,3.1,0.9,0.9
E00082522,93.1,4.2,0.7,1,1
E00082523,88.5,8,2.6,0.6,0.3
E00082525,93.1,5.3,1.3,0.3,0
E00082526,96.6,1.5,1.5,0,0.4
E00082533,91.5,5.1,1.3,0.9,1.3
E00082534,90.6,6.8,0,1.8,0.7
E00082535,92.3,4,2.2,0.6,0.9
E00082536,93.2,4,1.5,0.5,0.8
E00082537,91.4,6.5,0.5,1.1,0.5
E00082538,92.6,4.1,2.7,0.3,0.3
E00082539,92.9,5.7,1,0,0.3
E00082540,96.2,2.9,0.6,0,0.3
E00082541,92.4,2.6,3.3,1.6,0
E00082542,95.1,2,1.1,1.7,0
E00082544,93.6,3.9,1.5,1,0
E00082545,92.8,6.2,0.3,0.3,0.3
E00082546,92.2,7.5,0.3,0,0
E00082547,95.4,3,1.5,0,0
E00082548,92.4,7.2,0.4,0,0
E00082549,90.5,7.3,1.2,0.6,0.3
E00082550,92.8,4.3,1.6,0.8,0.6
E00082551,91.3,3.7,2.7,2.3,0
E00082552,90.6,5.7,1.7,2,0
E00082553,90.2,7.7,1.1,0.6,0.4
E00082554,90.8,7.3,0.3,0.6,0.9
E00082555,93.1,5.6,0.3,0.7,0.3
E00082556,79.3,12.9,5,0.4,2.5
E00082557,87.9,7.7,0.7,2.6,1.1
E00082558,84.2,9.6,3.1,2.3,0.8
E00082559,84.3,13.4,1.2,0,1.2
E00082560,89.4,7.7,0.3,2,0.6
E00082561,86.1,7.2,1.2,2.6,2.9
E00082562,87,6.7,1.8,1.6,2.8
E00082563,94.1,5.9,0,0,0
E00082566,81.5,6.4,4.8,4.1,3.2
E00082567,81.9,6.9,3.1,5.8,2.3
E00082568,78.1,6.7,5.9,6.3,3
E00082569,65.8,8.8,4.5,11,9.9
E00082571,72,5.4,8.1,6.4,8.1
E00082575,64.2,7.8,10.9,8.8,8.3
E00082576,71.2,13.7,4.8,5.6,4.6
E00145686,92,6.8,0,0.8,0.4
E00145690,88,8.2,2.6,0.3,0.9
E00145693,86.5,10.4,1.2,1.2,0.8
E00145702,87.7,6,2.3,3.5,0.5
E00145723,90.8,7.2,0.9,0.6,0.6
E00145724,92.8,4.6,2,0.3,0.3
E00145725,94.2,5.4,0.4,0,0
E00145727,93.7,5.1,0.6,0.6,0
E00145768,92.5,7.3,0,0.3,0
E00145769,89.1,8.9,1,0,1
E00145770,91.1,6.1,0.4,2.1,0.4
E00145771,95,4.3,0.5,0,0.2
E00145772,91.5,4.4,2,0.7,1.4
E00145774,91.3,7.1,0.7,0.7,0.2
E00145775,92.6,4.5,1.4,0.7,0.7
E00145776,91.3,6.3,0.7,0,1.7
E00145777,87.6,7.1,1.4,2.5,1.4
E00145778,92.5,4.1,2,1,0.3
E00145779,87.4,6.3,3.1,2.2,0.9
E00145780,95.1,3.4,0.4,0.7,0.4
E00145781,88.8,6.5,1.4,1.7,1.7
E00145783,87.8,8.1,2,2,0
E00145784,88,7.7,3.3,0.7,0.4
E00145785,89.9,5.8,0.8,1.5,2
E00145786,89.2,7.8,1.2,1.5,0.3
E00145787,89.1,6.7,2.2,0.7,1.2
E00145788,90.6,5.6,1.4,2.1,0.3
E00145789,91.7,6.6,1,0.7,0
E00145790,87.7,7.3,1.5,2.9,0.6
E00145794,84.5,10.1,1.5,3.4,0.6
E00145795,81,9.3,5.5,3.9,0.3
E00145796,75.3,7.7,8.6,4.2,4.2
E00145797,78.2,7.6,6.9,4.2,3
E00145798,85.6,8.2,2.7,1.4,2.1
E00145799,87.8,7.3,2.1,1.8,0.9
E00145800,83.8,8.5,2.6,3.3,1.8
E00145804,86.8,10,2.9,0.3,0
E00145805,89.2,7.7,2.3,0.5,0.3
E00145806,80.4,7.5,4.2,3.8,4.2
E00145807,90.2,5.7,1.4,1.4,1.4
E00145808,79.1,12.1,2.6,5,1.2
E00145809,86,8,2.8,1.4,1.7
E00145810,80.4,9.2,4.5,4.5,1.4
E00145811,78.2,12.2,5.2,3,1.5
E00145812,83.3,8.4,4.2,2.7,1.3
E00145813,84.3,10.1,3.1,1,1.4
E00145814,80.4,8.9,5.5,5.2,0
E00145815,77.8,12.2,4.3,3.6,2.1
E00145816,73.8,12.1,8,4.2,1.9
E00145817,80.8,7.3,3.1,5.2,3.5
E00145818,76.7,7.9,6.4,2.7,6.4
E00145819,86.4,6.7,3.5,1.9,1.6
E00145820,85.4,6.3,4.7,2,1.6
E00145821,86.3,6.6,4.4,1.3,1.3
E00145827,81.6,9.6,3.4,1.4,4
E00145828,85.2,11.7,1.7,0.3,1
E00145829,82.3,9.1,3.7,3,1.8
E00145830,89.6,8.7,0.8,0.3,0.6
E00145831,77.4,11.6,3.4,3.4,4.2
E00145832,81,8.5,5.3,4.5,0.8
E00145833,70.4,10,8.5,6.7,4.4
E00145835,73,11.9,7.1,3.5,4.4
E00145836,84.6,7.7,3.7,2.5,1.5
E00145837,86.1,8.3,2.1,2.1,1.5
E00145838,91.4,6.4,1.1,0.8,0.3
E00145839,65.6,14.8,8.1,8.6,2.9
E00145841,81.8,8.7,4.9,2.2,2.4
E00145842,81.9,8.9,2.8,1.9,4.4
E00145843,72.3,9.7,7.2,6.8,4
E00145844,83.8,9.4,2.4,2.6,1.8
E00145845,64.5,11.9,8.5,8.2,6.9
E00145846,84.5,8.8,4.7,1.2,0.9
E00145847,81.5,10.4,4,2.4,1.7
E00145848,77.4,9.5,6,4.6,2.5
E00145849,84.2,8.4,2.5,1.9,3.1
E00145850,77.8,9.6,5.6,3.4,3.7
E00145851,81.5,9.3,3.6,2.1,3.6
E00145852,85.6,5.4,4.4,2.2,2.5
E00145853,92.6,7,0,0.3,0
E00145854,88.3,7.8,2.3,0.7,1
E00145855,87.7,8.4,2.4,1.3,0.3
E00145856,80.2,10.2,3.2,4.5,1.9
E00145857,90.3,4.8,3.2,1.2,0.4
E00145858,92.9,3.9,1.8,0.7,0.7
E00145859,91.6,6.4,0.8,0.4,0.8
E00145860,93.4,4.9,1.4,0.3,0
E00145861,88.1,9,1.4,1.4,0
E00145862,91.4,2.4,3.1,1,2.1
E00145863,87.4,6.3,2.9,2.3,1.1
E00145864,88.9,6.4,3.1,0.9,0.7
E00145865,87.7,7.1,4.4,0.7,0
E00145867,86.2,9.2,2.3,1.7,0.6
E00145868,83.1,8.6,3.6,1.1,3.6
E00145889,91.3,7,0.7,0.3,0.7
E00145890,91.5,4.4,2.4,1.7,0
E00145891,88.9,10,0,0.4,0.7
E00145892,92.6,6.2,0,0,1.2
E00145893,82.6,13.2,1.3,2.1,0.9
E00145894,93.3,4.8,0,0.6,1.2
E00145895,80,12.3,2.5,3.5,1.8
E00145896,90.5,8.8,0,0.7,0
E00145897,89.4,7,0.3,1.2,2.1
E00145898,86.2,8.2,2.2,2.8,0.6
E00145899,85.5,7.8,4,1.4,1.2
E00145900,91.6,6.5,1.2,0.3,0.3
E00145901,92.7,7,0,0,0.3
E00145902,91.5,5.9,0.8,0.8,0.8
E00145903,88.9,9.1,0,0,2
E00145904,89.3,7.1,3.6,0,0
E00145905,90.8,6.7,1.3,1.3,0
E00145906,86.9,11.1,2,0,0
E00145907,87.6,9.3,0.8,2.3,0
E00145908,87.6,8.5,0.7,2.8,0.4
E00145919,90.5,8.5,0.5,0.5,0
E00145920,97.4,2.6,0,0,0
E00145921,93.8,3.1,0.3,2.2,0.6
E00145922,94,4.1,1,1,0
E00145923,90.2,9.4,0.4,0,0
E00145924,94.4,4.9,0.7,0,0
E00145925,90.7,6.6,0.3,0,2.4
E00145926,96.4,2.5,0,0.5,0.5
E00146047,87.4,10.9,0.6,1.1,0
E00146048,92,6.2,0.4,1.3,0
E00146049,87.5,6.4,3.1,2,1
E00146050,83.8,9.6,2.6,2.2,1.7
E00146051,86,5.3,2.2,4.8,1.8
E00146052,80.9,11.1,3.4,2.8,1.8
E00146053,91.5,6.6,0.9,0,0.9
E00146054,85.8,12.5,1.3,0.4,0
E00146055,89.5,3.9,2.5,1.7,2.5
E00146056,91.6,4.5,2,1.4,0.6
E00146057,96.3,3.4,0.3,0,0
E00146058,93.7,5.7,0.6,0,0
E00146059,84.5,8.6,4.7,1.7,0.5
E00146060,88.5,7,2.1,1.9,0.5
E00146061,88.5,4.6,3.2,2.7,1
E00146062,87.9,8.7,1,1,1.3
E00146063,92.1,4.9,1.2,1.2,0.6
E00146064,89.6,7.9,0.7,1.4,0.4
E00146100,91,7,0.9,0,1.2
E00146101,91.8,5.4,0.7,0.4,1.8
E00146102,88.4,8.7,2,0.6,0.3
E00146103,92.8,5.5,1.2,0.3,0.3
E00146104,90.8,6.6,2.2,0,0.4
E00146105,91.7,5.4,1.8,0.7,0.4
E00146106,88.5,5.9,1.5,2.4,1.8
E00146107,77.9,10.8,2.6,2.4,6.4
E00146232,89.7,9.2,1.1,0,0
E00146233,96.1,1.7,1.3,0.9,0
E00146234,91.1,5.9,1.5,0.7,0.7
E00146235,95.2,3.9,0.3,0,0.6
E00146236,93.2,5,0.9,0.9,0
E00146237,89.8,8.1,1.4,0.7,0
E00146238,92.3,4.2,0.9,2.3,0.2
E00146321,90.8,7.3,0.9,0.3,0.6
E00146322,92,6.2,0.4,0.4,1.1
E00146323,87.8,7.3,2.7,1.5,0.8
E00146325,91.5,7.2,1.3,0,0
E00146326,88.5,6.6,3,0.7,1.3
E00146327,86.5,7.3,2.8,2.1,1.4
E00146328,89.9,6,1.1,2.1,0.9
E00146329,92.1,5,0.8,2.1,0
E00146331,91.1,3.6,0.6,3,1.8
E00146334,87.9,6.9,0.7,4.2,0.3
E00146335,87.6,10.2,1.6,0.5,0
E00146336,90,5,1.3,1,2.8
E00146337,93,4.5,1.7,0.7,0.2
E00146338,92.2,5.7,2.1,0,0
E00146340,86.1,7.8,3.1,1.4,1.7
E00146346,93,4.5,2.2,0,0.3
E00172655,92.6,5.4,1,0.3,0.7
E00172659,88.9,9.6,0.4,1.1,0
E00172660,88.3,9.1,1.5,0.8,0.3
E00172666,88.2,8.2,2.1,0.6,1
E00172676,86,11,1,1.7,0.3
E00172677,89.2,9.1,1,0,0.7
E00172691,84.1,9.6,3.8,1.3,1.3
E00172693,94,3.8,1.1,0.3,0.8
E00172694,92.6,4,1.4,1.4,0.6
E00172696,86.2,7.5,1.8,4.5,0
E00172697,66.9,7.3,7.7,12.9,5.2
E00172699,93.7,6.3,0,0,0
E00173179,84.5,10.7,2.1,1.6,1
E00173182,88.4,7.9,1.7,0.9,1.1
E00173183,91.4,6.1,1,1.5,0
E00173184,93,2.9,1.8,1.2,1.2
E00173185,90.1,7.1,1.3,1,0.5
E00173189,93.4,4.4,0.3,1.1,0.8
E00177237,88,3.7,2.8,1.3,4.2
E00177238,82.6,7.1,3.5,2.5,4.4
E00177266,73.5,11,7,3.8,4.8
E00177267,53.9,10.5,9.4,16.2,9.9
E00177290,87.3,7.6,2.5,2.5,0
E00177309,56.7,5,5.7,12.8,19.9
E00177321,75,11,7.6,3.5,2.9
E00177322,86.2,7.7,3.9,2.2,0
E00177327,76.9,10.6,1,2.9,8.7
E00177329,82.2,8.4,0.9,4.7,3.7
E00177335,62.8,6.4,10.1,9.7,11
E00177340,67.5,10.4,8.5,6.1,7.5
E00177342,60.6,14.4,8.7,8.7,7.7
E00177354,81.3,6.8,5.3,3.9,2.7
E00185862,83.7,8.5,3.8,1.9,2.1
E00185868,79.8,9.2,6.1,3.9,1
E00185876,69.8,15.4,7.6,3.4,3.8
E00185878,70.1,9.5,9.5,4.1,6.6
E00185881,83.6,8.3,3.5,2.9,1.6
E00185884,74.4,12.3,7.6,3.4,2.3
E00185898,84.8,9.4,1.2,3.5,1.2
E00185902,82.9,7.8,3.4,2.8,3.1
E00185908,88.4,9.1,0,2.5,0
E00185912,77.4,12,4.5,3.8,2.3
E00185919,76.7,11.9,6.6,3.4,1.4
E00185925,81.2,7.9,5.9,5,0
E00185929,84,9.2,3.7,2.6,0.6
E00185930,88.9,4.7,3.2,1.8,1.3
E00185933,86.8,7.1,3.6,1.5,1
E00185936,84.4,8.7,3.4,3.4,0
E00185937,83,13.7,2,0.7,0.7
E00185944,91.4,5.7,1.9,1,0
E00185947,88.7,6.9,2.8,1.2,0.5
E00185953,72.6,17.5,3.6,3.9,2.5
E00185964,83.6,6.9,3.1,3.1,3.1
E00185967,83.2,7.8,3.6,2.6,2.8
E00185975,74.7,13,5.2,4.9,2.3
E00185988,75,13.7,4.5,2.9,4
E00185991,72.8,13.4,8,1.5,4.4
E00185994,78.5,9,7.3,3.2,2
E00185997,90.7,9.3,0,0,0
E00186000,86,9.7,2.5,1.1,0.7
E00186002,79.6,13.8,3.7,1.9,1
E00186006,88.9,4.5,4.5,0.9,1.1
E00186013,72.7,9,10.1,5.6,2.5
E00186016,91.8,5.1,3.1,0,0
E00186017,77.3,13.3,3.8,3.8,1.8
E00186025,73.4,14,6.8,3.8,2
E00186039,79,9.1,2.9,4.5,4.5
E00186040,78.4,12.9,5.9,2,0.8
E00186043,80.5,9.5,3.5,4.5,2
E00186045,78.1,8.8,4,6.4,2.7
E00186047,91.1,3.2,2.5,0.6,2.5
E00186056,70.5,12.4,9.3,5.7,2.1
E00186067,88.1,6.7,4.4,0.8,0
E00186070,86.3,10.8,2.5,0.4,0
E00186074,89.8,6.5,1.4,1.4,0.9
E00186076,80.2,12.9,1.8,0.7,4.3
E00186084,94.3,4.6,0.8,0.4,0
