geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00082128,61,39
E00082129,52.8,47.2
E00082131,65.1,34.9
E00082132,67.1,32.9
E00082133,73.4,26.6
E00082134,50.4,49.6
E00082135,61.3,38.7
E00082136,69.1,30.9
E00082137,60,40
E00082138,69.5,30.5
E00082139,63.4,36.6
E00082140,58.8,41.2
E00082141,58.8,41.2
E00082151,61.2,38.8
E00082158,60.9,39.1
E00082163,53.7,46.3
E00082166,55.7,44.3
E00082167,66.3,33.7
E00082168,65.2,34.8
E00082169,62.7,37.3
E00082170,62,38
E00082171,52.3,47.7
E00082172,68.8,31.2
E00082173,59.6,40.4
E00082174,64.8,35.2
E00082175,60.7,39.3
E00082176,59.1,40.9
E00082177,64.9,35.1
E00082178,68.3,31.7
E00082179,54.9,45.1
E00082180,55.7,44.3
E00082182,49.2,50.8
E00082183,60.8,39.2
E00082184,71.9,28.1
E00082185,44.9,55.1
E00082186,65.8,34.2
E00082196,66.9,33.1
E00082197,42,58
E00082198,37.3,62.7
E00082200,46.3,53.7
E00082210,48,52
E00082228,52.1,47.9
E00082229,54.1,45.9
E00082230,68.9,31.1
E00082231,41.6,58.4
E00082232,62.2,37.8
E00082233,68.7,31.3
E00082234,47.4,52.6
E00082235,62.5,37.5
E00082236,51.1,48.9
E00082237,54.7,45.3
E00082238,52.8,47.2
E00082239,44.6,55.4
E00082240,46.3,53.7
E00082241,37.4,62.6
E00082242,38.5,61.5
E00082243,35.4,64.6
E00082244,36.7,63.3
E00082245,39.7,60.3
E00082247,43.3,56.7
E00082248,57.8,42.2
E00082249,61.6,38.4
E00082250,40.2,59.8
E00082251,41,59
E00082252,42.3,57.7
E00082253,50.5,49.5
E00082254,64.6,35.4
E00082255,66,34
E00082256,65.8,34.2
E00082257,58,42
E00082258,53.8,46.2
E00082259,53.6,46.4
E00082261,67.5,32.5
E00082262,61.6,38.4
E00082263,47.8,52.2
E00082264,54,46
E00082265,62.1,37.9
E00082266,56.7,43.3
E00082267,54.8,45.2
E00082268,53.6,46.4
E00082269,57.6,42.4
E00082270,60.5,39.5
E00082271,58.8,41.2
E00082272,64.6,35.4
E00082273,53.9,46.1
E00082274,50.4,49.6
E00082275,53.5,46.5
E00082276,64.4,35.6
E00082278,63.1,36.9
E00082279,64.1,35.9
E00082280,57.5,42.5
E00082386,59.3,40.7
E00082388,43.1,56.9
E00082389,43.4,56.6
E00082390,31.4,68.6
E00082391,38.2,61.8
E00082394,41.9,58.1
E00082395,49.3,50.7
E00082396,51.2,48.8
E00082397,40.7,59.3
E00082398,48.8,51.2
E00082399,47.8,52.2
E00082400,51.3,48.7
E00082405,61.6,38.4
E00082406,47.1,52.9
E00082407,72.3,27.7
E00082408,43.8,56.2
E00082409,44.2,55.8
E00082410,63.8,36.2
E00082411,45.9,54.1
