geography_code,disability_3a-001,disability_3a-002
E00082128,14.3,85.7
E00082129,10.5,89.5
E00082131,11.3,88.7
E00082132,8,92
E00082133,13.6,86.4
E00082134,15.2,84.8
E00082135,11.4,88.6
E00082136,10.9,89.1
E00082137,13.4,86.6
E00082138,8.5,91.5
E00082139,13.4,86.6
E00082140,11.5,88.5
E00082141,12.8,87.3
E00082151,12.2,87.8
E00082158,10.3,89.7
E00082163,11.5,88.5
E00082166,10,90
E00082167,12.8,87.2
E00082168,10.3,89.7
E00082169,12.7,87.3
E00082170,10,90
E00082171,16,84
E00082172,9.4,90.6
E00082173,16.3,83.7
E00082174,11.5,88.5
E00082175,10.4,89.6
E00082176,15.4,84.6
E00082177,12.2,87.8
E00082178,14.3,85.7
E00082179,11,89
E00082180,10.3,89.7
E00082182,6.9,93.1
E00082183,12.4,87.6
E00082184,7.3,92.7
E00082185,17.6,82.4
E00082186,11.5,88.5
E00082196,17.4,82.6
E00082197,8.7,91.3
E00082198,13.3,86.7
E00082200,17.2,82.8
E00082210,8.6,91.4
E00082228,10.4,89.6
E00082229,18.3,81.7
E00082230,10.4,89.6
E00082231,37.3,62.7
E00082232,11.3,88.7
E00082233,11.5,88.5
E00082234,6.7,93.3
E00082235,9,91
E00082236,10.1,89.9
E00082237,12.9,87.1
E00082238,18,82
E00082239,16.6,83.4
E00082240,17.2,82.8
E00082241,16.1,83.9
E00082242,28.9,71.1
E00082243,26.7,73.3
E00082244,17.5,82.5
E00082245,17.1,82.9
E00082247,22.7,77.3
E00082248,13.2,86.8
E00082249,15.5,84.5
E00082250,11.9,88.1
E00082251,13.9,86.1
E00082252,9.7,90.3
E00082253,18.3,81.7
E00082254,9.8,90.2
E00082255,17.6,82.4
E00082256,15.3,84.7
E00082257,12.1,87.9
E00082258,18.6,81.4
E00082259,12.6,87.4
E00082261,11.5,88.5
E00082262,11.9,88.1
E00082263,19,81
E00082264,13.3,86.7
E00082265,10.5,89.5
E00082266,8.9,91.1
E00082267,10.3,89.7
E00082268,13.9,86.1
E00082269,10.3,89.7
E00082270,11.6,88.4
E00082271,17.3,82.7
E00082272,10.6,89.4
E00082273,16.1,83.9
E00082274,10.2,89.8
E00082275,18.7,81.3
E00082276,23.3,76.7
E00082278,12.9,87.1
E00082279,15.3,84.7
E00082280,7.3,92.7
E00082386,12.5,87.5
E00082388,27.8,72.2
E00082389,10.7,89.3
E00082390,15.1,84.9
E00082391,21.9,78.1
E00082394,20,80
E00082395,10.1,89.9
E00082396,14,86
E00082397,23.6,76.4
E00082398,17.8,82.2
E00082399,11.9,88.1
E00082400,9.9,90.1
E00082405,12.3,87.7
E00082406,13.7,86.3
E00082407,9.2,90.8
E00082408,11.5,88.5
E00082409,19.6,80.4
E00082410,9.8,90.2
E00082411,13.8,86.2
E00082412,17,83
E00082413,14.9,85.1
E00082414,16.1,83.9
E00082415,13,87
E00082427,15.2,84.8
E00082428,9.6,90.4
E00082429,11.5,88.5
E00082453,11.6,88.4
E00082454,12.1,87.9
E00082455,18.5,81.5
E00082456,26.6,73.4
E00082457,17.9,82.1
E00082458,14,86
E00082459,14,86
E00082460,17.6,82.4
E00082461,16.8,83.2
E00082462,8.2,91.8
E00082463,20.1,79.9
E00082464,14.9,85.1
E00082465,9.2,90.8
E00082466,19.4,80.6
E00082467,12.3,87.7
E00082468,14.5,85.5
E00082469,14.5,85.5
E00082470,13.6,86.4
E00082471,24.5,75.5
E00082472,24.6,75.4
E00082473,15.5,84.5
E00082474,13,87
E00082475,20.3,79.7
E00082476,14.4,85.6
E00082477,9.2,90.8
E00082478,15.9,84.1
E00082480,14.6,85.4
E00082483,9.9,90.1
E00082484,21.5,78.5
E00082486,13.6,86.4
E00082487,17.8,82.2
E00082488,13,87
E00082489,25.5,74.5
E00082490,21.3,78.7
E00082491,17.6,82.4
E00082492,17,83
E00082493,14.9,85.1
E00082494,22,78
E00082495,13,87
E00082503,8.8,91.2
E00082505,18.9,81.1
E00082506,15.6,84.4
E00082507,26,74
E00082508,21.4,78.6
E00082509,9.8,90.2
E00082510,28.5,71.5
