areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00004120,72.7,10.5,1.4,15.4
E00004121,85.3,6.4,2.8,5.5
E00004122,77.9,7.4,3.2,11.6
E00004123,83.2,11.6,1.1,4.2
E00004124,79.5,8.4,2.4,9.6
E00004125,75.5,4,0,20.5
E00004126,75.7,5.9,4.4,14
E00004127,71,10.3,4.7,14
E00004128,74.8,7.1,2.6,15.5
E00004129,71.6,10.4,1.5,16.4
E00004130,70.8,12.3,0.9,16
E00004131,72.6,12.8,3.4,11.1
E00004132,75,11.8,0,13.2
E00004133,81.1,10.5,0,8.4
E00004134,88.8,3.4,0,7.9
E00004135,61.7,7.4,0,30.9
E00004136,72.6,16.8,0,10.5
E00004137,77.9,5.7,5.7,10.7
E00004138,72.7,6.1,0,21.2
E00004140,78.5,13.1,1.9,6.5
E00004141,80.4,8.9,2.7,8
E00004142,74.8,4.9,2.4,17.9
E00004143,82,9,2.7,6.3
E00004145,77.5,8.1,0.9,13.5
E00004146,75.2,10.7,0,14
E00004147,74.3,7.3,1.8,16.5
E00004148,81.8,7.1,0,11.1
E00004149,74.6,8.5,4.2,12.7
E00004150,78.9,5.5,3.1,12.5
E00004151,75.4,10.7,0,13.9
E00004152,77.3,7.3,2.7,12.7
E00004153,80.2,9.4,2.8,7.5
E00004154,68.2,7.3,7.3,17.3
E00004155,73.3,12.4,5.7,8.6
E00004156,81.1,4.9,2.5,11.5
E00004157,71.6,7.3,3.7,17.4
E00004158,72.1,10.3,2.9,14.7
E00004159,53.5,29.6,4.9,12
E00004160,72,15.1,3.2,9.7
E00004161,77.7,4.3,1.1,17
E00004162,74.5,3.6,2.9,19
E00004163,68.7,12.7,0.7,18
E00004164,50.3,31,2.8,15.9
E00004165,61.7,24.1,1.4,12.8
E00004166,58.5,29.6,3.7,8.1
E00004167,82.3,9.4,5.2,3.1
E00004168,69,17,4,10
E00004201,91.1,3.2,0,5.6
E00004202,82.8,0,0,17.2
E00004203,76.2,9.3,0.7,13.9
E00004204,78.9,10.6,2.8,7.7
E00004205,80.2,8.4,0.6,10.8
E00004206,74.8,12.6,4.2,8.4
E00004207,64.1,22.9,2.3,10.7
E00004208,62.6,18.7,3.3,15.4
E00004209,74.8,10.6,1.6,13
E00004210,66.9,16.1,3.4,13.6
E00004211,70.5,16.2,0,13.3
E00004212,85,6,0,9
E00004213,65.3,24,3,7.8
E00004215,82.8,9.5,0,7.8
E00004216,89.1,2.5,0.8,7.6
E00004217,79.1,10.1,0.7,10.1
E00004218,75.8,16.9,2.4,4.8
E00004219,71.2,8.7,1.6,18.5
E00004220,80.7,12.5,0,6.8
E00004221,77.3,8.2,4.1,10.3
E00004222,78.9,10.1,0.9,10.1
E00004223,64.2,19.5,3.1,13.2
E00004224,80,7.7,0,12.3
E00004225,63.1,11.7,0.9,24.3
E00004226,82.7,7.7,0,9.6
E00004227,77.9,10.6,0.9,10.6
E00004228,88,2.4,0,9.6
E00004229,80.6,8.8,1.8,8.8
E00004230,80.5,8.9,0,10.6
E00004231,83.6,6.9,1.7,7.8
E00004232,76.8,0.9,1.8,20.5
E00004233,80.2,8.1,3.6,8.1
E00004234,89.4,2.9,1.9,5.8
E00004235,67.3,14.2,0,18.5
