areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00004120,45.8,54.2
E00004121,47.9,52.1
E00004122,50,50
E00004123,56.4,43.6
E00004124,36.7,63.3
E00004125,22.1,77.9
E00004126,47.1,52.9
E00004127,29.4,70.6
E00004128,41.4,58.6
E00004129,40.9,59.1
E00004130,30.9,69.1
E00004131,49.8,50.2
E00004132,45,55
E00004133,36.4,63.6
E00004134,38.7,61.3
E00004135,27.4,72.6
E00004136,37.2,62.8
E00004137,35.4,64.6
E00004138,28.6,71.4
E00004140,38.4,61.6
E00004141,37.8,62.2
E00004142,41.9,58.1
E00004143,42.9,57.1
E00004145,31.1,68.9
E00004146,32.2,67.8
E00004147,30.3,69.7
E00004148,38.1,61.9
E00004149,51.6,48.4
E00004150,39.3,60.7
E00004151,35,65
E00004152,51,49
E00004153,36,64
E00004154,37.7,62.3
E00004155,56.9,43.1
E00004156,39.3,60.7
E00004157,47.8,52.2
E00004158,26.9,73.1
E00004159,29.4,70.6
E00004160,25.8,74.2
E00004161,52.4,47.6
E00004162,34.3,65.7
E00004163,44.7,55.3
E00004164,27.9,72.1
E00004165,21.6,78.4
E00004166,27.9,72.1
E00004167,61.8,38.2
E00004168,47.3,52.7
E00004201,39.3,60.7
E00004202,0.6,99.4
E00004203,25.1,74.9
E00004204,46.4,53.6
E00004205,39.7,60.3
E00004206,28.5,71.5
E00004207,22.2,77.8
E00004208,24.4,75.6
E00004209,29.9,70.1
E00004210,29.9,70.1
E00004211,27.1,72.9
E00004212,35,65
E00004213,26.8,73.2
E00004215,40.4,59.6
E00004216,48.6,51.4
E00004217,29.5,70.5
E00004218,31.2,68.8
E00004219,18.2,81.8
E00004220,27.5,72.5
E00004221,44.3,55.7
E00004222,30.8,69.2
E00004223,28.9,71.1
E00004224,37.7,62.3
E00004225,13.9,86.1
E00004226,51.5,48.5
E00004227,38,62
E00004228,44.5,55.5
E00004229,34.9,65.1
E00004230,24.4,75.6
E00004231,48.8,51.2
E00004232,31.3,68.8
E00004233,36,64
E00004234,41.7,58.3
E00004235,19.6,80.4
E00004236,24.3,75.7
E00004237,21.6,78.4
E00004238,36.7,63.3
E00004239,23.4,76.6
E00004240,17.9,82.1
E00004241,43.2,56.8
E00004242,37.6,62.4
E00004243,44.1,55.9
E00004245,29.4,70.6
E00004246,30.2,69.8
E00004247,31.6,68.4
E00004248,26.3,73.7
E00004250,32.6,67.4
E00004251,27.9,72.1
E00004253,24.4,75.6
E00004254,30.6,69.4
E00004256,24.4,75.6
E00004259,31.8,68.2
E00004261,22.8,77.2
E00004264,22.6,77.4
E00004265,27.6,72.4
E00004266,23.6,76.4
E00004268,18.5,81.5
E00004269,21.3,78.7
E00004272,48.9,51.1
E00004273,37.1,62.9
E00004274,36.9,63.1
E00004276,25.6,74.4
E00004320,62.8,37.2
E00004333,47.6,52.4
E00004335,44.7,55.3
E00004337,42.9,57.1
E00004338,59.2,40.8
E00004341,39.9,60.1
E00004342,45.1,54.9
E00004343,43.9,56.1
E00004344,34.2,65.8
E00004362,24.7,75.3
E00004363,27.9,72.1
E00004364,25.7,74.3
E00004365,29.9,70.1
E00004366,26.5,73.5
E00004367,28.2,71.8
E00004368,38.7,61.3
E00004369,27.9,72.1
E00004370,30.1,69.9
E00004371,25.9,74.1
E00004372,30.7,69.3
E00004373,34.6,65.4
E00004374,20.8,79.2
E00004375,46.4,53.6
E00004376,31.6,68.4
E00004377,24.7,75.3
E00004378,36.7,63.3
E00004379,33.8,66.2
E00004380,25.2,74.8
E00004381,38.2,61.8
E00004382,43.1,56.9
E00004383,34.3,65.7
E00004384,31.5,68.5
E00004385,35.5,64.5
E00004386,47.9,52.1
E00004387,32.3,67.7
E00004388,47.3,52.7
E00004389,40.3,59.7
E00004390,28.2,71.8
E00004391,46,54
E00004392,49.5,50.5
E00004393,21.5,78.5
E00004394,24.5,75.5
E00004395,22.6,77.4
E00004396,25.2,74.8
E00004397,26.9,73.1
E00004398,30.1,69.9
E00004399,30.3,69.7
E00004400,26.9,73.1
E00004401,53.9,46.1
