areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00004120,91.1,5.7,3.2
E00004121,86.4,9.5,4.1
E00004122,91.1,6.7,2.2
E00004123,90.7,7.1,2.2
E00004124,92.5,5.7,1.9
E00004125,88.2,8.9,3
E00004126,88,9.4,2.6
E00004127,82.8,11,6.2
E00004128,86.5,8.6,4.9
E00004129,86,8.3,5.7
E00004130,91,8.1,0.9
E00004131,85.9,8.5,5.6
E00004132,94.4,4.4,1.1
E00004133,83.4,12.8,3.8
E00004134,94.9,5.1,0
E00004135,88.4,7.8,3.9
E00004136,95.9,2,2
E00004137,91.8,5.5,2.7
E00004138,77.4,15.6,7
E00004140,93.5,4.5,2
E00004141,78.8,11.8,9.4
E00004142,92,8,0
E00004143,89.5,5.7,4.8
E00004145,93.3,4.4,2.2
E00004146,88.1,9.3,2.6
E00004147,94.2,5.8,0
E00004148,91.7,5.3,3
E00004149,91.2,7.7,1.1
E00004150,91.2,5.6,3.2
E00004151,96.1,2.6,1.3
E00004152,90.9,5.8,3.3
E00004153,93.1,4.8,2.2
E00004154,95.5,3.5,1
E00004155,93.2,4.1,2.6
E00004156,86.2,8.9,4.9
E00004157,89.3,8.5,2.2
E00004158,77.3,14.2,8.4
E00004159,81.2,11.8,7.1
E00004160,75.6,16.2,8.1
E00004161,90.5,7,2.5
E00004162,92.7,6.8,0.5
E00004163,89.9,7.7,2.4
E00004164,79.4,15.2,5.4
E00004165,78.7,13.6,7.7
E00004166,76.4,15.6,8
E00004167,94,4.4,1.6
E00004168,86.4,9.6,4
E00004201,92.2,5.6,2.2
E00004202,52.6,26.9,20.5
E00004203,87.9,8.7,3.4
E00004204,90.1,8,1.9
E00004205,88.8,10.3,0.8
E00004206,77.9,13.1,9.1
E00004207,81.9,11.5,6.7
E00004208,81.2,12.2,6.6
E00004209,78.2,16.1,5.7
E00004210,76.2,16.2,7.6
E00004211,87.1,8.6,4.3
E00004212,85.1,9.8,5.1
E00004213,79.4,14,6.6
E00004215,88.3,8.1,3.6
E00004216,93.5,5.4,1.2
E00004217,86.1,9,4.9
E00004218,74.7,16,9.3
E00004219,85.7,9.9,4.4
E00004220,70.4,17.3,12.3
E00004221,88.6,9,2.5
E00004222,87.6,7.7,4.8
E00004223,82.6,12.3,5.1
E00004224,93.5,5,1.5
E00004225,82.9,13.6,3.5
E00004226,93.8,4.6,1.7
E00004227,86.7,9,4.3
E00004228,86.2,12,1.8
E00004229,86.5,9.4,4.1
E00004230,73.6,18.1,8.4
E00004231,93.6,6.1,0.4
E00004232,75.6,17.9,6.4
E00004233,83.9,8.9,7.1
E00004234,87.9,9.2,2.9
E00004235,88.9,8.1,3
