areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00004120,60.4,38.5,1.1
E00004121,75.7,22.6,1.6
E00004122,75.2,23.9,0.9
E00004123,75.9,22.6,1.5
E00004124,70.6,29.4,0
E00004125,55.5,40.3,4.2
E00004126,65.4,33.5,1.1
E00004127,56.9,39.7,3.3
E00004128,57.7,40.3,1.9
E00004129,58.5,37,4.4
E00004130,62.6,36.5,0.9
E00004131,69.1,29.7,1.2
E00004132,69.9,30.1,0
E00004133,71.2,27.4,1.4
E00004134,72.4,26.9,0.6
E00004135,59.7,38.7,1.6
E00004136,62.4,36,1.5
E00004137,64.5,30.9,4.5
E00004138,61.9,32.5,5.6
E00004140,68.5,30,1.5
E00004141,66,31,3
E00004142,56.1,41.8,2.1
E00004143,62.3,34.2,3.5
E00004145,66.1,32.1,1.8
E00004146,57.7,41,1.3
E00004147,71.4,28.1,0.5
E00004148,65.5,31.5,3
E00004149,66.1,30.9,3
E00004150,63,35.8,1.2
E00004151,60.8,38.3,0.9
E00004152,67.1,32.5,0.4
E00004153,66.8,28.9,4.3
E00004154,52.5,46,1.5
E00004155,58.2,41,0.7
E00004156,59.9,36.6,3.5
E00004157,71,28.1,0.9
E00004158,72.1,23.4,4.5
E00004159,80,13.8,6.1
E00004160,75.1,15.2,9.6
E00004161,72.4,25.6,2
E00004162,53.2,45.8,0.9
E00004163,67.3,30.1,2.7
E00004164,77.1,17.5,5.4
E00004165,84.1,12.8,3.1
E00004166,87.5,9.9,2.7
E00004167,73,25,2
E00004168,69.8,27.1,3
E00004201,74.1,24.1,1.7
E00004202,64.5,23.7,11.8
E00004203,70.8,27.7,1.6
E00004204,62.4,36.5,1.1
E00004205,66.4,30.5,3.1
E00004206,76.5,18.1,5.4
E00004207,72.4,22.3,5.4
E00004208,76.6,18,5.4
E00004209,66.8,29,4.2
E00004210,79,16.7,4.3
E00004211,67.4,29.6,3
E00004212,75.6,22.7,1.7
E00004213,79.6,17.9,2.5
E00004215,69,28.2,2.8
E00004216,70,29.6,0.4
E00004217,64.8,34.1,1.1
E00004218,84,11.5,4.5
E00004219,58.6,37.9,3.5
E00004220,73.5,19.9,6.6
E00004221,60.3,38.7,1
E00004222,67.9,28.8,3.3
E00004223,74.2,21.5,4.3
E00004224,70.1,28.7,1.1
E00004225,52.3,43.3,4.4
E00004226,75.5,24.1,0.4
E00004227,62.9,34.4,2.7
E00004228,73.1,25.1,1.8
E00004229,66.3,32.2,1.6
E00004230,74.1,20.2,5.7
E00004231,75.6,23.3,1.1
E00004232,69,25.9,5.1
E00004233,74.3,23,2.7
E00004234,72.7,23.9,3.3
E00004235,63.6,30.5,5.9
E00004236,65.8,27.4,6.8
E00004237,72.5,23.3,4.2
E00004238,70.9,27.5,1.6
E00004239,79.2,14.6,6.3
E00004240,65.1,31.2,3.7
E00004241,76.5,21.8,1.8
E00004242,71.5,26.9,1.5
E00004243,81.5,16.3,2.1
E00004245,80.8,13.2,6
E00004246,75.4,23.3,1.3
E00004247,79.1,15.8,5.1
E00004248,68,28.1,3.9
E00004250,76,23.2,0.8
E00004251,75.9,19,5.1
E00004253,65.8,30.9,3.3
E00004254,75.6,15.9,8.5
E00004256,70.4,26.4,3.2
E00004259,77.1,20.3,2.6
E00004261,75.7,20.9,3.4
E00004264,66.4,32.2,1.4
E00004265,78.6,16.4,5
E00004266,75.9,15.6,8.4
E00004268,71.7,23.2,5.1
E00004269,84.3,11.1,4.6
E00004272,84.5,13.4,2.2
E00004273,71.2,27,1.8
E00004274,74.4,22.6,3
E00004276,77.2,19.8,3
E00004320,63,35.6,1.5
E00004333,72.8,26.4,0.9
E00004335,64.5,35.1,0.4
E00004337,61.6,36.5,1.9
E00004338,67.2,32,0.8
E00004341,55.9,43.6,0.5
E00004342,51.8,46.9,1.2
E00004343,58.2,39.7,2.1
E00004344,57.7,40.1,2.2
E00004362,85.8,8.3,5.9
E00004363,72.1,19.5,8.5
E00004364,80.2,13.5,6.3
E00004365,61.6,37.2,1.2
E00004366,70.9,20.5,8.6
E00004367,71.8,23.3,4.8
E00004368,70.7,28.5,0.8
E00004369,80.6,11.5,7.9
E00004370,73.9,15.4,10.7
E00004371,77.2,14.4,8.4
E00004372,84,10.9,5.1
E00004373,76.5,16.7,6.8
E00004374,74,16.3,9.7
E00004375,68.3,30.7,0.9
E00004376,71.7,20.5,7.7
E00004377,74.4,18.1,7.6
E00004378,74,24.3,1.7
E00004379,76.4,20.7,2.8
E00004380,72.4,22.9,4.6
E00004381,84.5,14.3,1.2
E00004382,76.4,19.4,4.2
E00004383,70.5,26.5,3
E00004384,77.4,20.8,1.9
E00004385,78.9,20.1,1
E00004386,83.2,15.9,1
E00004387,72.2,25.6,2.3
E00004388,77.2,20.3,2.5
E00004389,78.8,19.2,2
E00004390,68.2,28.1,3.7
E00004391,71.5,25.9,2.5
E00004392,88.7,10.1,1.3
E00004393,73.8,20.6,5.6
E00004394,81.6,12.8,5.6
E00004395,59.6,34,6.4
E00004396,82,10.9,7.1
E00004397,85.6,8.5,6
E00004398,79.5,16.9,3.7
E00004399,84.8,6.7,8.5
E00004400,74.2,14,11.7
E00004401,79.4,19.7,0.9
E00004402,66.4,31.5,2.1
E00004404,73.3,24.7,2
E00004408,70.3,28.5,1.2
E00004409,75.7,18.1,6.2
E00004411,71.6,24.4,4.1
E00004412,68.7,30.2,1.2
E00004414,71.5,27.7,0.9
E00004416,73.2,26.4,0.4
E00004417,73.1,25.8,1.1
E00004418,85,15,0
E00004420,72.7,25.9,1.5
E00004423,70.1,28.2,1.7
E00004424,64.7,34.3,1
E00004425,77.7,21.3,1
E00004426,76.8,22.4,0.8
E00004427,75.7,23.2,1.1
E00004428,68.8,30.3,1
E00004429,62.3,34.3,3.4
E00004431,73.7,23.9,2.5
E00004432,66.5,32.7,0.7
E00004433,60.8,37.5,1.7
E00004435,68.5,23.3,8.2
E00004436,59.3,36.9,3.8
E00004437,71.3,27.2,1.6
E00004438,59.5,37.1,3.3
E00004439,68.5,29.1,2.4
E00004440,71.3,27.5,1.3
E00004441,77.2,19.7,3.1
E00004442,70,20.6,9.4
E00004444,78.5,15,6.4
E00004445,70.5,24.6,4.9
E00004446,73.2,22.1,4.7
E00004448,83.3,11.5,5.1
E00004450,65.4,30.1,4.5
E00004451,75.3,22.9,1.8
E00004452,79.7,20,0.3
E00004453,81.4,13,5.6
E00004454,80.1,14,5.9
E00004455,83.3,9.2,7.5
E00004456,82.3,10.4,7.3
E00004458,76.3,21.1,2.6
E00004459,76.7,15.9,7.3
E00004460,82.5,12.9,4.6
E00004461,77.7,15.9,6.3
E00004462,82.4,16.2,1.4
E00004463,79.6,13.4,7
E00004465,78.3,14.9,6.9
E00004466,56.4,42.2,1.4
E00004467,74.4,19.8,5.8
E00004469,72.3,26.5,1.3
E00004470,72.7,23.5,3.8
E00004471,58.9,38.8,2.3
E00004472,71.7,23.5,4.9
E00004473,72.6,25.8,1.6
E00004474,62.6,32.4,5
E00004475,78.5,16.2,5.3
E00004476,84.2,10.9,4.8
E00004477,69,27.8,3.1
E00004478,62,34.7,3.4
E00004479,70.1,26.3,3.6
E00004480,76.7,21.7,1.6
E00004481,80.7,9.6,9.6
E00004482,81.5,15.8,2.7
E00004483,81,16.5,2.6
E00004484,88.7,6.8,4.4
E00004485,85.8,11.2,3
E00004486,82.8,14.5,2.6
E00004487,75.4,15.8,8.9
E00004488,84.7,5.6,9.8
E00004489,79.6,15.6,4.8
E00004490,83.2,11.6,5.2
E00004491,82.2,11.1,6.7
E00004507,82.6,14.2,3.2
E00004508,82.6,13.4,4
E00004509,84,10.4,5.6
E00004510,81.5,17.8,0.7
E00004511,84.4,15,0.7
E00004512,75.3,16,8.6
E00004513,83.5,14.5,2
E00004514,81.8,16.3,1.9
E00004515,76,22.7,1.3
E00004516,87.7,8.8,3.5
E00004517,85.4,9,5.6
E00004518,78,14.7,7.3
E00004519,87.9,9.9,2.2
E00004562,76.1,19.2,4.7
E00004565,77.8,19.2,3
E00004566,81,15.3,3.7
E00004568,63.4,30.2,6.4
E00004569,71.6,24.9,3.4
E00004570,75.8,22.5,1.7
E00004571,66.5,28.7,4.7
E00004572,65.1,31.6,3.4
E00004573,72.8,23.5,3.7
E00004574,82.6,13.9,3.5
E00004575,65,31.5,3.5
E00004576,72.4,21.9,5.7
E00004577,79.8,15.3,4.9
E00004578,71.1,25,3.9
E00004579,85.7,10.1,4.2
E00004580,68.6,29.5,1.9
E00004581,85.4,11.7,2.8
E00004582,76.2,19.6,4.2
E00004583,80.8,17.7,1.5
E00004584,77.3,20.3,2.4
E00004585,77.2,20.8,2
E00004586,63.3,32.7,4.1
E00004587,78.6,17.2,4.2
E00004588,69.7,29.3,1
E00004589,80.4,15,4.6
E00004590,77.6,19.3,3.1
E00004591,75.3,22,2.7
E00004592,76.3,22.3,1.4
E00004593,66.2,31.6,2.2
E00004594,76.3,21.9,1.8
E00004595,80.3,10.2,9.5
E00004596,81.5,17.6,0.9
E00004598,80.6,16.3,3.1
E00004599,73.3,24.1,2.6
E00004600,74.9,17.5,7.6
E00004601,76.4,19.9,3.8
E00004602,74.2,25.4,0.4
E00004603,83.6,11.5,4.8
E00004702,72.6,18.6,8.9
E00004703,74.8,20.1,5.1
E00004704,65.3,31.3,3.4
E00004733,72.7,21.2,6.1
E00004736,59,36.4,4.6
E00004738,73.7,23.1,3.2
E00004739,60.7,38,1.3
E00004741,73.7,18.7,7.6
E00004742,68.1,26.5,5.4
E00004743,71.1,25.5,3.4
E00004745,78.4,16.9,4.7
E00004746,78.1,17.2,4.7
E00004771,67.8,30.8,1.4
E00004772,75.8,22.7,1.5
E00004773,70.3,26.6,3.1
E00004778,56.2,39.2,4.5
E00004779,43.9,51.9,4.2
E00004780,40.9,57.4,1.7
E00004782,54.5,43.4,2
E00004783,69.8,23.6,6.6
E00004784,57.4,41,1.6
E00004808,49.6,46.4,4
E00013785,73.1,20.2,6.7
E00013786,74.8,21.1,4.1
E00013787,68.6,27.9,3.5
E00013791,72,24,4
E00013794,61.5,34.4,4.1
E00013795,77.7,7.1,15.2
E00013796,67.7,25.9,6.5
E00013797,81.9,12.7,5.4
E00013799,76.7,21.7,1.7
E00013800,80,11.8,8.2
E00013803,82.1,9.2,8.7
E00013804,63.2,24.9,11.9
E00013805,53.1,46.9,0
E00013823,67.6,25.9,6.5
E00013826,72.1,22.6,5.3
E00013827,82.1,14.1,3.8
E00013878,72.2,20.3,7.5
E00013898,78.5,17.9,3.6
E00013902,85,14.4,0.6
E00013903,81.4,16.5,2.2
E00013905,79.4,19.3,1.3
E00013906,68,29.7,2.3
E00013909,76,20.7,3.4
E00013910,66.8,24,9.2
E00013912,79.2,14.5,6.2
E00023432,53.4,43.9,2.7
E00023433,62,38,0
E00023436,62.7,35.8,1.4
E00023437,65.5,33.6,0.8
E00023922,69.9,29.1,1
E00023923,58.1,41.9,0
E00174649,68,27.5,4.6
E00174657,75.6,24.4,0
E00174666,66.7,31.2,2.1
E00174667,60.7,37.8,1.5
E00174668,83,12.3,4.7
E00174669,84,9.8,6.2
E00174670,49.8,49.3,1
E00174672,47.6,51.1,1.3
E00174673,61.4,36.6,2
E00174677,55.6,39.8,4.6
E00174678,38.4,56.6,5
E00183723,65.8,32.9,1.2
E00190350,61,38.2,0.9
E00190353,61.6,35,3.4
E00190354,80.5,15.1,4.4
E00190360,75.5,19.1,5.4
E00190412,47.8,35,17.2
E00190413,82.1,14.9,3.1
E00190419,68,30.4,1.6
E00190436,81.4,11.4,7.1
E00190457,73.7,21.6,4.6
