areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00004120,21.8,12,12,54.2
E00004121,27.3,12.7,29.1,30.9
E00004122,28.9,26.8,5.2,39.2
E00004123,47.4,25.3,0,27.4
E00004124,23.5,14.8,3.7,58
E00004125,17,18.3,1.3,63.4
E00004126,16.8,19,13.1,51.1
E00004127,13.1,10.3,28,48.6
E00004128,18.5,18.5,9.6,53.5
E00004129,15.2,16.7,10.6,57.6
E00004130,17.9,19.8,7.5,54.7
E00004131,22.7,27.7,11.8,37.8
E00004132,27.6,25,1.3,46.1
E00004133,15.8,28.4,15.8,40
E00004134,33.7,15.7,3.4,47.2
E00004135,12.8,10.6,2.1,74.5
E00004136,18.3,26.9,3.2,51.6
E00004137,29.5,19.7,6.6,44.3
E00004138,9.1,16.7,41.7,32.6
E00004140,28.8,22.1,3.8,45.2
E00004141,22,15.6,43.1,19.3
E00004142,22.1,17.2,5.7,54.9
E00004143,30.1,16.8,18.6,34.5
E00004145,20.7,18,9.9,51.4
E00004146,16.2,16.2,11.1,56.4
E00004147,30.6,17.6,4.6,47.2
E00004148,27,24,4,45
E00004149,33.1,18.3,1.4,47.2
E00004150,16.9,14.6,7.7,60.8
E00004151,20.5,27.9,4.1,47.5
E00004152,42.5,15,0,42.5
E00004153,24,22.1,14.4,39.4
E00004154,17.3,15.5,1.8,65.5
E00004155,23.1,24,3.8,49
E00004156,21.3,16.4,14.8,47.5
E00004157,22.2,13.9,6.5,57.4
E00004158,10.4,10.4,52.6,26.7
E00004159,3.5,1.4,84.4,10.6
E00004160,5.4,3.2,79.6,11.8
E00004161,22.1,26.3,1.1,50.5
E00004162,13.5,12,3,71.4
E00004163,25.2,12.6,15.9,46.4
E00004164,8.5,2.8,80.3,8.5
E00004165,11.4,0.7,72.9,15
E00004166,5.1,0,86.8,8.1
E00004167,44.8,27.1,2.1,26
E00004168,36.3,11.8,2,50
E00004201,35,20.3,6.5,38.2
E00004202,1.3,1.3,93.4,4
E00004203,16.4,17.1,12.5,53.9
E00004204,33.6,23.1,6.3,37.1
E00004205,27.9,24.8,10.3,37
E00004206,10.9,8.4,68.1,12.6
E00004207,2.3,5.3,52.7,39.7
E00004208,4.1,4.1,63.9,27.9
E00004209,5.7,9,43.4,41.8
E00004210,6.8,6.8,66.1,20.3
E00004211,8.6,11.4,16.2,63.8
E00004212,32.1,19.4,19.4,29.1
E00004213,3,3.6,70.5,22.9
E00004215,32.7,23,4.4,39.8
E00004216,35.9,23.9,2.6,37.6
E00004217,20.1,14.4,13.7,51.8
E00004218,18.7,13,48,20.3
E00004219,15.2,12,11.4,61.4
E00004220,12.5,6.8,71.6,9.1
E00004221,21.2,25.3,11.1,42.4
E00004222,11.9,13.8,22.9,51.4
E00004223,7.5,9.4,55.3,27.7
E00004224,17.7,16.2,4.6,61.5
E00004225,6.5,4.2,30.4,58.9
E00004226,37.1,27.6,4.8,30.5
E00004227,20.4,18.6,24.8,36.3
E00004228,38.6,14.5,9.6,37.3
E00004229,25.6,16.1,16.1,42.3
E00004230,4.8,21,46,28.2
E00004231,32.5,25.6,8.5,33.3
E00004232,15.2,8,63.4,13.4
E00004233,11.1,17.6,42.6,28.7
E00004234,34,19.4,7.8,38.8
E00004235,9.3,8.7,33.5,48.4
E00004236,11.5,11.5,40.8,36.2
E00004237,10.8,6.7,35.8,46.7
E00004238,21.7,30.6,22.8,25
E00004239,6.5,7.4,80.6,5.6
E00004240,9.4,9.4,41.7,39.6
E00004241,34.2,28.3,8.3,29.2
E00004242,13.2,10.3,22.1,54.4
E00004243,40.9,25.8,6.5,26.9
E00004245,13.7,13.7,56.1,16.5
E00004246,15.8,17.9,37.9,28.4
E00004247,18.9,14.1,50.8,16.2
E00004248,11.6,10.6,44.9,32.9
E00004250,19,17.2,20.7,43.1
E00004251,36.8,18.9,12.6,31.6
E00004253,9.6,22.5,29.6,38.3
E00004254,2.6,7,74.8,15.7
E00004256,10.4,8.8,53.6,27.2
E00004259,1,2.1,81.4,15.5
E00004261,2.5,7.4,59,31.1
E00004264,9.9,6.6,19.3,64.1
