areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00004120,55.6,37.3,6.3,0.7
E00004121,43.8,48.2,5.4,2.7
E00004122,44.2,42.1,11.6,2.1
E00004123,24,46.9,25,4.2
E00004124,63,30.9,6.2,0
E00004125,75.8,20.3,2.6,1.3
E00004126,64.2,27.7,6.6,1.5
E00004127,72,27.1,0.9,0
E00004128,55.4,37.6,5.7,1.3
E00004129,65.4,28.6,6,0
E00004130,67.3,28,4.7,0
E00004131,50.4,40.2,8.5,0.9
E00004132,56.6,31.6,7.9,3.9
E00004133,56.4,35.1,7.4,1.1
E00004134,48.9,42.2,6.7,2.2
E00004135,83,16,1.1,0
E00004136,53.7,36.8,7.4,2.1
E00004137,59.7,37,2.5,0.8
E00004138,74.2,23.5,2.3,0
E00004140,46.7,46.7,6.5,0
E00004141,56.5,40.7,2.8,0
E00004142,66.7,31.7,0.8,0.8
E00004143,53.6,39.3,7.1,0
E00004145,52.3,36.9,9.9,0.9
E00004146,60.3,37.2,2.5,0
E00004147,57,32.7,9.3,0.9
E00004148,53.5,38.4,7.1,1
E00004149,40.8,47.9,9.2,2.1
E00004150,60.9,32.8,6.3,0
E00004151,63.4,30.9,4.9,0.8
E00004152,43.4,41.6,12.4,2.7
E00004153,57.5,37.7,4.7,0
E00004154,60.6,33.9,4.6,0.9
E00004155,44.8,43.8,11.4,0
E00004156,63.9,27.9,7.4,0.8
E00004157,61.7,28,10.3,0
E00004158,61.9,32.8,4.5,0.7
E00004159,62,31.7,4.2,2.1
E00004160,68.1,22.3,6.4,3.2
E00004161,46.2,38.7,9.7,5.4
E00004162,71.4,27.8,0.8,0
E00004163,47,45,7.4,0.7
E00004164,65,31.5,3.5,0
E00004165,65.2,28.4,5.7,0.7
E00004166,57.7,40.9,1.5,0
E00004167,20.8,55.2,16.7,7.3
E00004168,56,39,5,0
E00004201,43.5,43.5,11.3,1.6
E00004202,94,5.3,0.7,0
E00004203,61.6,29.1,7.3,2
E00004204,56.6,35.7,7,0.7
E00004205,57.5,35.3,6.6,0.6
E00004206,56.2,41.3,2.5,0
E00004207,72.7,25,2.3,0
E00004208,68.3,28.5,2.4,0.8
E00004209,64.8,28.7,5.7,0.8
E00004210,62.9,33.6,2.6,0.9
E00004211,81,17.1,0,1.9
E00004212,60.4,33.6,5.2,0.7
E00004213,59.3,35.9,3.6,1.2
E00004215,48.3,41.4,8.6,1.7
E00004216,39.2,45.8,13.3,1.7
E00004217,62.6,33.1,3.6,0.7
E00004218,55.7,35.2,9,0
E00004219,86.4,12,1.6,0
E00004220,61.6,36,1.2,1.2
E00004221,53.1,39.8,6.1,1
E00004222,64.2,27.5,8.3,0
E00004223,74.2,21.4,4.4,0
E00004224,51.2,39.4,7.9,1.6
E00004225,89.3,10.7,0,0
E00004226,31.1,41.7,25.2,1.9
E00004227,52.2,37.2,9.7,0.9
E00004228,43.4,50.6,6,0
E00004229,62.9,33.5,3.6,0
E00004230,76.4,17.9,4.1,1.6
E00004231,37.8,44.5,13.4,4.2
E00004232,73,21.6,4.5,0.9
E00004233,56.1,41.1,2.8,0
E00004234,47.1,43.3,7.7,1.9
E00004235,75.3,18.1,6,0.6
E00004236,64.2,29.1,6,0.7
E00004237,73.3,25.8,0.8,0
E00004238,67.2,28.9,2.2,1.7
E00004239,71.3,22.2,5.6,0.9
E00004240,75.2,22.6,1.5,0.7
E00004241,41,40.2,18.9,0
E00004242,65.7,22.4,10.4,1.5
E00004243,36.2,36.2,24.5,3.2
E00004245,62.3,29,8,0.7
E00004246,65.3,31.6,2.1,1.1
E00004247,61.5,33.5,3.3,1.6
E00004248,80.6,18.4,0.5,0.5
E00004250,63.8,31.9,4.3,0
E00004251,50,37.2,9.6,3.2
E00004253,74.8,21.5,3.7,0
E00004254,67.9,27.7,4.5,0
E00004256,76.2,23.8,0,0
E00004259,69.1,28.9,2.1,0
E00004261,74.6,21.3,4.1,0
E00004264,78.6,16.5,3.8,1.1
E00004265,70.5,24.6,4.9,0
E00004266,70,26.4,2.9,0.7
E00004268,69.2,30,0,0.8
E00004269,70.3,22.5,7.2,0
E00004272,47.1,45.1,7.8,0
E00004273,61.3,31.2,6.4,1.2
E00004274,50.4,43,5.8,0.8
E00004276,61.3,37.8,0.9,0
E00004320,34,50,12.3,3.8
E00004333,52.5,37.3,10.2,0
E00004335,58.7,33.3,3.2,4.8
E00004337,58,30,6,6
E00004338,45.1,44.1,7.8,2.9
E00004341,70.1,29.9,0,0
E00004342,51,36,11,2
E00004343,63,29.9,6.3,0.8
E00004344,62.3,35.4,2.3,0
E00004362,58.5,35.5,5.5,0.5
E00004363,66,26.5,4.8,2.7
E00004364,69.3,26.8,2.9,1
E00004365,62.7,34.3,2.2,0.7
E00004366,82.9,17.1,0,0
E00004367,73.3,22.3,4.4,0
E00004368,46.9,38.6,10.3,4.1
E00004369,60.2,34.5,5.3,0
E00004370,66.1,25.9,7.1,0.9
E00004371,83.1,14.6,2.2,0
E00004372,60.6,32.7,6.7,0
E00004373,75.9,21.5,1.3,1.3
E00004374,67.4,25.8,5.6,1.1
E00004375,56,37.6,6.4,0
E00004376,65.2,30.3,3.4,1.1
E00004377,72.4,25.5,2,0
E00004378,52.7,40.5,6.1,0.8
E00004379,47.2,45.6,7.2,0
E00004380,71.9,24.4,3.7,0
E00004381,39.8,49.2,10.2,0.8
E00004382,52.9,39.5,7.6,0
E00004383,54.1,34.7,11.2,0
E00004384,55.9,36.3,7.8,0
E00004385,52.3,38.6,8,1.1
E00004386,36.4,59.1,4.5,0
E00004387,39.2,51.9,8.9,0
E00004388,46,44.8,9.2,0
E00004389,39.2,46.1,11.8,2.9
E00004390,57.5,35.8,5.7,0.9
E00004391,39.8,51.6,8.6,0
E00004392,36.5,50,8.3,5.2
E00004393,62.2,34.2,3.6,0
E00004394,54.9,36.3,6.6,2.2
E00004395,67.2,28.1,3.9,0.8
E00004396,72.8,20.8,6.4,0
E00004397,55.2,39,5.7,0
E00004398,59.1,34.4,5.4,1.1
E00004399,61.6,34.4,4,0
E00004400,72,26.1,1.9,0
E00004401,34.3,55.2,10.5,0
E00004402,52.2,42.5,5.3,0
E00004404,39,39,15.2,6.7
E00004408,34.9,48.6,13.8,2.8
E00004409,60.4,31.1,6.6,1.9
E00004411,49.5,39.4,8.1,3
E00004412,41.2,42.1,12.3,4.4
E00004414,40.9,43.6,12.7,2.7
E00004416,38.5,45,13.8,2.8
E00004417,38.6,47.4,11.4,2.6
E00004418,42.6,47.5,8.9,1
E00004420,28.3,53.3,17.4,1.1
E00004423,55.4,41.3,2.5,0.8
E00004424,51.4,41.1,7.5,0
E00004425,47,37.9,13.6,1.5
E00004426,45.2,40.9,9.6,4.3
E00004427,28.4,40.2,22.5,8.8
E00004428,61.5,37.6,0,0.9
E00004429,46.6,47.5,5.1,0.8
E00004431,34,44.3,15.5,6.2
E00004432,50.8,38.5,7.7,3.1
E00004433,38.2,48,12.2,1.6
E00004435,74.2,21,3.2,1.6
E00004436,51.4,38.4,8.9,1.4
E00004437,32.6,50.5,10.5,6.3
E00004438,72.2,24.6,3.2,0
E00004439,39.6,46.2,10.4,3.8
E00004440,46.1,47.1,6.9,0
E00004441,48.2,41.8,8.2,1.8
E00004442,70.3,28.7,1,0
E00004444,66.7,31.3,1.4,0.7
E00004445,67.2,27.7,5,0
E00004446,62.2,37,0.8,0
E00004448,53.9,40.6,5.5,0
E00004450,70.9,26.1,2.4,0.6
E00004451,48.6,45,2.7,3.6
E00004452,57.2,37.7,4.3,0.7
E00004453,54.1,38.4,5.5,2.1
E00004454,70.4,25.8,3.2,0.5
E00004455,61.9,33.3,4.8,0
E00004456,64,34.8,0.6,0.6
E00004458,62.6,30.8,6.6,0
E00004459,68.8,27.8,3.5,0
E00004460,67.6,27.9,2.7,1.8
E00004461,67.5,27.6,4.1,0.8
E00004462,51.6,38.9,9.5,0
E00004463,72,25,3,0
E00004465,63.2,33.3,3.5,0
E00004466,67.8,30.5,1.7,0
E00004467,68.5,25.4,4.6,1.5
E00004469,43.4,50.9,5.7,0
E00004470,64.6,29.2,5.4,0.8
E00004471,58.1,41.9,0,0
E00004472,70,25.6,3.8,0.6
E00004473,55.8,38.1,5.3,0.9
E00004474,58.7,39.1,2.2,0
E00004475,64.5,31.4,0,4.1
E00004476,63.7,29.8,4,2.4
E00004477,66,29.3,4.1,0.7
E00004478,78.5,20.6,0.5,0.5
E00004479,67.2,29.1,3.7,0
E00004480,64,35.1,0.9,0
E00004481,56.4,37.6,5.3,0.8
E00004482,48.2,40,11.8,0
E00004483,40.4,43,16.7,0
E00004484,37,50,13,0
E00004485,57,33.9,7.4,1.7
E00004486,55.7,36.5,6.1,1.7
E00004487,75.7,22.6,1.7,0
E00004488,62.7,24.1,10.8,2.4
E00004489,56.5,34.3,8.3,0.9
E00004490,58.4,34.7,5.9,1
E00004491,71.9,28.1,0,0
E00004507,31.3,55.2,12.5,1
E00004508,44.9,42.2,12.9,0
E00004509,38.4,44.8,12.8,4
E00004510,45.2,44.4,9.5,0.8
E00004511,33.9,50,12.9,3.2
E00004512,52.5,41,5.7,0.8
E00004513,35.4,45.8,15.6,3.1
E00004514,41.8,43.6,13.6,0.9
E00004515,46.8,45,4.6,3.7
E00004516,37.1,49.1,12.1,1.7
E00004517,59,34,5,2
E00004518,61.6,38.4,0,0
E00004519,46.1,46.1,5.9,2
E00004562,72.7,26.4,0.9,0
E00004565,77.9,21.2,0.9,0
E00004566,66.9,29,4.1,0
E00004568,76.5,20.5,3,0
E00004569,63.2,28.9,5.4,2.5
E00004570,50.8,44.4,4,0.8
E00004571,64.7,31.9,2.6,0.9
E00004572,70.6,27.6,1.8,0
E00004573,62.3,35.5,2.2,0
E00004574,54.1,40,5.9,0
E00004575,82.1,15,2.3,0.6
E00004576,54.9,41.4,3.8,0
E00004577,49.7,44.8,5.5,0
E00004578,68.5,28,2.8,0.7
E00004579,51.1,41.5,5.3,2.1
E00004580,66.9,30.5,2.6,0
E00004581,54.1,37.6,7.3,0.9
E00004582,58.7,35.7,4,1.6
E00004583,56.8,33.3,8.3,1.5
E00004584,65.6,30.4,3.6,0.4
E00004585,60,37.7,2.3,0
E00004586,51.9,36.5,10.6,1
E00004587,64.3,32.1,3.6,0
E00004588,61.5,35.8,2,0.7
E00004589,43.3,51.9,3.8,1
E00004590,60.4,36.8,1.9,0.9
E00004591,67.9,26.6,5.5,0
E00004592,48.5,42.3,7.2,2.1
E00004593,76,20.7,1.8,1.4
E00004594,62.1,36.2,1.7,0
E00004595,48.1,42.3,6.7,2.9
E00004596,46.8,46.8,6.4,0
E00004598,64.2,30,5,0.8
E00004599,60.9,32.7,5.5,0.9
