areacd,sex-001,sex-002
E00065452,49.8,50.2
E00065453,55,45
E00065454,47.3,52.7
E00065455,56.1,43.9
E00065456,51.8,48.2
E00065457,49.7,50.3
E00065458,51.5,48.5
E00065459,51.4,48.6
E00065460,53.6,46.4
E00065461,56.2,43.8
E00065462,50.8,49.2
E00065463,48.5,51.5
E00065464,54.5,45.5
E00065465,53.2,46.8
E00065466,53.3,46.7
E00065467,53.6,46.4
E00065469,52,48
E00065470,55,45
E00065471,45.5,54.5
E00065472,53,47
E00065473,53.5,46.5
E00065474,50.3,49.7
E00065475,50.9,49.1
E00065476,55.9,44.1
E00065477,53.6,46.4
E00065478,46.1,53.9
E00065479,53.1,46.9
E00065480,53.6,46.4
E00065481,52.8,47.2
E00065482,51.5,48.5
E00065483,51.1,48.9
E00065484,51.8,48.2
E00065485,55.7,44.3
E00065487,49.7,50.3
E00065488,54.5,45.5
E00065489,53.6,46.4
E00065490,50,50
E00065491,59.7,40.3
E00065492,52.1,47.9
E00065493,51.4,48.6
E00065494,49.9,50.1
E00065495,47.7,52.3
E00065497,48.2,51.8
E00065498,46.3,53.7
E00065499,54.4,45.6
E00065515,52.6,47.4
E00065516,52.6,47.4
E00065520,50.6,49.4
E00065521,49.8,50.2
E00065523,50.7,49.3
E00065524,54.9,45.1
E00065525,54,46
E00065526,51.6,48.4
E00065527,52.6,47.4
E00065528,55.5,44.5
E00065529,51.9,48.1
E00065530,52.5,47.5
E00065531,49.5,50.5
E00065532,51.3,48.7
E00065533,48.6,51.4
E00065534,53.6,46.4
E00065535,51.2,48.8
E00065539,46.6,53.4
E00065542,51,49
E00065545,49.5,50.5
E00066205,47.9,52.1
E00066210,50.2,49.8
E00066234,47.2,52.8
E00066245,51.6,48.4
E00141580,49.7,50.3
E00141581,51,49
E00141582,46.9,53.1
E00141583,47.3,52.7
E00141585,49.5,50.5
E00141627,51.4,48.6
E00141628,50.9,49.1
E00141629,49.5,50.5
E00141631,49.3,50.7
E00141632,53.7,46.3
E00175333,50,50
E00175351,49.7,50.3
E00175352,54.5,45.5
E00175353,50,50
E00175355,52.6,47.4
E00175356,51.8,48.2
E00175357,52.5,47.5
E00175358,53.5,46.5
E00175359,53.7,46.3
