areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00065452,24.8,25.6,31.8,17.8
E00065453,40.7,32.6,17.4,9.3
E00065454,33.8,41.5,14.8,9.9
E00065455,22.1,38.5,27.9,11.5
E00065456,35.7,33.3,14.3,16.7
E00065457,27,31.9,25.8,15.3
E00065458,24,41.6,20.1,14.3
E00065459,27.4,31.5,32.9,8.2
E00065460,29.8,41.5,15.2,13.5
E00065461,14,43.9,28.1,14
E00065462,25.5,33,20.8,20.8
E00065463,31.9,30.3,24.4,13.4
E00065464,38.4,29.1,16.3,16.3
E00065465,35.1,34.4,17.9,12.6
E00065466,39.7,29.8,13.5,17
E00065467,25.8,32.8,21.1,20.3
E00065469,41.2,26.5,19.6,12.7
E00065470,37.5,35.4,15.3,11.8
E00065471,42.6,24.1,15.6,17.7
E00065472,31,34,27,8
E00065473,16.5,40.5,24.1,19
E00065474,32.2,29.3,23.2,15.2
E00065475,31.7,31.7,22.8,13.8
E00065476,26.2,34.4,23,16.4
E00065477,33.6,25,17.8,23.7
E00065478,23.6,35.8,15.5,25
E00065479,30.4,32.8,28.8,8
E00065480,25.8,43.9,22.7,7.6
E00065481,27.8,35.9,20.6,15.8
E00065482,29.5,37.3,13,20.2
E00065483,36.9,28.6,14.3,20.2
E00065484,34.5,36.5,10.8,18.2
E00065485,38.4,29.1,12.8,19.8
E00065487,32.8,42.2,8.6,16.4
E00065488,27.2,36,18.4,18.4
E00065489,30,45.7,14.3,10
E00065490,28.4,37.1,19,15.5
E00065491,13.8,41.4,20.7,24.1
E00065492,33.6,48.2,3.6,14.5
E00065493,17.4,36.4,27.3,19
E00065494,26.4,35.4,24.4,13.8
E00065495,18.6,26.2,38.4,16.9
E00065497,18.3,31.7,34.1,15.9
E00065498,17,28.6,42.3,12.1
E00065499,5.2,36.4,36.4,22.1
E00065515,27.2,32.9,24.7,15.2
E00065516,31.3,31.3,22.7,14.8
E00065520,19.3,36,27.2,17.5
E00065521,26.7,33.3,29.5,10.5
E00065523,15.2,40.6,26.7,17.6
E00065524,16,27.8,39.6,16.7
E00065525,21.4,36.7,13.3,28.6
E00065526,8.7,40.6,36.2,14.5
E00065527,14.1,35,29.7,21.3
E00065528,22.4,33.6,28.4,15.5
E00065529,12,35,29.9,23.1
E00065530,21,40,24.3,14.8
E00065531,17.3,39.8,21.1,21.8
E00065532,31.4,34.3,13.7,20.6
E00065533,20.1,38.7,24.5,16.7
E00065534,32,37.9,14.6,15.5
E00065535,20.2,32.8,32.8,14.3
E00065539,25.4,27.2,34.7,12.7
E00065542,13.3,36.7,40.8,9.2
E00065545,14.1,37.8,30.1,17.9
E00066205,3.6,53,30.4,13.1
E00066210,10.8,33.7,44.6,10.8
E00066234,11.7,46.8,29.9,11.7
E00066245,17.8,35.6,23.3,23.3
E00141580,29.4,29.4,17.5,23.8
E00141581,28.8,27.3,20.5,23.5
E00141582,34.4,23.9,27,14.7
E00141583,31.6,28.4,13.7,26.3
E00141585,12.2,20.4,57.1,10.2
E00141627,9.6,43.7,27.4,19.3
E00141628,11.9,43.4,30.8,13.8
E00141629,7.6,36.5,34.5,21.3
E00141631,11.6,45.3,28.2,14.9
E00141632,14,27,50,9
E00175333,27,42,17,14
E00175351,22.9,40.4,18.1,18.6
E00175352,33.6,42.5,13,11
E00175353,19.5,43.9,20,16.6
E00175355,27.9,38.7,22.3,11.2
E00175356,27.5,35.1,20.7,16.7
E00175357,19.8,43.6,18.8,17.8
E00175358,19.7,36.5,30.7,13.1
E00175359,14.7,42.6,23.3,19.4
