areacd,disability_3a-001,disability_3a-002
E00065452,27.4,72.6
E00065453,19.7,80.3
E00065454,20.1,79.9
E00065455,15.9,84.1
E00065456,17.1,82.9
E00065457,19.9,80.1
E00065458,17.3,82.7
E00065459,15.7,84.3
E00065460,17.6,82.4
E00065461,10,90
E00065462,20.9,79.1
E00065463,18.8,81.3
E00065464,15.9,84.1
E00065465,21.6,78.4
E00065466,19.3,80.7
E00065467,16.4,83.6
E00065469,23.5,76.5
E00065470,17.5,82.5
E00065471,18.7,81.3
E00065472,26.9,73.1
E00065473,27.6,72.4
E00065474,15.3,84.7
E00065475,14.8,85.2
E00065476,23.7,76.3
E00065477,30.7,69.3
E00065478,22.6,77.4
E00065479,16.4,83.6
E00065480,21.7,78.3
E00065481,17.5,82.5
E00065482,12.2,87.8
E00065483,17.4,82.6
E00065484,17.4,82.6
E00065485,23.2,76.8
E00065487,25.2,74.8
E00065488,21.4,78.6
E00065489,31.4,68.6
E00065490,17.9,82.1
E00065491,52.1,47.9
E00065492,25.7,74.3
E00065493,16.9,83.1
E00065494,13.7,86.3
E00065495,20.4,79.6
E00065497,19.5,80.5
E00065498,16,84
E00065499,16.1,83.9
E00065515,19.9,80.1
E00065516,22.1,77.9
E00065520,17.6,82.4
E00065521,20.7,79.3
E00065523,16.6,83.4
E00065524,13.8,86.2
E00065525,26.7,73.3
E00065526,17.1,82.9
E00065527,20.3,79.7
E00065528,23.2,76.8
E00065529,15.9,84.1
E00065530,10.2,89.8
E00065531,14,86
E00065532,19.6,80.4
E00065533,12.7,87.3
E00065534,30.6,69.4
E00065535,16.3,83.7
E00065539,16.8,83.2
E00065542,16.8,83.2
E00065545,15.5,84.5
E00066205,13.3,86.7
E00066210,12.9,87.1
E00066234,14.1,85.9
E00066245,22.1,77.9
E00141580,18.5,81.5
E00141581,20.2,79.8
E00141582,16.3,83.7
E00141583,22.9,77.1
E00141585,13.3,86.7
E00141627,18.4,81.6
E00141628,16.4,83.6
E00141629,17.7,82.3
E00141631,18.2,81.8
E00141632,15.7,84.3
E00175333,11.9,88.1
E00175351,16,84
E00175352,10.5,89.5
E00175353,16.7,83.3
E00175355,15.4,84.6
E00175356,13.4,86.6
E00175357,20.8,79.2
E00175358,14.9,85.1
E00175359,19,81
