areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00065452,74.4,15.5,10.1
E00065453,69.5,24.3,6.3
E00065454,79.9,15.9,4.2
E00065455,80.4,15.9,3.7
E00065456,81.8,13.6,4.7
E00065457,77.8,14.7,7.5
E00065458,81.2,14.9,3.9
E00065459,84.9,12.6,2.5
E00065460,81.4,14.4,4.2
E00065461,87.7,10.8,1.5
E00065462,72.3,22.1,5.6
E00065463,77.9,18.3,3.8
E00065464,85,10.3,4.7
E00065465,74.1,18.3,7.6
E00065466,80.6,15.7,3.7
E00065467,79.9,15.8,4.4
E00065469,73.1,21.6,5.3
E00065470,78.3,15.4,6.4
E00065471,80.1,16.9,3
E00065472,73.4,17.7,8.9
E00065473,69.5,21,9.5
E00065474,82.1,15.1,2.8
E00065475,82.9,12.6,4.5
E00065476,74.5,17.5,8
E00065477,70.6,19.9,9.5
E00065478,74,19.4,6.6
E00065479,76,18.4,5.6
E00065480,74.7,19.3,6
E00065481,80.1,11.5,8.4
E00065482,85.8,11.7,2.5
E00065483,81.2,15.5,3.3
E00065484,75.3,18,6.7
E00065485,70.1,22.1,7.8
E00065487,71.5,19.3,9.2
E00065488,73.9,19.9,6.3
E00065489,70.6,20.4,9
E00065490,79.6,13.8,6.7
E00065491,36.9,49.1,14
E00065492,75.7,15.4,8.9
E00065493,82.5,12.6,4.9
E00065494,85,12.1,2.9
E00065495,78.2,16.4,5.5
E00065497,83.4,9.5,7.1
E00065498,79.1,15.7,5.1
E00065499,83.8,11.7,4.5
E00065515,81.7,12.8,5.5
E00065516,79,13.4,7.5
E00065520,76.8,19.6,3.7
E00065521,75.4,18.2,6.3
E00065523,81.3,14.3,4.4
E00065524,81.2,17,1.8
E00065525,69.8,19.2,10.9
E00065526,83.6,10.2,6.3
E00065527,79.6,16.1,4.3
E00065528,73.3,17.2,9.5
E00065529,81.4,16.9,1.7
E00065530,90.5,6.3,3.2
E00065531,82.5,13.3,4.2
E00065532,75.2,17.8,7
E00065533,85.6,12.4,2.1
E00065534,68.8,20.9,10.3
E00065535,78.9,13.4,7.7
E00065539,83.8,11.8,4.4
E00065542,84.5,12.1,3.4
E00065545,82.6,13,4.4
E00066205,83.1,14.5,2.4
E00066210,85.3,11.9,2.9
E00066234,85.8,12.9,1.3
E00066245,74.9,16.8,8.4
E00141580,82.7,13.8,3.5
E00141581,78.5,14.6,7
E00141582,81,15.7,3.3
E00141583,71.3,20.5,8.1
E00141585,89.9,10.1,0
E00141627,85.4,11.8,2.8
E00141628,83,11.6,5.3
E00141629,82.6,12,5.4
E00141631,82,13.5,4.5
E00141632,84,10,6
E00175333,89.1,8.1,2.8
E00175351,84.4,11.6,4
E00175352,91,5.2,3.8
E00175353,85.3,10.1,4.6
E00175355,86.7,9,4.2
E00175356,85.5,11.3,3.2
E00175357,82.7,12.5,4.8
E00175358,79.6,14.9,5.5
E00175359,75.4,20.1,4.5
