geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00108432,57.2,0.7,42.1
E00108433,57,3,40
E00108434,55.4,1.5,43.1
E00108435,56.2,3.4,40.4
E00108436,64.2,2,33.7
E00108442,53.9,2.9,43.2
E00108443,61.2,2.9,35.9
E00108444,71.4,4,24.6
E00108445,65.8,4,30.2
E00108446,61,2.5,36.4
E00108447,52.7,3.6,43.6
E00108449,67.7,2.4,29.9
E00108450,76.6,2.8,20.6
E00108451,46.2,0.4,53.4
E00108452,64.2,1.5,34.3
E00108453,58.5,1.9,39.5
E00108454,50.8,2.5,46.7
E00108455,22.1,1.4,76.6
E00108456,63.8,2.2,34.1
E00108457,67.9,1.2,31
E00108458,70.7,2.5,26.9
E00108459,70,2.8,27.1
E00108460,65.3,5.1,29.5
E00108461,63.1,1.8,35.1
E00108462,67.3,3.1,29.5
E00108463,67.3,2.1,30.6
E00108464,60.3,0.8,38.9
E00108465,69.8,6.3,23.8
E00108466,51.3,1.9,46.8
E00108467,43.3,1.1,55.6
E00108468,55.6,3.8,40.6
E00108469,55.5,1.7,42.9
E00108470,62.1,5.5,32.4
E00108471,53.7,2.1,44.1
E00108472,60.5,2.4,37.1
E00108474,49.6,4.9,45.6
E00108475,62.5,1.6,35.9
E00108476,55.6,2.9,41.5
E00108477,44.7,1.3,54
E00108478,53.8,0.9,45.3
E00108479,60.7,3.1,36.2
E00108480,53.1,3.3,43.5
E00108481,55.9,3,41.1
E00108482,65.7,2.3,32
E00108484,48.9,3.8,47.3
E00108485,49.1,0,50.9
E00108486,62.4,3.1,34.5
E00108488,51.8,5.8,42.4
E00108489,47.8,2.8,49.4
E00108490,35.3,4.1,60.6
E00108491,52.4,3.7,43.9
E00108492,60.3,7.5,32.1
E00108493,66.8,2.5,30.7
E00108494,58.2,4.3,37.5
E00108495,58.8,4.8,36.4
E00108496,66.6,1.4,32.1
E00108497,56.7,3.3,40
E00108501,69.5,1.9,28.6
E00108502,54.6,3.8,41.6
E00108503,58.7,3.2,38.1
E00108504,64.5,1.8,33.6
E00108505,60.3,0,39.7
E00108506,60.3,1.5,38.3
E00108508,69.5,0.8,29.7
E00108509,57.1,5,37.9
E00108510,60.6,3.6,35.7
E00108511,50.2,4.8,45
E00108512,52.7,1.2,46
E00108513,49.4,2,48.6
E00108514,64.3,1.8,33.9
E00108515,66.9,2.3,30.8
E00108516,61,1.6,37.4
E00108517,70.2,4.2,25.6
E00108518,61,1.9,37.1
E00108520,72.2,3.3,24.5
E00108521,69.7,0.7,29.6
E00108522,64.6,3.8,31.5
E00108523,67.1,3.4,29.5
E00108524,64,3,33
E00108525,42.7,12.9,44.4
E00108526,69.5,4.7,25.8
E00108527,60,0.9,39.1
E00108528,67.8,2.3,29.9
E00108529,60.5,2.2,37.3
E00108530,64.4,3.1,32.5
E00108532,68.4,3.8,27.8
E00108533,64.1,2.4,33.5
E00108536,70.5,4.5,25
E00108537,67.3,6.5,26.3
E00108538,56.9,2.2,40.9
E00108539,63.7,1.9,34.4
E00108540,54.2,5.6,40.1
E00108542,57.9,2.3,39.8
E00108543,48.7,6.6,44.6
E00108544,73,4,23
E00108545,57.7,6.1,36.2
E00108546,56.5,5.2,38.4
E00108547,48.1,1.9,50
E00108548,57.1,6.5,36.3
E00108549,60.4,4.5,35.1
E00108550,44.4,2.8,52.8
E00108551,55.7,4.6,39.7
E00108552,63.6,2.9,33.5
E00108553,69.3,3.5,27.2
E00108554,60.4,4.3,35.4
E00108555,64.1,4.4,31.5
E00108556,47.3,4.5,48.2
E00108557,72.5,3.9,23.5
E00108559,52.6,7,40.5
E00108560,75.1,2.1,22.8
E00108561,64.1,3.7,32.2
E00108562,40.4,0.3,59.3
E00108563,61.5,4.3,34.2
E00108564,62,1.4,36.7
E00108566,60.5,5.5,33.9
E00108567,62.9,5.1,32
E00108568,56.8,2.5,40.7
E00108569,57.8,2.7,39.5
E00108571,73.9,5.5,20.6
E00108572,61.1,4.4,34.4
E00108573,62.6,4.1,33.3
E00108574,56.7,3,40.4
E00108575,51.8,4.4,43.8
E00108576,59.1,2.3,38.6
E00108577,57.7,3.7,38.6
E00108578,52.9,4.1,42.9
E00108579,61.1,2.4,36.5
E00108580,57.9,0.4,41.7
E00108581,63.9,1.7,34.4
E00108582,63.1,2.3,34.7
E00108583,51.4,0.4,48.2
E00108585,43.6,3.2,53.2
E00108586,53.2,3,43.9
E00108587,61.9,4.5,33.6
E00108588,53.6,1.8,44.6
E00108589,62.7,3.8,33.5
E00108590,61.1,0,38.9
E00108591,58.8,1.8,39.4
E00108592,61.6,1.4,36.9
E00108593,50.8,1.2,48.1
E00108594,44,2.4,53.6
E00108595,35.5,2.5,61.9
E00108596,48.8,0.4,50.8
E00108597,55.1,4.7,40.2
E00108598,54.9,1.3,43.8
E00108599,60.5,2.9,36.6
E00108601,57,2.8,40.2
E00108602,53.1,2.7,44.2
E00108603,66.7,4.3,28.9
E00108604,50,2.8,47.2
E00108605,63.2,2.3,34.5
E00108606,49.5,2,48.5
E00108607,53.3,1.1,45.6
E00108608,58,3.4,38.6
E00108609,57.9,1.1,41.1
E00108610,48,0.8,51.2
E00108611,51.8,1.6,46.6
E00108612,39.7,1.6,58.7
E00108613,55.6,2.3,42.2
E00108614,59.5,1.2,39.3
E00108616,58.7,1.7,39.6
E00108617,68.4,1.8,29.8
E00108618,63.6,3.8,32.6
E00108619,67.1,2.3,30.6
E00108620,59.9,2.2,37.9
E00108621,55.8,3.9,40.3
E00108622,64.9,0,35.1
E00108623,61.3,3.4,35.4
E00108624,65.4,2.1,32.5
E00108625,68.2,2.3,29.4
E00108627,64.1,2.4,33.4
E00108628,64.7,3.7,31.6
E00108629,78.6,3.6,17.9
E00108631,67.6,2.1,30.3
E00108632,69.8,4.2,26
E00108634,54.6,2.1,43.2
E00108635,75.8,1.3,22.8
E00108636,69.2,3.1,27.7
E00108637,64.4,3.6,32
E00108638,57.6,1.3,41.1
E00108639,49.1,2.7,48.2
E00108640,44,4,52
E00108641,54.9,6.5,38.6
E00108642,73,5,22
E00108643,64.2,0.4,35.4
E00108644,49.8,0.9,49.3
E00108645,57.4,3.7,38.9
E00108646,63.4,1.7,34.9
E00108647,60.9,0,39.1
E00108649,57.3,2.3,40.4
E00108650,53.9,4.3,41.7
E00108651,51.5,3.4,45.1
E00108652,65.4,1.9,32.7
E00108653,48.2,4,47.8
E00108654,68,3.2,28.7
E00108655,58.5,5.8,35.7
E00108656,56.6,2.3,41.1
E00108657,64.3,2,33.7
E00108658,58,2.2,39.7
E00108659,67.7,4.1,28.1
E00108660,69.7,4.1,26.1
E00108661,56.5,5.7,37.8
E00108662,55.6,0.4,44
E00108663,57.2,3.7,39.1
E00108664,53.6,4.6,41.8
E00108665,53.7,2.3,43.9
E00108666,62.6,4.3,33.1
E00108667,41.6,2.9,55.6
E00108668,60.2,2,37.8
E00108669,59.2,3.9,36.9
E00108684,52.3,4.1,43.6
E00108685,50.8,1.7,47.5
E00108686,52,0.4,47.5
E00108687,48.9,4,47.1
E00108688,62.6,1.6,35.8
E00108689,53.4,1.5,45.1
E00108690,56.5,0.9,42.6
E00108691,57.2,0.5,42.3
E00108692,50.2,3.3,46.4
E00108693,66.2,2.3,31.4
E00108695,52.8,3.7,43.4
E00108696,63.4,2.8,33.8
E00108697,61.7,2.1,36.3
E00108698,65.8,0.4,33.8
E00108699,57.4,0.4,42.3
E00108700,65.2,3,31.8
E00108701,55.9,1.8,42.2
E00108702,51.9,3.7,44.4
E00108703,51.2,3.1,45.7
E00108704,55.8,2.5,41.7
E00108713,51.3,2.2,46.6
E00108715,58.6,3,38.4
E00108716,47,4.3,48.7
E00108720,68.6,4.3,27.1
E00108722,49.4,1.8,48.8
E00108723,64.8,0.3,34.8
E00108724,51.4,2.1,46.4
E00108725,55.2,3.2,41.7
E00108726,52.8,1.3,45.9
E00108727,53.3,1,45.7
E00108728,57.5,2.2,40.3
E00108729,65.6,0,34.4
E00108730,66.1,2.4,31.5
E00108731,56.9,4.6,38.4
E00108732,63.2,0.3,36.5
E00108733,55.6,2.6,41.9
E00108734,62.1,1.3,36.6
E00108735,67.6,2,30.5
E00108736,67.5,2.6,29.8
E00108737,55.2,1.6,43.2
E00108738,54.4,2.4,43.2
E00108739,61.9,1.4,36.8
E00108740,61.5,2.8,35.8
E00108743,49.4,0.6,50
E00108752,60.8,3.1,36.1
E00108753,57.4,3,39.6
E00108754,54.5,2.1,43.4
E00108755,63.4,1.4,35.2
E00108756,56.7,1.2,42.1
E00108757,57.7,4.6,37.8
E00108758,57.1,1.3,41.6
E00108759,61.5,1.8,36.7
E00108760,71,0.4,28.6
E00108762,57.6,3.5,38.9
E00108763,46.6,3.7,49.8
E00108764,53.8,2.9,43.4
E00108766,52.6,1.6,45.8
E00108767,70.5,0.7,28.8
E00108768,59.8,2.4,37.8
E00108771,70.1,0.3,29.6
E00108772,53.1,2.9,44
E00108773,56.9,2.1,41
E00108774,65.7,3.9,30.3
E00108775,58.6,0,41.4
E00108776,59,4.4,36.7
E00108777,66.8,0,33.2
E00108778,50.5,2.5,47
E00108779,56.5,0.4,43
E00108780,58.3,2.2,39.5
E00108781,64.5,1.4,34.1
E00108782,57.7,1.6,40.7
E00108783,53.4,2.4,44.2
E00108784,51.8,2.3,45.8
E00108785,59.8,1.2,39
E00108786,62.2,2.4,35.4
E00108787,59.8,4.6,35.6
E00108788,54.3,2.9,42.9
E00108789,62.6,0.4,37
E00108790,52.1,2.6,45.4
E00108867,56,3.4,40.6
E00108868,46.5,5.5,47.9
E00108869,70,2.9,27.1
E00108870,66.8,3.1,30.1
E00108871,61.5,1.2,37.4
E00108872,66.3,1,32.7
E00108873,61.4,4,34.7
E00108874,53.9,3.3,42.8
E00112070,52,3.5,44.5
E00112071,64.1,1.7,34.2
E00112072,66.3,2.1,31.7
E00112106,59.9,3.4,36.6
E00112108,62.4,0,37.6
E00112109,45.5,1,53.5
E00112110,64.6,2,33.3
E00112111,61.4,1.6,37
E00112112,62.9,2.8,34.3
E00112113,51.6,4.7,43.7
E00112115,58.6,3.4,38
E00112117,52.9,2.5,44.6
E00112119,63.3,2.8,33.9
E00112120,64.2,3.9,31.9
E00112121,60.3,1.9,37.7
E00112122,63.9,1.6,34.5
E00112123,72.5,2.4,25.1
E00112124,57.4,0.4,42.2
E00112125,60.2,2.3,37.4
E00112126,48.5,2.4,49.1
E00112127,54.7,1.9,43.4
E00112128,49,2.3,48.7
E00112129,66.8,1.5,31.6
E00112131,40.6,0.4,59
E00112132,76.1,3.7,20.2
E00112133,71.4,6.1,22.4
E00112134,69.1,3.9,27.1
E00112135,48.3,4.9,46.8
E00112137,56.5,1.6,42
E00112138,58.8,2.5,38.7
E00112139,54.4,1.8,43.9
E00112230,58.9,1.8,39.3
E00112231,58.7,2,39.3
E00112232,50.9,0,49.1
E00112233,55.1,3.5,41.3
E00112234,64.3,1.8,33.9
E00112252,61.8,4.1,34.1
E00112257,58.8,1.7,39.6
E00112279,61.5,0,38.5
E00112280,59.4,2.2,38.4
E00112281,57.7,2.3,40
E00112282,62.3,1.4,36.3
E00169968,74.4,0.7,24.9
E00169969,59.9,4.1,36
E00169970,79.5,2,18.5
E00169971,57.9,3.8,38.3
E00169972,63.1,5.1,31.7
E00169973,62.6,2.8,34.6
E00169974,66.5,0,33.5
E00169981,52.2,1.1,46.8
E00169982,81.2,1.9,16.9
E00169983,78.3,3.4,18.3
E00169984,77.7,2.9,19.4
E00169985,77.9,3.1,19
E00169986,74.7,2.6,22.7
E00169987,34.5,1.2,64.3
E00173953,72.4,2.2,25.4
E00173954,73.5,4.8,21.7
E00173955,78.7,5,16.3
E00173956,76.7,3.1,20.1
E00173957,71.8,2.8,25.4
E00173967,52.7,3.5,43.8
E00173968,71.9,2.9,25.2
E00173969,65.3,5.5,29.1
E00173970,64.5,3.6,31.9
E00173971,74.3,2.3,23.4
E00173972,60.6,3.3,36.1
E00173973,76.3,4.7,19.1
E00173974,52.4,4.1,43.5
E00173975,72.9,5.2,21.9
E00173976,58.7,3.2,38.1
E00173977,72.3,1.6,26.1
E00173978,68.6,4.2,27.2
E00173979,65.4,1.5,33.1
E00173980,65.2,4,30.8
E00173981,72.5,1,26.5
E00173982,69.9,3.3,26.8
E00173983,76.9,2.5,20.6
E00173984,71.5,1.1,27.4
E00173985,64.7,4.3,30.9
E00173986,72.6,4,23.4
E00173987,65.2,4.3,30.6
E00173988,54.4,1.6,44
E00173989,77.1,2.9,20
E00173990,64.5,2.8,32.7
E00173991,59.5,5.4,35.1
E00173992,74.6,3.9,21.5
E00173997,62.7,3.4,33.9
E00188029,71.3,3.1,25.6
E00188032,73.4,3,23.6
E00188033,84.3,2.1,13.6
E00188038,62.8,3.8,33.5
E00188040,73.1,0.9,26
E00188041,75.2,4.1,20.7
E00188045,57.5,2.6,39.9
