geography_code,disability_3a-001,disability_3a-002
E00108432,17.7,82.3
E00108433,18.6,81.4
E00108434,20.4,79.6
E00108435,16.3,83.7
E00108436,12.7,87.3
E00108442,14.4,85.6
E00108443,17.6,82.4
E00108444,12.7,87.3
E00108445,14.6,85.4
E00108446,17.3,82.7
E00108447,24.4,75.6
E00108449,13,87
E00108450,10.2,89.8
E00108451,14.7,85.3
E00108452,14.2,85.8
E00108453,22.7,77.3
E00108454,19.9,80.1
E00108455,50.6,49.4
E00108456,19.8,80.2
E00108457,14.2,85.8
E00108458,12,88
E00108459,13.5,86.5
E00108460,12.7,87.3
E00108461,15,85
E00108462,11.8,88.2
E00108463,14.1,85.9
E00108464,22.6,77.4
E00108465,17.8,82.2
E00108466,19,81
E00108467,24.2,75.8
E00108468,28.8,71.2
E00108469,17,83
E00108470,20.3,79.7
E00108471,15.1,84.9
E00108472,22.1,77.9
E00108474,22.8,77.2
E00108475,17.2,82.8
E00108476,24,76
E00108477,24.8,75.2
E00108478,19.6,80.4
E00108479,16.5,83.5
E00108480,27,73
E00108481,17.5,82.5
E00108482,16.5,83.5
E00108484,29.9,70.1
E00108485,26.7,73.3
E00108486,19.8,80.2
E00108488,26.1,73.9
E00108489,21.4,78.6
E00108490,35,65
E00108491,27.6,72.4
E00108492,19.1,80.9
E00108493,18.7,81.3
E00108494,21.6,78.4
E00108495,16.1,83.9
E00108496,12.3,87.7
E00108497,22,78
E00108501,9,91
E00108502,24.7,75.3
E00108503,28.9,71.1
E00108504,14.4,85.6
E00108505,13.6,86.4
E00108506,20,80
E00108508,15,85
E00108509,22.8,77.2
E00108510,17.1,82.9
E00108511,28.6,71.4
E00108512,18,82
E00108513,14.8,85.2
E00108514,12.6,87.4
E00108515,14.7,85.3
E00108516,20.1,79.9
E00108517,17.1,82.9
E00108518,13.6,86.4
E00108520,15.9,84.1
E00108521,15.7,84.3
E00108522,13.1,86.9
E00108523,12,88
E00108524,10.6,89.4
E00108525,31.4,68.6
E00108526,12.4,87.6
E00108527,14.1,85.9
E00108528,8.8,91.2
E00108529,11.3,88.7
E00108530,13.1,86.9
E00108532,16.7,83.3
E00108533,18.1,81.9
E00108536,16.3,83.7
E00108537,16,84
E00108538,17.1,82.9
E00108539,17.6,82.4
E00108540,26.4,73.6
E00108542,24.2,75.8
E00108543,24.6,75.4
E00108544,10.2,89.8
E00108545,26.8,73.2
E00108546,20.2,79.8
E00108547,24.4,75.6
E00108548,22.1,77.9
E00108549,19.3,80.7
E00108550,29.6,70.4
E00108551,24.3,75.7
E00108552,15.1,84.9
E00108553,16.9,83.1
E00108554,17.8,82.2
E00108555,17.9,82.1
E00108556,24.7,75.3
E00108557,19.7,80.3
E00108559,19.8,80.2
E00108560,9.3,90.7
E00108561,15.9,84.1
E00108562,23.3,76.7
E00108563,25.4,74.6
E00108564,15.3,84.7
E00108566,22.9,77.1
E00108567,20.4,79.6
E00108568,17,83
E00108569,16.1,83.9
E00108571,15.4,84.6
E00108572,21.1,78.9
E00108573,14.1,85.9
E00108574,16.7,83.3
E00108575,16.3,83.7
E00108576,16.7,83.3
E00108577,16.8,83.2
E00108578,16.4,83.6
E00108579,13.4,86.6
E00108580,18.2,81.8
E00108581,11.9,88.1
E00108582,16.5,83.5
E00108583,15.2,84.8
E00108585,24.7,75.3
E00108586,16.6,83.4
E00108587,11.9,88.1
E00108588,13.2,86.8
E00108589,15.3,84.7
E00108590,12.6,87.4
E00108591,18.9,81.1
E00108592,12.5,87.5
E00108593,16.7,83.3
E00108594,32,68
E00108595,32.4,67.6
E00108596,19.3,80.7
E00108597,19.7,80.3
E00108598,14.1,85.9
E00108599,14.5,85.5
E00108601,20.5,79.5
E00108602,26.1,73.9
E00108603,13.7,86.3
E00108604,21.1,78.9
E00108605,15.5,84.5
E00108606,14.6,85.4
E00108607,13.4,86.6
E00108608,17,83
E00108609,13.5,86.5
E00108610,16.8,83.2
E00108611,17.9,82.1
E00108612,22.7,77.3
E00108613,16.2,83.8
E00108614,21.4,78.6
E00108616,14.4,85.6
E00108617,8.6,91.4
E00108618,8.7,91.3
E00108619,11.7,88.3
E00108620,9.5,90.5
E00108621,11.1,88.9
E00108622,14.1,85.9
E00108623,10.3,89.7
E00108624,12.7,87.3
E00108625,9.7,90.3
E00108627,7.4,92.6
E00108628,13.6,86.4
E00108629,13.8,86.2
E00108631,14.3,85.7
E00108632,18.8,81.3
E00108634,14.7,85.3
E00108635,10.2,89.8
E00108636,14.3,85.7
E00108637,15,85
E00108638,25.5,74.5
E00108639,21.8,78.2
E00108640,26,74
E00108641,24.1,75.9
E00108642,13,87
E00108643,13.3,86.7
E00108644,15.4,84.6
E00108645,17.9,82.1
E00108646,12.2,87.8
E00108647,18.9,81.1
E00108649,13.4,86.6
E00108650,18.4,81.6
E00108651,25.3,74.7
E00108652,15.2,84.8
E00108653,22.9,77.1
E00108654,14.2,85.8
E00108655,16.9,83.1
E00108656,17.8,82.2
E00108657,18,82
E00108658,22.6,77.4
E00108659,12.8,87.2
E00108660,17.2,82.8
E00108661,24.8,75.2
E00108662,26.5,73.5
E00108663,14.9,85.1
E00108664,15.9,84.1
E00108665,21.5,78.5
E00108666,19.4,80.6
E00108667,27.5,72.5
E00108668,13.7,86.3
E00108669,15.8,84.2
E00108684,17.4,82.6
E00108685,18.8,81.3
E00108686,16.6,83.4
E00108687,18.3,81.7
E00108688,10,90
E00108689,15.2,84.8
E00108690,13,87
E00108691,13.2,86.8
E00108692,23.6,76.4
E00108693,15.9,84.1
E00108695,20.3,79.7
E00108696,15.8,84.2
E00108697,16,84
E00108698,13.7,86.3
E00108699,18.3,81.7
E00108700,14.8,85.2
E00108701,15.6,84.4
E00108702,25.3,74.7
E00108703,17,83
E00108704,15.1,84.9
E00108713,29.2,70.8
E00108715,18.7,81.3
E00108716,29.2,70.8
E00108720,12.9,87.1
E00108722,15.8,84.2
E00108723,16,84
E00108724,17.7,82.3
E00108725,16.1,83.9
E00108726,19.5,80.5
E00108727,15.3,84.7
E00108728,17.1,82.9
E00108729,11.5,88.5
E00108730,13.7,86.3
E00108731,16.1,83.9
E00108732,16.9,83.1
E00108733,10.8,89.2
E00108734,16.5,83.5
E00108735,13,87
E00108736,13.7,86.3
E00108737,13.7,86.3
E00108738,14.3,85.7
E00108739,18.5,81.5
E00108740,15.5,84.5
E00108743,16.2,83.8
E00108752,13.1,86.9
E00108753,10.7,89.3
E00108754,13,87
E00108755,15.6,84.4
E00108756,14.1,85.9
E00108757,10.9,89.1
E00108758,17.4,82.6
E00108759,19.8,80.2
E00108760,12.5,87.5
E00108762,21.2,78.8
E00108763,34.8,65.2
E00108764,23.3,76.7
E00108766,15.6,84.4
E00108767,13.5,86.5
E00108768,15.6,84.4
E00108771,10.1,89.9
E00108772,19.1,80.9
E00108773,17.7,82.3
E00108774,17.6,82.4
E00108775,12.5,87.5
E00108776,11.5,88.5
E00108777,13.5,86.5
E00108778,31,69
E00108779,13.8,86.2
E00108780,18.3,81.7
E00108781,11.3,88.7
E00108782,10.7,89.3
E00108783,18.7,81.3
E00108784,15.3,84.7
E00108785,16.6,83.4
E00108786,9.1,90.9
E00108787,14.2,85.8
E00108788,18.5,81.5
E00108789,12.8,87.2
E00108790,18.2,81.8
E00108867,21.9,78.1
E00108868,24.3,75.7
E00108869,17.6,82.4
E00108870,15.4,84.6
