geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00108432,16.8,37.9,26.7,18.6
E00108433,19.7,27,30.9,22.4
E00108434,23.1,29.4,21.7,25.9
E00108435,19.3,23.8,41.6,15.3
E00108436,18.8,28.6,36.4,16.2
E00108442,16,22.9,35.1,26
E00108443,23.5,27.3,34.8,14.4
E00108444,37.1,33.5,10.3,19.1
E00108445,26.4,30.8,28,14.8
E00108446,37.4,26.9,18.7,16.9
E00108447,26,28.1,30.3,15.6
E00108449,27,28.2,29.3,15.5
E00108450,21.7,31.3,36.4,10.6
E00108451,23.2,33.9,29.5,13.4
E00108452,31.4,34.3,14.8,19.5
E00108453,31.3,35.7,15.9,17
E00108454,32,28.8,18.4,20.8
E00108455,3.1,50,28.1,18.8
E00108456,32.9,24.8,24.2,18.1
E00108457,39.8,24.6,17.5,18.1
E00108458,26.7,30.6,25.4,17.2
E00108459,26.2,33.5,25.3,14.9
E00108460,31.4,24.6,28.8,15.3
E00108461,26.7,33,31.3,9.1
E00108462,35.7,23.8,21.4,19
E00108463,26.1,26.6,24.8,22.5
E00108464,23.1,42.3,12.8,21.8
E00108465,41.9,28,19.4,10.8
E00108466,28.7,27.9,27.9,15.4
E00108467,23.2,24.6,34.5,17.7
E00108468,30.3,23.6,24.2,21.9
E00108469,31.5,28.5,23.8,16.2
E00108470,37,32.6,14.1,16.3
E00108471,24.3,27.6,30.9,17.1
E00108472,26.6,23.7,28.9,20.8
E00108474,38.7,32.4,11.7,17.1
E00108475,36.5,37.2,4.5,21.8
E00108476,37.3,32.7,13.3,16.7
E00108477,20.4,38.7,22.6,18.2
E00108478,19.8,32.5,24.6,23
E00108479,26.6,28.1,25.2,20.1
E00108480,30.4,32.2,22.6,14.8
E00108481,32,23.8,15.6,28.6
E00108482,24.6,36.2,24.6,14.6
E00108484,31.6,35.8,15.8,16.8
E00108485,24.4,36.6,22.8,16.3
E00108486,28.9,30.2,16.4,24.5
E00108488,36.8,31.6,7.5,24.1
E00108489,20,37.3,25.3,17.3
E00108490,33.9,30.5,22,13.6
E00108491,37.2,27.1,17.1,18.6
E00108492,30.9,30.2,17.4,21.5
E00108493,27.8,35.8,19.8,16.7
E00108494,35.6,28.9,16.3,19.3
E00108495,39.3,21.5,7.4,31.9
E00108496,18.3,23.6,36.6,21.5
E00108497,18.3,32.7,29.8,19.2
E00108501,30.7,31.3,25.6,12.5
E00108502,28.5,31.5,20.6,19.4
E00108503,40.3,23.1,17.2,19.4
E00108504,19.9,31.9,22.7,25.5
E00108505,30.6,35.2,17.6,16.7
E00108506,20.7,30.5,29.7,19.1
E00108508,26.8,29.6,21.8,21.8
E00108509,32.8,27.6,17.2,22.4
E00108510,34.4,32.5,15.6,17.5
E00108511,36.8,29.2,10.4,23.6
E00108512,27.7,26,32.2,14.1
E00108513,26.1,14.3,41.2,18.5
E00108514,38.1,23.8,24.9,13.3
E00108515,29.1,28.5,23.8,18.6
E00108516,34.6,29.8,12,23.6
E00108517,34.7,33.1,14.2,18
E00108518,25.6,31.3,25,18.1
E00108520,17,38.1,19.1,25.8
E00108521,28.2,28.2,24.9,18.8
E00108522,33.9,19.6,31,15.5
E00108523,22.7,41.8,24.8,10.6
E00108524,21.8,27.6,24.7,25.9
E00108525,28.7,41.5,14.9,14.9
E00108526,27.5,32.8,23.8,15.9
E00108527,27.9,33.8,22.8,15.4
E00108528,30.2,30.2,24.3,15.3
E00108529,24.5,28.8,31.7,15.1
E00108530,27.5,39.1,18,15.5
E00108532,27.2,33.9,23.9,15
E00108533,27.1,33.5,18.8,20.6
E00108536,38.6,31.7,14.4,15.3
E00108537,39.6,27.1,13.3,20
E00108538,28.6,22,30,19.4
E00108539,27.2,33.1,16.9,22.8
E00108540,33,20.6,21.6,24.7
E00108542,31.2,22.4,20,26.4
E00108543,39.6,26.9,9.7,23.9
E00108544,27.4,26.5,27.4,18.7
E00108545,18.5,35.9,21.7,23.9
E00108546,35.8,30.7,14.8,18.8
E00108547,23.3,30.1,22.6,24.1
E00108548,46,25.9,10.8,17.3
E00108549,27.6,28.8,23.9,19.6
E00108550,30.8,21.8,21.8,25.6
E00108551,36.9,27.9,15.6,19.7
E00108552,38.9,27.4,16.6,17.1
E00108553,33.8,28.2,20.8,17.1
E00108554,40.2,23.1,16.6,20.1
E00108555,32.3,26.6,25.3,15.8
E00108556,42,24,16,18
E00108557,21.2,37.7,19.2,21.9
E00108559,28.8,23.4,22.5,25.2
E00108560,17.1,28.2,36.1,18.7
E00108561,30.6,28,19.7,21.7
E00108562,12.2,43.9,30.1,13.8
E00108563,37.8,23.1,13.3,25.9
E00108564,37.7,30.4,21.7,10.1
E00108566,36.2,31.3,14.1,18.4
E00108567,42.3,21.7,15.4,20.6
E00108568,27.7,29.2,23.4,19.7
E00108569,27.7,29.7,26.4,16.2
E00108571,27.6,29.9,26.4,16.1
E00108572,36.7,27.7,18.7,16.9
E00108573,33.1,22.9,19.7,24.2
E00108574,28.4,29,27.1,15.5
E00108575,34.8,26.1,16.5,22.6
E00108576,35.9,21.8,26.3,16
E00108577,24.8,27.3,24,24
E00108578,12.8,23.9,44.4,18.9
E00108579,18.6,34.5,33.9,13
E00108580,12.7,31.9,34.9,20.5
E00108581,10.6,43.4,31.7,14.3
E00108582,10.9,28.2,43.6,17.3
E00108583,9.6,36.3,32.2,21.9
E00108585,26.9,29,21.5,22.6
E00108586,20,21.6,40.8,17.6
E00108587,13.1,24,47.3,15.6
E00108588,19.4,24.2,44.4,12.1
E00108589,21.1,21.8,40.8,16.3
E00108590,23.6,27.2,31.8,17.4
E00108591,29.4,22.9,26.5,21.2
E00108592,20.8,17.3,43.4,18.5
E00108593,23.1,26.2,36.9,13.8
E00108594,30,26.7,20,23.3
E00108595,21.9,28.8,34.2,15.1
E00108596,26.1,8.7,52.2,13
E00108597,23.7,29.7,33.1,13.6
E00108598,13,41.2,32.8,13
E00108599,10.8,24.6,52.7,12
E00108601,33.9,19.4,25,21.8
E00108602,26.1,32.6,21.7,19.6
E00108603,18.8,27.1,37.6,16.5
E00108604,31.5,27.7,20,20.8
E00108605,19.3,25.6,37,18
E00108606,16.6,27.6,35.2,20.7
E00108607,25.3,19.9,37,17.8
E00108608,20.3,25.1,37.2,17.4
E00108609,21.8,28.2,33.6,16.4
E00108610,28.6,17.6,31.1,22.7
E00108611,20.3,25,32.8,21.9
E00108612,19.6,27.5,19.6,33.3
E00108613,23.1,27.8,35.5,13.6
E00108614,22.2,27.1,28.5,22.2
E00108616,22.5,25.5,39.7,12.4
E00108617,20.1,28.9,35.2,15.8
E00108618,18.3,30.6,37.9,13.2
E00108619,18.6,33.3,35.6,12.5
E00108620,20.4,29.6,36.6,13.4
E00108621,14.9,33,43.1,9
E00108622,19.5,32.5,36.8,11.3
E00108623,21.2,24.7,42.7,11.4
E00108624,23.3,37.3,26.9,12.4
E00108625,15.2,34.8,44.6,5.4
E00108627,17.5,22.4,53.6,6.6
E00108628,24.4,25.9,32.7,17.1
E00108629,24.7,35.4,22.7,17.2
E00108631,25.2,26,33.1,15.7
E00108632,34.1,21,22.3,22.7
E00108634,24.3,29.1,26.7,19.9
E00108635,28.1,29.5,25,17.4
E00108636,23.6,30.2,18.6,27.6
E00108637,27.3,33.5,24.2,14.9
E00108638,29.1,25.8,20.9,24.2
E00108639,21.6,27.9,23.4,27
E00108640,26.3,27.3,18.2,28.3
E00108641,33.1,30.5,16.9,19.5
E00108642,29.3,29.3,12.9,28.6
E00108643,29.3,27,22.4,21.3
E00108644,19.2,31.7,33.7,15.4
E00108645,19.3,28.7,26.9,25.1
E00108646,24.5,26.1,28.7,20.7
E00108647,21.4,30.3,33.8,14.5
E00108649,30.2,34.9,18.1,16.8
E00108650,27.2,19.2,24.8,28.8
E00108651,38.4,24,17.6,20
E00108652,21.2,40.1,23.6,15.1
E00108653,32.5,25.8,25.8,15.8
E00108654,28.1,30.5,21.6,19.8
E00108655,36.2,30.2,17.4,16.1
E00108656,25,29.1,20.9,25
E00108657,34.2,37.9,11.2,16.8
E00108658,28,32.6,17.4,22
E00108659,23.1,29.3,26.5,21.1
E00108660,30.7,34,15,20.3
E00108661,38.9,26.5,13.6,21
E00108662,31.3,29.3,16,23.3
E00108663,38.1,26.6,12.9,22.3
E00108664,33.8,21.6,17.3,27.3
E00108665,37.2,22.1,13.3,27.4
E00108666,38.3,30.9,14.8,16
E00108667,38,25,11,26
E00108668,26.5,28.6,21.8,23.1
E00108669,30.6,27.8,18.8,22.9
E00108684,22.3,36.9,14.6,26.2
E00108685,11.5,36.1,32.8,19.7
E00108686,20.6,27,29.4,23
E00108687,17.3,30.9,28.2,23.6
E00108688,7.8,39,36.4,16.9
E00108689,13.7,29.1,33.5,23.6
E00108690,18.2,30.5,31.6,19.8
E00108691,17.1,15.4,45.5,22
E00108692,16.7,38.9,16.7,27.8
E00108693,12.2,37.2,28.6,21.9
E00108695,30.7,27.9,17.9,23.6
E00108696,10.9,26.3,46,16.8
E00108697,10.6,39.6,28.5,21.3
E00108698,10.4,31.2,37,21.4
E00108699,30,27.5,16.9,25.6
E00108700,21.7,33.2,19.4,25.8
E00108701,10.8,39.5,25.9,23.8
E00108702,16.8,29.6,27.2,26.4
E00108703,14.8,32.1,28.6,24.5
E00108704,12.3,29,33.5,25.2
E00108713,21.3,29.5,27.9,21.3
E00108715,19.5,29.9,36.4,14.3
E00108716,30,25.5,19.1,25.5
E00108720,20.2,32.6,37.6,9.6
E00108722,14.6,23.2,35.4,26.8
E00108723,13.7,30,31.6,24.7
E00108724,18.8,29.9,31.3,20.1
E00108725,23,23,31.7,22.3
E00108726,25.8,37.5,19.2,17.5
E00108727,22.5,32.9,29.5,15
E00108728,16.2,20.5,47.1,16.2
E00108729,22.6,26.2,30.3,21
E00108730,14.4,31.5,42.3,11.7
E00108731,25.5,27.4,26.8,20.4
E00108732,26.1,30.9,23,20
E00108733,20.1,31.5,27.5,20.8
E00108734,15.8,25.3,37.4,21.6
E00108735,19.8,33.1,26.7,20.3
E00108736,12.1,31.8,44.9,11.2
E00108737,13.5,34.7,30.6,21.2
E00108738,8.8,33.1,37.5,20.6
E00108739,24.4,29.1,23.8,22.7
E00108740,17.7,20.6,42.3,19.4
E00108743,12.6,27.6,41.4,18.4
E00108752,9,28.1,42.7,20.2
E00108753,15.8,34.7,29.5,20
E00108754,16.7,26.9,38.5,17.9
E00108755,18.5,34.8,26.1,20.7
E00108756,20.3,25.2,34.3,20.3
E00108757,15.3,23.2,46.3,15.3
E00108758,17,33.3,35.1,14.6
E00108759,15.4,31.6,36.8,16.2
E00108760,25.1,35.6,20.4,18.8
E00108762,19.6,35.8,23.3,21.3
E00108763,29.4,32.4,12.7,25.5
E00108764,29.7,35.8,18.9,15.5
E00108766,16,30.7,34.4,19
E00108767,16.5,37.1,24.2,22.2
E00108768,19.9,32.5,34.2,13.4
E00108771,13.9,33.3,41.1,11.7
E00108772,9.4,33.9,41.7,15
E00108773,11,35.6,30.7,22.7
E00108774,10.2,29.3,43.7,16.8
E00108775,13.3,27.3,43.8,15.6
E00108776,7.5,31.3,47.8,13.4
E00108777,12.8,35.2,35.8,16.2
E00108778,14.6,38.5,28.1,18.8
E00108779,9.5,31.4,39.4,19.7
E00108780,15.3,26.1,37.6,21
E00108781,9.1,25.9,53.8,11.2
E00108782,12.2,34.4,36.1,17.2
E00108783,14,36.9,27.4,21.7
E00108784,11.7,27.3,42.2,18.8
E00108785,15.4,35.3,29.4,19.9
E00108786,8.6,41.4,38.8,11.2
E00108787,15.2,32.6,34.1,18.2
E00108788,11.6,37.4,34.2,16.8
E00108789,12.9,29.9,38.8,18.4
E00108790,8.7,35,32,24.3
E00108867,12.2,32.5,23.6,31.7
E00108868,14.9,49.5,11.9,23.8
E00108869,9.1,37.1,24.5,29.4
E00108870,11,40.2,36.2,12.6
E00108871,10.9,42.9,25.6,20.5
E00108872,12,41.6,29.6,16.9
E00108873,3.1,31.3,29.7,35.9
E00108874,8.5,29.9,36,25.6
E00112070,17.9,25.6,29.9,26.5
E00112071,20.4,28.3,38.7,12.6
E00112072,13.8,36.9,31.9,17.5
E00112106,12.7,25.4,45.5,16.4
E00112108,18.2,26.1,31.5,24.2
E00112109,13.1,21.2,47.4,18.2
