areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00053353,84.4,0.7,14.9
E00053357,93.8,0.9,5.3
E00053359,84.5,2.4,13.1
E00053360,83.4,1.9,14.6
E00053361,77.1,1.3,21.7
E00053362,92.8,1.3,5.9
E00053363,83.9,2,14
E00053364,87,0.9,12
E00053365,90,4.5,5.5
E00053366,91.8,0.3,7.9
E00053369,90.6,0.3,9.1
E00053370,95.8,0.5,3.7
E00053371,92.6,1,6.4
E00053372,81,4.1,14.8
E00053373,88.5,1.4,10.1
E00053374,86.8,3.2,10
E00053375,85.6,0.7,13.7
E00053376,91.7,1.9,6.4
E00053377,77.9,3,19.1
E00053378,65.7,3.4,30.8
E00053379,76,0.8,23.2
E00053380,83.2,3.1,13.6
E00053381,72.9,2,25.1
E00053382,84.9,3.4,11.7
E00053383,85.1,2.1,12.8
E00053384,79.5,2.7,17.8
E00053385,78.5,3.6,17.8
E00053386,76,5.3,18.8
E00053401,89.5,2.2,8.3
E00053403,92.1,2.3,5.6
E00053404,93.9,2.5,3.6
E00053405,90.7,0.6,8.7
E00053406,75.7,5.4,18.9
E00053407,91.6,0.3,8.2
E00053408,91.6,2.9,5.5
E00053410,88.7,1.8,9.6
E00053411,86.7,5.4,7.9
E00053412,79.3,4.8,15.9
E00053414,86.8,2.5,10.7
E00053415,84.7,1.5,13.9
E00053416,78.9,7.3,13.9
E00053417,71.5,5.3,23.1
E00053418,89.2,0.2,10.5
E00053419,77.9,2.1,20
E00053420,92.1,1.4,6.4
E00053421,67.5,3.9,28.6
E00053422,77.2,10.7,12.2
E00053424,59.7,10,30.3
E00053425,79.4,4,16.5
E00053426,78.1,3.3,18.6
E00053427,86.4,4,9.6
E00053428,76.4,4.5,19.1
E00053430,74.8,4.4,20.8
E00053431,84.4,1.9,13.8
E00053432,73.9,2.5,23.6
E00053434,85.8,2.6,11.6
E00053435,83.6,4.9,11.6
E00053436,75.5,3,21.6
E00053437,85.8,1.2,13
E00053438,84.7,0.3,15
E00053439,91.4,0.7,7.9
E00053451,82.8,4.9,12.3
E00053453,85.1,3.2,11.7
E00053454,92.1,1.6,6.2
E00053455,90.4,1.2,8.4
E00053456,89.3,1,9.7
E00053457,88.3,1.4,10.3
E00053458,82.9,0.8,16.3
E00053459,91.6,1.7,6.7
E00053460,90.6,1,8.4
E00053462,88.3,1.8,9.9
E00053463,84.2,0.7,15.1
E00053464,87.3,2.5,10.2
E00053465,89.4,2.2,8.4
E00053466,93.2,1.7,5.1
E00053467,88.5,2.8,8.7
E00053468,73.5,3.7,22.8
E00053469,88.9,3.1,8
E00053470,79.6,3.5,16.9
E00053471,80.6,3.8,15.5
E00053472,90.9,1.9,7.2
E00053473,91.3,1.2,7.4
E00053474,71.5,7,21.5
E00053475,86.3,0.7,13
E00053476,83.1,5.7,11.1
E00053477,89.4,0.4,10.2
E00053478,89.3,2.5,8.2
E00053479,76,3.4,20.5
E00053480,80.9,1,18.2
E00053481,92.2,0.9,7
E00053482,92.8,2.5,4.7
E00053483,83.8,3.1,13.1
E00053484,80.1,2.7,17.2
E00053485,82.2,0.7,17.1
E00053486,89.8,1.9,8.4
E00053487,79.8,5.8,14.4
E00053488,88.4,0,11.6
E00053489,89.2,1.7,9
E00053490,75.7,2.3,22.1
E00053491,84.9,1.4,13.7
E00053493,91.2,0.3,8.4
E00053494,80.6,2.4,17
E00053495,85.7,1.9,12.5
E00053496,79.8,0.4,19.9
E00053497,86.3,2.5,11.2
E00053498,90.3,0.2,9.5
E00053499,77.8,3.6,18.6
E00053500,83.1,1.6,15.4
E00053501,88.5,1,10.5
E00053502,78.1,2.4,19.5
E00053503,78.3,2.1,19.6
E00053641,68.2,16.6,15.2
E00053642,82.6,6.2,11.3
E00053643,89.3,5.1,5.6
E00053644,87.3,6,6.6
E00053645,79.6,3.6,16.8
E00053646,91.1,1.6,7.3
E00053647,91.4,1.1,7.5
E00053648,67.6,5.4,27
E00053649,76.7,1.4,21.9
E00053650,74.6,4.5,20.9
E00053651,86.1,2.1,11.8
E00053652,51.1,7,41.9
E00053653,87.2,2.4,10.3
E00053654,71.1,8.2,20.7
E00053655,82.3,3.6,14.1
E00053656,81.5,3.1,15.3
E00053657,86.1,2.1,11.8
E00053658,86.1,2.7,11.3
E00053659,78,0.4,21.5
E00053660,84.3,1.2,14.5
E00053661,87.5,3.4,9.1
E00053663,88.4,6.9,4.7
E00053664,82.6,10.7,6.7
E00053665,86.4,8.8,4.8
E00053666,79.7,11.4,8.9
E00053667,82.2,9.6,8.2
E00053668,83.7,6.1,10.2
E00053670,67.6,15.2,17.2
E00053671,71.6,12.4,16
E00053672,74,11.1,14.9
E00053673,78.9,12.4,8.8
E00053674,78.7,11.4,9.8
E00053675,73,4.8,22.3
E00053676,46.9,21.7,31.4
E00053677,66.1,11.7,22.1
E00053678,61,13.6,25.4
E00053679,71.8,8.5,19.7
E00053680,57.9,13.9,28.2
E00053681,67.9,8.1,23.9
E00053682,85.6,6.8,7.6
E00053683,86.4,1.8,11.8
E00053684,40.2,11.6,48.2
E00053685,81.1,1,17.9
E00053686,81.6,1.6,16.8
E00053786,76.2,15.7,8.2
E00053787,66.4,11.2,22.4
E00053788,75,15.1,9.9
E00053789,86.2,7.2,6.6
E00053790,61.2,15.5,23.3
E00053791,67,15.2,17.7
E00053792,83.3,9.6,7.1
E00053793,73.5,12.4,14.2
E00053794,59.8,18.1,22.1
E00053795,61,22.7,16.4
E00053796,83.2,4.8,12
E00053797,76.3,12,11.7
E00053798,90.1,2.1,7.8
E00053799,85.9,4,10.1
E00053800,85.5,5.9,8.6
E00053801,87.5,3.6,8.9
E00053802,70.1,23.2,6.6
E00053803,75.2,16.2,8.6
