areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00053353,11.8,22.6,48.1,17.5
E00053357,10.4,20.9,57.7,11
E00053359,8.5,18.9,65.1,7.5
E00053360,9.9,24.8,61,4.3
E00053361,13.3,14.7,61.5,10.5
E00053362,13.3,20,57.5,9.2
E00053363,4,19,71.4,5.6
E00053364,14.1,17.2,59.4,9.4
E00053365,8.8,21.8,62.6,6.8
E00053366,10.5,21.6,57.5,10.5
E00053369,7.2,21.6,61.4,9.8
E00053370,12.2,21.4,57.1,9.2
E00053371,6.8,20.5,69.8,2.9
E00053372,11.5,20.2,62.5,5.8
E00053373,10.7,24.4,50,14.9
E00053374,10.8,18.7,64.7,5.8
E00053375,7.3,15.3,65,12.4
E00053376,5.6,18.5,59.6,16.3
E00053377,8.6,27.3,54.7,9.4
E00053378,5.1,28.4,59.1,7.4
E00053379,11.2,17.8,61.7,9.3
E00053380,9.4,21.7,57.2,11.6
E00053381,13,18.1,60.1,8.7
E00053382,5.3,12,73.8,8.9
E00053383,12.7,21.1,60.6,5.6
E00053384,8.9,17.8,68.9,4.4
E00053385,5.7,24.6,63.1,6.6
E00053386,14.4,24.6,51.7,9.3
E00053401,9.8,19,57.5,13.7
E00053403,7.8,14.9,64.5,12.8
E00053404,12.2,17.9,59.8,10
E00053405,13.2,17.4,58.3,11.1
E00053406,6.5,31.5,54.3,7.6
E00053407,11.6,20.8,58.4,9.2
E00053408,10.6,21.2,52.3,15.9
E00053410,8.6,17.2,60.9,13.2
E00053411,7.5,15.5,67.1,9.9
E00053412,7.4,20.1,67.8,4.7
E00053414,6.3,20.3,67.2,6.3
E00053415,8.3,15.3,65.6,10.8
E00053416,8.6,15.2,64.6,11.6
E00053417,9.8,17.8,67.2,5.2
E00053418,4.2,17.8,66.2,11.7
E00053419,11,19.2,61.6,8.2
E00053420,8.2,21.8,58.5,11.6
E00053421,5.8,19.2,71.2,3.8
E00053422,11.9,23.9,54.1,10.1
E00053424,7,23.9,64.8,4.2
E00053425,10,21.4,58.7,10
E00053426,9.1,18.2,65.5,7.3
E00053427,9,21.9,61.9,7.1
E00053428,8.6,14.7,68.1,8.6
E00053430,9.6,12,60.2,18.1
E00053431,6,23.5,59.1,11.4
E00053432,3.7,23.1,69.4,3.7
E00053434,8.5,22,65,4.5
E00053435,5.2,24.4,58.7,11.6
E00053436,8.5,25.5,53.8,12.3
E00053437,14.9,13,60.2,11.8
E00053438,4.8,17.1,69.2,8.9
E00053439,10.2,21.9,57.7,10.2
E00053451,5.1,20.3,66.5,8.2
E00053453,7.9,26.2,57.1,8.7
E00053454,10.9,20,61.8,7.3
E00053455,6.6,22.1,57.8,13.5
E00053456,9.8,22.1,54.4,13.7
E00053457,6.6,22.1,59.6,11.8
E00053458,15.5,17.4,46.5,20.6
E00053459,12.3,21.1,55.9,10.8
E00053460,10.4,15.2,66.5,7.9
E00053462,9.1,22,58.3,10.6
E00053463,9.3,21.3,57.4,12
E00053464,9.6,23.5,55.9,11
E00053465,9.1,21.7,54.5,14.7
E00053466,6.7,19.5,64.4,9.4
E00053467,9.5,21.4,61.9,7.1
E00053468,9.1,22.3,56.2,12.4
E00053469,9.6,22.3,61.1,7
E00053470,8.6,24.1,63,4.3
E00053471,8.2,22.8,62.7,6.3
E00053472,5.7,22.6,66,5.7
E00053473,7.9,27.2,56.1,8.8
E00053474,6.3,29.5,60,4.2
E00053475,13.4,23.9,54.5,8.2
E00053476,6.1,22,65.2,6.7
E00053477,5.5,21.1,61.5,11.9
E00053478,7.4,16.8,67.8,7.9
E00053479,8.9,24.2,58.1,8.9
E00053480,7.6,22,62.9,7.6
E00053481,2.2,17.8,71.1,8.9
E00053482,10.5,19.6,58.7,11.2
E00053483,10.2,20.5,59.8,9.4
E00053484,15.9,23.4,55.1,5.6
E00053485,8.5,25.4,58.5,7.6
E00053486,9.2,24.9,54.4,11.5
E00053487,9.8,17,68,5.2
E00053488,13.2,19.8,55.4,11.6
E00053489,12.9,21,50.5,15.7
E00053490,12.3,21,56.8,9.9
E00053491,9.3,28,53.3,9.3
E00053493,7.3,16.9,59.5,16.3
E00053494,5.8,23.2,58.7,12.3
E00053495,5.3,19.7,65.4,9.6
E00053496,6.4,21.8,60,11.8
E00053497,6.6,17.1,64.8,11.5
E00053498,8.5,19,58.5,14.1
E00053499,6.2,19.6,65.2,9.1
E00053500,8.4,19.5,54.7,17.4
E00053501,9.9,15.5,62.7,12
E00053502,11.7,21.1,53.1,14.1
E00053503,7.8,21.7,60,10.6
E00053641,7,27.5,61.3,4.2
E00053642,11.2,23,61.8,3.9
E00053643,8,29.4,58.3,4.3
E00053644,7.4,26.8,57,8.7
