areacd,in_full_time_education-001,in_full_time_education-002
E00053353,6.7,93.3
E00053357,20.1,79.9
E00053359,11.4,88.6
E00053360,16.9,83.1
E00053361,7.7,92.3
E00053362,10.5,89.5
E00053363,17.1,82.9
E00053364,9.9,90.1
E00053365,14.8,85.2
E00053366,20.2,79.8
E00053369,17.4,82.6
E00053370,17.3,82.7
E00053371,11,89
E00053372,17.1,82.9
E00053373,15.3,84.7
E00053374,10.3,89.7
E00053375,10.5,89.5
E00053376,18.5,81.5
E00053377,21.7,78.3
E00053378,29.9,70.1
E00053379,16.3,83.7
E00053380,10.5,89.5
E00053381,24.4,75.6
E00053382,12.8,87.2
E00053383,13.9,86.1
E00053384,16.3,83.7
E00053385,13.4,86.6
E00053386,20.2,79.8
E00053401,19.3,80.7
E00053403,18.8,81.3
E00053404,21.6,78.4
E00053405,19.8,80.2
E00053406,12.6,87.4
E00053407,19.9,80.1
E00053408,9.8,90.2
E00053410,18.5,81.5
E00053411,8,92
E00053412,14.4,85.6
E00053414,22.1,77.9
E00053415,12.5,87.5
E00053416,16.6,83.4
E00053417,17.5,82.5
E00053418,18.8,81.2
E00053419,5.3,94.7
E00053420,19.2,80.8
E00053421,20.7,79.3
E00053422,11.2,88.8
E00053424,21.7,78.3
E00053425,29.5,70.5
E00053426,22.7,77.3
E00053427,18.6,81.4
E00053428,16.3,83.7
E00053430,4.9,95.1
E00053431,17.4,82.6
E00053432,22.1,77.9
E00053434,22.9,77.1
E00053435,22.7,77.3
E00053436,23.7,76.3
E00053437,15.2,84.8
E00053438,19.3,80.7
E00053439,8.4,91.6
E00053451,19.8,80.2
E00053453,16.2,83.8
E00053454,12.4,87.6
E00053455,19.5,80.5
E00053456,11.9,88.1
E00053457,14,86
E00053458,12.1,87.9
E00053459,19.3,80.7
E00053460,14.4,85.6
E00053462,16.1,83.9
E00053463,15.5,84.5
E00053464,19.5,80.5
E00053465,18.6,81.4
E00053466,15.1,84.9
E00053467,18.3,81.7
E00053468,19.5,80.5
E00053469,22.4,77.6
E00053470,20.8,79.2
E00053471,25.2,74.8
E00053472,24.4,75.6
E00053473,16.7,83.3
E00053474,17.4,82.6
E00053475,12.9,87.1
E00053476,22.1,77.9
E00053477,13.9,86.1
E00053478,18.8,81.2
E00053479,18.6,81.4
E00053480,19.8,80.2
E00053481,9.3,90.7
E00053482,9.9,90.1
E00053483,16.7,83.3
E00053484,24.6,75.4
E00053485,18.9,81.1
E00053486,17.5,82.5
E00053487,17,83
E00053488,18.9,81.1
E00053489,15.2,84.8
E00053490,11.9,88.1
E00053491,11.5,88.5
E00053493,19.7,80.3
E00053494,18.6,81.4
E00053495,17.7,82.3
E00053496,17.1,82.9
E00053497,22.7,77.3
E00053498,19.6,80.4
E00053499,22.5,77.5
E00053500,21.5,78.5
E00053501,8.4,91.6
E00053502,21,79
E00053503,21,79
E00053641,34.5,65.5
E00053642,24.6,75.4
E00053643,22.1,77.9
E00053644,18,82
E00053645,22.4,77.6
E00053646,17.6,82.4
E00053647,16.7,83.3
E00053648,26.4,73.6
E00053649,14.8,85.2
E00053650,21.9,78.1
E00053651,8.8,91.2
E00053652,12.6,87.4
E00053653,16.7,83.3
E00053654,20,80
E00053655,13,87
E00053656,18.3,81.7
E00053657,13.2,86.8
E00053658,27.6,72.4
E00053659,16.6,83.4
E00053660,16.5,83.5
E00053661,26.2,73.8
E00053663,38.1,61.9
E00053664,32,68
E00053665,33.7,66.3
E00053666,34.4,65.6
E00053667,35.5,64.5
E00053668,27.6,72.4
E00053670,37.1,62.9
E00053671,17.9,82.1
E00053672,29.5,70.5
E00053673,32.9,67.1
E00053674,26.6,73.4
E00053675,33.8,66.2
E00053676,32.6,67.4
E00053677,32.2,67.8
E00053678,19.7,80.3
E00053679,26.6,73.4
E00053680,23.9,76.1
E00053681,23.4,76.6
E00053682,20.3,79.7
E00053683,18.1,81.9
E00053684,16.3,83.7
E00053685,21,79
E00053686,15.7,84.3
E00053786,41,59
E00053787,32.5,67.5
E00053788,36.1,63.9
