areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00053353,26.1,35.2,6.5,29.1,3
E00053357,12.2,40.2,4.9,39.5,3.1
E00053359,21.7,41.2,10.4,25.3,1.4
E00053360,22.2,37.2,7.9,27.4,5.3
E00053361,20.1,33.6,3.5,37.5,5.3
E00053362,17.7,33.8,4.9,42.1,1.5
E00053363,20.7,49.4,4.6,23.6,1.7
E00053364,20.4,23,9.4,41.9,5.2
E00053365,8.9,40.5,6.3,40.9,3.4
E00053366,9.7,41.6,7.4,39,2.2
E00053369,11.5,42.6,3,40.4,2.6
E00053370,7.2,40.8,5,45.5,1.6
E00053371,6.8,47.3,3,41.3,1.5
E00053372,21.9,39.1,9.9,26.2,3
E00053373,13.9,38.7,4.6,41.1,1.6
E00053374,23.7,32.8,8.4,30.7,4.4
E00053375,21.8,40.9,12.7,21.4,3.2
E00053376,6.6,39.8,4.6,46.1,3
E00053377,26.1,45.7,7.8,18.3,2.2
E00053378,17.7,48.9,5.1,27,1.3
E00053379,27.3,42.6,4.8,23.4,1.9
E00053380,23,41,7.8,25.8,2.3
E00053381,16,51.9,8,23.1,0.9
E00053382,14.2,47.3,6.5,30.2,1.8
E00053383,21,39.9,5.5,31.1,2.5
E00053384,15.6,45.8,5.7,33,0
E00053385,17,45.1,6.3,28.2,3.4
E00053386,24.8,40.1,6.2,27.3,1.7
E00053401,8.7,33.8,6.1,47.9,3.4
E00053403,8.9,34,3.6,52.6,0.8
E00053404,7.4,42,5.4,44.6,0.6
E00053405,11.2,47.1,6.1,32.7,2.9
E00053406,24.2,41.2,4.9,26.4,3.3
E00053407,6.1,44.7,4.2,44,1
E00053408,8.8,32.6,8.8,46.7,3.2
E00053410,17.8,45.8,5.9,30.5,0
E00053411,9.5,40.8,6.9,40.5,2.3
E00053412,16.7,38.6,5.3,36.8,2.6
E00053414,11.2,39.4,4,42.5,2.9
E00053415,13.8,38.8,6.6,38.3,2.4
E00053416,8.1,46.9,6.2,37.2,1.6
E00053417,14.2,43.4,6.9,33.2,2.2
E00053418,11.4,40.8,5.5,40.5,1.7
E00053419,39.1,31.8,8.9,14.5,5.6
E00053420,18,39.7,7.5,34.7,0
E00053421,23.6,47.3,8.8,19.2,1.1
E00053422,21.3,43.8,8.9,22.5,3.6
E00053424,34.5,35.8,9.1,17,3.6
E00053425,14.6,45.6,5.9,30.3,3.5
E00053426,22.4,44.8,6.2,26.7,0
E00053427,11.9,45,7.9,33.8,1.4
E00053428,20.6,48.9,6.1,22.8,1.7
E00053430,31.7,29.8,7.3,26.6,4.6
E00053431,18.4,41.4,8.2,28.9,3.1
E00053432,24.4,45.5,6.1,20.7,3.3
E00053434,9,38.3,3,47.4,2.3
E00053435,15.7,34.6,3.8,44.4,1.4
E00053436,26.9,39.3,7.5,24.4,2
E00053437,9.6,40.9,11.4,35.2,2.8
E00053438,6.1,44.2,5.2,42.9,1.7
E00053439,17,35.1,6.4,40.1,1.4
E00053451,12.9,43.8,5.6,36.5,1.2
E00053453,9.9,41.9,3,42.9,2.5
E00053454,14.4,40.2,7.6,35.2,2.7
E00053455,12.2,44.9,5.4,35.7,1.8
E00053456,19.5,33.8,7.3,36.4,2.9
E00053457,16.7,39.2,5.7,33.9,4.5
E00053458,18.3,40.4,10.6,27.2,3.5
E00053459,11.5,42.7,5.9,37.1,2.8
E00053460,22.2,41.5,7.3,27.6,1.5
E00053462,9.8,42.6,8.6,37.3,1.6
E00053463,16.5,36.4,7.2,37.3,2.5
E00053464,14.1,37.2,6.7,38.3,3.7
E00053465,13.4,34.9,6.5,43.3,1.9
E00053466,10.4,36,5.2,44,4.4
E00053467,14.9,37.9,4.7,40.9,1.7
E00053468,25.3,36,4.9,32.4,1.3
E00053469,12.5,44.3,5,36.8,1.4
E00053470,20.4,48.1,5.8,24.2,1.5
E00053471,15.6,46.8,6.5,28.9,2.3
