areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00053353,71.8,14.5,0,13.7
E00053357,51.1,39,3.5,6.4
E00053359,29.9,27,32.8,10.2
E00053360,52.9,34.1,8,5.1
E00053361,48.4,40.6,3.1,7.8
E00053362,66,29.8,0,4.3
E00053363,24.3,29.2,32.6,13.9
E00053364,44.5,25.5,22.7,7.3
E00053365,54.2,37.5,0.8,7.5
E00053366,41.4,44.3,5,9.3
E00053369,43.9,45.5,0.8,9.8
E00053370,55.1,41.5,0,3.4
E00053371,42.4,50.8,2.3,4.5
E00053372,46.9,30.8,5.4,16.9
E00053373,53.1,44.2,0,2.7
E00053374,48,30,4,18
E00053375,55.7,36.4,0,7.9
E00053376,53.3,42.7,0.7,3.3
E00053377,20.3,37.7,30.4,11.6
E00053378,10.2,17.5,48.1,24.3
E00053379,22.1,26.7,35.1,16
E00053380,52,27.7,2.7,17.6
E00053381,18.5,43.5,15.3,22.6
E00053382,24.6,33,9.4,33
E00053383,26.9,30.6,29.1,13.4
E00053384,22.1,38.2,8.8,30.9
E00053385,19.5,31.7,22,26.8
E00053386,21.9,29.7,30.3,18.1
E00053401,54.7,33.8,0.7,10.8
E00053403,43.3,42.5,0,14.2
E00053404,44,51.2,0,4.8
E00053405,50.8,43.8,2.3,3.1
E00053406,34.5,21.6,26.7,17.2
E00053407,54.9,40.1,1.4,3.5
E00053408,68.8,22.9,2.8,5.6
E00053410,43.7,38.9,3.2,14.3
E00053411,23.5,19,0.5,57
E00053412,32.3,26.9,9.2,31.5
E00053414,24.8,42.5,12.1,20.6
E00053415,34.3,31.5,5,29.3
E00053416,23.3,40.6,0,36.1
E00053417,20.7,32.3,17.7,29.3
E00053418,43,44.6,2.2,10.2
E00053419,12,6.4,69.6,12
E00053420,39,39,11.9,10.2
E00053421,27.1,33.3,14.6,25
E00053422,31.6,30.5,10.5,27.4
E00053424,2.7,15,69,13.3
E00053425,16.3,41.8,11.1,30.7
E00053426,12.9,15.8,36.7,34.5
E00053427,29.9,33.5,15.9,20.7
E00053428,37.9,27.2,6.8,28.2
E00053430,23.4,12,48.1,16.5
E00053431,43.8,38.7,3.6,13.9
E00053432,31,20.2,27.9,20.9
E00053434,27.6,43.3,0.7,28.4
E00053435,28,32.3,15.9,23.8
E00053436,25.4,35.2,24.6,14.8
E00053437,44.3,36.7,0,19
E00053438,33.8,39.9,0,26.4
E00053439,58.8,29.7,4.7,6.8
E00053451,41.3,31.9,0.7,26.1
E00053453,29.7,29.7,5.5,35.2
E00053454,49,38.3,0,12.8
E00053455,33.1,42.9,1.7,22.3
E00053456,59.7,31.8,1.1,7.4
E00053457,46.4,30.4,1.4,21.7
E00053458,68.1,20.9,0.6,10.4
E00053459,40.4,45.9,1.4,12.3
E00053460,34.2,29.1,15.8,20.9
E00053462,55.9,33.8,3.7,6.6
E00053463,53.3,37.4,0.9,8.4
E00053464,52.2,32.8,4.5,10.4
E00053465,58.4,30.4,0.8,10.4
E00053466,42.7,40.3,0,16.9
E00053467,49.2,40,0.8,10
E00053468,47.2,27.2,20,5.6
E00053469,46.4,41.2,4.6,7.8
E00053470,21.2,38.4,24,16.4
E00053471,37.3,47.6,5.6,9.5
E00053472,42.6,50.4,1.6,5.4
E00053473,53,36.5,0.9,9.6
E00053474,8.5,8.5,48.2,34.8
E00053475,57,36.4,0.8,5.8
E00053476,36.9,36.2,6,20.8
E00053477,49.2,32.2,5.1,13.6
E00053478,20.9,37.7,11,30.4
E00053479,35.4,30,18.5,16.2
E00053480,28.3,36.6,20.7,14.5
E00053481,58.3,26,1.6,14.2
E00053482,55.6,33.3,0.8,10.3
E00053483,41.9,30.6,0.8,26.6
E00053484,36.6,22.4,28.4,12.7
E00053485,24.7,21.9,34.9,18.5
E00053486,40.7,36.5,1.1,21.7
E00053487,42.7,26.8,7,23.6
E00053488,55.7,34.4,4.6,5.3
E00053489,46.7,39.6,1.8,11.8
E00053490,14.5,14.5,50.4,20.6
E00053491,71.1,20,0,8.9
E00053493,34.5,50.4,7.6,7.6
E00053494,40.1,25,0.7,34.2
E00053495,34.6,45.9,11.9,7.5
E00053496,15.2,31.1,40.2,13.6
E00053497,23.7,38.2,6,32.1
E00053498,38.9,35.3,0.5,25.3
E00053499,15.9,39.9,32.2,12
E00053500,40.6,36.1,11,12.3
E00053501,51.5,38.6,0.8,9.1
E00053502,36.3,26.7,24.4,12.6
E00053503,26.9,44.8,6.7,21.6
E00053641,16.1,28,23.1,32.9
E00053642,47.8,39.6,0.7,11.9
E00053643,42.9,37.9,0.7,18.6
E00053644,59.2,27.2,0.8,12.8
E00053645,30.2,36.4,1.9,31.5
E00053646,44.9,44.9,0,10.1
E00053647,40.8,34.6,3.1,21.5
E00053648,11.9,21.6,57.5,9
E00053649,27.9,39.6,0,32.4
E00053650,29.5,33.3,19.9,17.3
E00053651,64.7,23.3,1.7,10.3
E00053652,9.2,3.1,81.5,6.2
E00053653,41.7,37.5,6.7,14.2
E00053654,23.5,36.4,28.8,11.4
E00053655,32.1,29.9,20.1,17.9
E00053656,26.9,62.9,1.2,9
E00053657,38.6,37.5,12.5,11.4
E00053658,20.8,50.8,2.3,26.2
E00053659,22.2,29.9,0.9,47
E00053660,36.4,33.1,0,30.5
E00053661,18.7,42.5,5.2,33.6
E00053663,29.1,46.5,1.6,22.8
E00053664,41.4,44.5,0,14.1
E00053665,42.2,41.5,0,16.3
E00053666,14,42.1,25.8,18
E00053667,30.6,54.1,0,15.3
E00053668,26.9,43.8,6.9,22.3
E00053670,12.3,22.3,41.5,23.8
E00053671,15.4,13.7,58.1,12.8
E00053672,17.2,31.3,19.4,32.1
E00053673,25,56.6,0.7,17.6
E00053674,27.8,44.4,6,21.8
E00053675,15.2,18.8,47.8,18.1
E00053676,8.6,12.2,45.3,33.8
E00053677,7,12.6,72,8.4
E00053678,12.7,25.9,31,30.4
E00053679,34.5,26.2,8.3,31
E00053680,28.1,17.2,17.2,37.5
E00053681,24.6,26.8,9.4,39.1
E00053682,52.3,31.5,1.5,14.6
E00053683,51.8,31.2,3.5,13.5
E00053684,2.8,0.9,86.1,10.2
E00053685,42.4,26.5,0.8,30.3
E00053686,23.4,30.3,2.8,43.4
E00053786,22,41.5,7.3,29.3
E00053787,14.9,16.8,61.4,6.9
E00053788,24.6,23.1,31.5,20.8
E00053789,43,33.9,5.9,17.2
E00053790,5.6,7.1,62.7,24.6
E00053791,19.5,13.3,29.2,38.1
E00053792,35.5,43.8,0,20.7
E00053793,28.1,26.7,6.2,39
E00053794,9.4,15.9,29.7,44.9
E00053795,22.5,21.2,5.3,51
E00053796,39,40.4,0,20.6
E00053797,35.3,39.5,0,25.2
E00053798,42.2,45.3,0,12.5
E00053799,44,44,0,11.9
E00053800,36.6,42.9,4.5,16.1
E00053801,50.8,37.1,0.8,11.3
E00053802,28.4,27.7,0,44
E00053803,33.5,29.8,5,31.7
E00053804,37.9,19.3,11,31.7
E00053805,33.7,29.3,3.3,33.7
E00053806,50,29,1,20
E00053807,24,12.5,2.1,61.5
E00053808,26.4,31.8,5.5,36.4
E00053809,12.1,25,49.2,13.6
E00053810,35.2,32.4,1,31.4
E00053811,42.4,23.2,3,31.3
E00053812,30.8,24.3,19.6,25.2
