areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00053353,52.8,47.2
E00053357,64.7,35.3
E00053359,39.1,60.9
E00053360,46.4,53.6
E00053361,47.5,52.5
E00053362,64.4,35.6
E00053363,38.4,61.6
E00053364,61.6,38.4
E00053365,58.2,41.8
E00053366,63.9,36.1
E00053369,50.8,49.2
E00053370,59.8,40.2
E00053371,60.5,39.5
E00053372,56.8,43.2
E00053373,62.9,37.1
E00053374,51.1,48.9
E00053375,56.2,43.8
E00053376,65.1,34.9
E00053377,31.3,68.7
E00053378,23.9,76.1
E00053379,28.6,71.4
E00053380,47.3,52.7
E00053381,37.3,62.7
E00053382,27.8,72.2
E00053383,38.1,61.9
E00053384,28.3,71.7
E00053385,35.8,64.2
E00053386,30,70
E00053401,61.1,38.9
E00053403,61.7,38.3
E00053404,69.4,30.6
E00053405,61.5,38.5
E00053406,34.4,65.6
E00053407,68.5,31.5
E00053408,69,31
E00053410,47.7,52.3
E00053411,16.8,83.2
E00053412,36.1,63.9
E00053414,42.2,57.8
E00053415,39.3,60.7
E00053416,32.4,67.6
E00053417,28.5,71.5
E00053418,53.6,46.4
E00053419,33.7,66.3
E00053420,53.4,46.6
E00053421,35.4,64.6
E00053422,33.3,66.7
E00053424,21.2,78.8
E00053425,41.6,58.4
E00053426,24.3,75.7
E00053427,42.4,57.6
E00053428,27.8,72.2
E00053430,28,72
E00053431,44.5,55.5
E00053432,34.1,65.9
E00053434,41,59
E00053435,50,50
E00053436,29.5,70.5
E00053437,52.9,47.1
E00053438,36.4,63.6
E00053439,56.1,43.9
E00053451,34,66
E00053453,37.6,62.4
E00053454,55.7,44.3
E00053455,46,54
E00053456,56.2,43.8
E00053457,44.1,55.9
E00053458,59,41
E00053459,50.9,49.1
E00053460,42.9,57.1
E00053462,56.3,43.7
E00053463,50.4,49.6
E00053464,56.9,43.1
E00053465,62,38
E00053466,59.8,40.2
E00053467,57.4,42.6
E00053468,35,65
E00053469,48.7,51.3
E00053470,42.3,57.7
E00053471,55.3,44.7
E00053472,59.4,40.6
E00053473,51.4,48.6
E00053474,31.2,68.8
E00053475,64.2,35.8
E00053476,42.8,57.2
E00053477,53.1,46.9
E00053478,33.9,66.1
E00053479,45.4,54.6
E00053480,42,58
E00053481,44.3,55.7
E00053482,55,45
E00053483,48,52
E00053484,41.1,58.9
E00053485,30.9,69.1
E00053486,53.3,46.7
E00053487,45.6,54.4
E00053488,54,46
E00053489,63,37
E00053490,35.3,64.7
E00053491,62.7,37.3
E00053493,53.4,46.6
E00053494,33.8,66.2
E00053495,57.8,42.2
E00053496,33.6,66.4
E00053497,36.3,63.7
E00053498,49.9,50.1
E00053499,38.7,61.3
E00053500,53.8,46.2
E00053501,57,43
E00053502,39.3,60.7
E00053503,39.7,60.3
E00053641,42.7,57.3
E00053642,53.2,46.8
E00053643,55.1,44.9
E00053644,61.6,38.4
E00053645,50.9,49.1
E00053646,58.8,41.2
E00053647,48.9,51.1
E00053648,32.1,67.9
E00053649,41.5,58.5
E00053650,40.6,59.4
E00053651,49.5,50.5
E00053652,27.8,72.2
E00053653,47.1,52.9
