geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00069660,74.5,25.5
E00069661,88.7,11.3
E00069672,82.7,17.3
E00069674,76.7,23.3
E00069675,68.9,31.1
E00069677,78.5,21.5
E00069679,58.7,41.3
E00069681,78,22
E00069682,83.8,16.2
E00069684,63.7,36.3
E00069914,83.9,16.1
E00069963,87,13
E00069964,74.9,25.1
E00069965,62.1,37.9
E00069967,83.8,16.2
E00069968,70.6,29.4
E00069970,70.8,29.2
E00069971,63.2,36.8
E00069972,61.2,38.8
E00069973,66.7,33.3
E00069974,73.5,26.5
E00069975,61.2,38.8
E00069977,79.8,20.2
E00069978,61.1,38.9
E00069980,65.5,34.5
E00069981,73.2,26.8
E00069983,68.7,31.3
E00069984,67.4,32.6
E00069985,64.4,35.6
E00069986,68.8,31.2
E00069987,82.5,17.5
E00069992,70.1,29.9
E00069993,77.4,22.6
E00069994,67.8,32.2
E00069995,69.8,30.2
E00069996,70.4,29.6
E00069997,77,23
E00069999,72.9,27.1
E00070001,76.8,23.2
E00070104,91.7,8.3
E00070105,90.4,9.6
E00070106,88.5,11.5
E00070107,83,17
E00070111,93.1,6.9
E00070112,88.6,11.4
E00070113,83.6,16.4
E00070114,91.6,8.4
E00070115,93.8,6.2
E00070116,94.9,5.1
E00070117,84.3,15.7
E00070118,90.9,9.1
E00070120,84.2,15.8
E00070121,85.8,14.2
E00070122,82.9,17.1
E00070123,83.3,16.7
E00070124,83.5,16.5
E00070125,86.6,13.4
E00070126,91.2,8.8
E00070127,91.5,8.5
E00070128,81.5,18.5
E00070131,86,14
E00070133,90,10
E00070134,83.5,16.5
E00070142,89.8,10.2
E00070143,89.8,10.2
E00070144,88.1,11.9
E00070145,90.8,9.2
E00070185,94.2,5.8
E00070243,88.1,11.9
E00070244,78.5,21.5
E00070245,80.2,19.8
E00070246,56.8,43.2
E00070247,74.3,25.7
E00070248,76.5,23.5
E00070249,73,27
E00070250,64.9,35.1
E00070253,57,43
E00070254,67.1,32.9
E00070255,58.4,41.6
E00070256,59.7,40.3
E00070257,62.3,37.7
E00070258,61.5,38.5
E00070259,64.4,35.6
E00070260,55.4,44.6
E00070262,89,11
