geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00056968,20.3,20.8,50.5,8.3
E00056969,22.1,28.3,38.9,10.6
E00056970,25.6,23.8,40.5,10.1
E00056971,16.7,26.5,49,7.8
E00056974,15.8,28.8,48.2,7.2
E00056975,30.8,21.6,30.3,17.3
E00056976,19.5,25.3,47.9,7.4
E00056978,20,24.4,43,12.6
E00057360,30.7,17,43.1,9.2
E00057371,33.9,16.5,39.4,10.1
E00058234,24,18.7,50.9,6.4
E00058235,23.8,16.8,55.4,4
E00058236,28.6,15,49.6,6.8
E00058237,33.5,13.5,43.2,9.7
E00058238,23.5,18.2,50.8,7.6
E00058239,30.1,13.5,51.1,5.3
E00058240,27.8,12.7,54.4,5.1
E00058241,36.4,10.6,45.5,7.6
E00058242,27,20,41.7,11.3
E00058244,32.4,16.5,45.3,5.8
E00058246,33.3,11.1,47,8.5
E00058247,27,11,51,11
E00058248,25.8,20.3,46.1,7.8
E00058249,33.9,17,42,7.1
E00058251,32.9,16.4,41.4,9.3
E00058252,32.7,13.6,41.5,12.2
E00058266,14.9,17,55.3,12.8
E00058267,30.1,18.8,45.1,6
E00058268,29.2,13.1,46.7,10.9
E00058269,23.3,18.2,50,8.5
E00058270,29.9,14.4,46,9.6
E00058271,29.3,15.9,43.9,11
E00058272,36.7,9,48.8,5.4
E00058273,31.6,13.2,47.4,7.9
E00058274,29.9,13.9,47.9,8.3
E00058275,30.5,14,48.8,6.7
E00058276,32.8,17.2,43.4,6.6
E00058277,25,2.8,58.3,13.9
E00058278,22.7,18.2,52.3,6.8
E00058279,32.7,12.4,45.8,9.2
E00058280,25.4,17.2,46.3,11.2
E00058281,30.9,22.2,33.3,13.6
E00058282,28.2,14.1,48.1,9.6
E00058283,29.2,17,45,8.8
E00058284,25.4,15.9,38.4,20.3
E00058285,32.1,11.9,51.2,4.8
E00058286,25,13.6,40.9,20.5
E00058287,26.9,17.4,49.8,5.9
E00058288,26,17.3,48,8.7
E00058289,24.6,12.3,55.4,7.7
E00058290,35.8,16.1,42.3,5.8
E00058292,28.8,18.9,43.2,9.1
E00058293,28.9,15.7,45.3,10.1
E00058294,15.2,24.6,49.3,10.9
E00058295,19.2,22.5,53,5.3
E00058296,22.7,15.5,53.6,8.3
E00058297,26,17.3,51.3,5.3
E00058298,30.4,14.3,43.5,11.8
E00058299,28.2,21.5,44.3,6
E00058300,31.4,9.5,54.7,4.4
E00058301,26.4,17.2,46,10.3
E00058302,24,16.2,54.5,5.2
E00058303,31.9,15.6,46.9,5.6
E00058734,28.4,15.6,46.4,9.5
E00058735,18.3,17.3,50,14.4
E00058736,22.3,14.5,52.8,10.4
E00058738,28.2,12.1,49.2,10.5
E00058739,19.3,19.3,50,11.4
E00058740,22.7,18.2,51.5,7.6
E00058961,13.5,23.4,55.3,7.8
E00058962,23.1,25.6,45.6,5.6
E00058963,17.9,18.9,49.8,13.4
E00058964,6.6,28.7,55.7,9
E00058965,17.2,23.6,45.2,14
E00058966,17.2,28.4,39.6,14.8
E00058967,11.9,27.6,51.4,9.2
E00058994,10,35.3,48.8,5.9
E00058995,13.2,27.6,53.4,5.7
E00058996,11.9,36.3,46.3,5.6
E00058997,12.4,30.2,53.5,3.9
E00058998,4,35.8,47.7,12.6
E00058999,14.3,31.9,46.2,7.7
E00059000,13.7,17.6,56.9,11.8
E00059001,12.9,23.5,57.6,6.1
E00059002,6.5,25.9,62.6,5
E00059003,22.2,26.9,29.6,21.3
E00059004,13.7,38.2,38.9,9.2
E00059005,8,37.4,49.1,5.5
E00059006,8.6,36.7,46.9,7.8
E00059007,7.2,32.4,54.1,6.3
E00059037,16.7,27.8,44.4,11.1
E00059039,7.5,37.3,46.3,9
E00141070,28.2,17.7,46.8,7.3
E00141186,17.8,21.1,50,11.1
E00141187,23.6,14.3,50.6,11.6
E00141188,16.7,16.7,57.4,9.3
E00141189,23.4,27.1,40.2,9.3
E00141190,44.3,15.6,27,13.1
E00141191,24.9,19.7,48.2,7.3
E00141192,23.8,15.9,46.4,13.9
E00141193,22.7,19.7,47,10.6
E00141194,32.6,23.9,26.1,17.4
E00141196,11.6,22.1,48.4,17.9
E00141244,15.5,24.7,51.8,8
